case,t,roll_deg,pitch_deg,yaw_deg
B_NOAOCS,33.500000000000206,-8.424371388815523,-5.623762582470465,0.6006735109538686
B_NOAOCS,33.60000000000021,-8.432083063610744,-5.62273522055081,0.6106236418675405
B_NOAOCS,33.70000000000021,-8.43988546731895,-5.621611577273535,0.6207329849627402
B_NOAOCS,33.80000000000021,-8.44778012073316,-5.620141683562544,0.6308930944735449
B_NOAOCS,33.90000000000021,-8.455985615822359,-5.618714724104786,0.6411998267547107
B_NOAOCS,34.00000000000021,-8.464080929992742,-5.617212717481102,0.6513522066360143
B_NOAOCS,34.100000000000215,-8.471903920053748,-5.6156219918676555,0.6612968288728399
B_NOAOCS,34.200000000000216,-8.479588302655827,-5.613943769642193,0.6710345200039103
B_NOAOCS,34.30000000000022,-8.487471332333225,-5.612233404879542,0.6807065203299398
B_NOAOCS,34.40000000000022,-8.49501677634085,-5.610213374910187,0.6902567576593084
B_NOAOCS,34.50000000000022,-8.502538195021533,-5.608112677628942,0.699692249116325
B_NOAOCS,34.60000000000022,-8.51029692883039,-5.606213337410372,0.7091282480304362
B_NOAOCS,34.70000000000022,-8.51824856402457,-5.60469398062771,0.7185223801104682
B_NOAOCS,34.800000000000225,-8.525695212680485,-5.602883627902169,0.7274857395995603
B_NOAOCS,34.900000000000226,-8.53307371013785,-5.600644703234056,0.7367839075134962
B_NOAOCS,35.00000000000023,-8.540744044343707,-5.598430721087333,0.7462136059492825
B_NOAOCS,35.10000000000023,-8.548663247082102,-5.596573451096337,0.755411413448526
B_NOAOCS,35.20000000000023,-8.556227450599508,-5.59461586938657,0.7645615979175143
B_NOAOCS,35.30000000000023,-8.564050768007963,-5.592903235504992,0.7737684407842246
B_NOAOCS,35.40000000000023,-8.572044634017686,-5.591298601611139,0.783036253812751
B_NOAOCS,35.500000000000234,-8.579668512060547,-5.589399116598926,0.7922103823896806
B_NOAOCS,35.600000000000236,-8.587443257226152,-5.587386088770511,0.8015824394597466
B_NOAOCS,35.70000000000024,-8.59585948725761,-5.585610057045814,0.8111952609991422
B_NOAOCS,35.80000000000024,-8.603971768191585,-5.583468395501641,0.8207575896129072
B_NOAOCS,35.90000000000024,-8.612506067561927,-5.581274129035405,0.8307737874259667
B_NOAOCS,36.00000000000024,-8.62170176251275,-5.579232349867704,0.8411421505267276
B_NOAOCS,36.10000000000024,-8.63108712573315,-5.577220306494449,0.8516453839846643
B_NOAOCS,36.200000000000244,-8.64028639859172,-5.575084742133575,0.8621273817431858
B_NOAOCS,36.300000000000246,-8.6494772453248,-5.57289679339188,0.8726708852055561
B_NOAOCS,36.40000000000025,-8.658683935966849,-5.570650913900316,0.8832437588092631
B_NOAOCS,36.50000000000025,-8.66786741807686,-5.56835727230926,0.8937871681689588
B_NOAOCS,36.60000000000025,-8.676929084717514,-5.566034973346718,0.904222597208071
C_AOCS,0.0,0.0004042254724733185,8.991328663388032e-05,0.0006146914767300796
C_AOCS,0.1,0.0008167229681974586,0.00018087203314831601,0.001224436288779572
C_AOCS,0.2,0.0012336335669828058,0.0002719813393843862,0.0018344764762705662
C_AOCS,0.30000000000000004,0.0016446632350154422,0.00036058395302002166,0.00244682926929804
C_AOCS,0.4,0.002060893370161021,0.00045219600492452106,0.003053252729197424
C_AOCS,0.5,0.002470736266295681,0.0005527013721789986,0.00365712304886371
C_AOCS,0.6,0.002895395229040587,0.0006976492860669148,0.0042653493408203735
C_AOCS,0.7,0.0033389586815227856,0.0008684882672680416,0.004901385583387881
C_AOCS,0.7999999999999999,0.0038791465600047648,0.0010930699782125686,0.00549239184998674
C_AOCS,0.8999999999999999,0.004726872883658806,0.0014260356711551236,0.0059292971023321706
C_AOCS,0.9999999999999999,0.0060850854329934645,0.001930365347115659,0.006082477692569144
C_AOCS,1.0999999999999999,0.008468182804952873,0.0027700264051462864,0.005642109394335668
C_AOCS,1.2,0.01243691104822131,0.004126917512947803,0.004255693467024459
C_AOCS,1.3,0.018682661009406742,0.006232732215746883,0.0014273864996152477
C_AOCS,1.4000000000000001,0.027903941492247286,0.009455116209657721,-0.0032539425051865203
C_AOCS,1.5000000000000002,0.04068114140191981,0.014325727206136063,-0.00997607223146809
C_AOCS,1.6000000000000003,0.05700408049489025,0.02116544047007929,-0.01838732959366504
C_AOCS,1.7000000000000004,0.0756949124280929,0.029590776581465472,-0.02743472130904029
C_AOCS,1.8000000000000005,0.09468863330263055,0.0386125193045439,-0.03573637205677205
C_AOCS,1.9000000000000006,0.11168628050795404,0.04833878492789728,-0.04312839189108997
C_AOCS,2.0000000000000004,0.12423156250103828,0.060950183574219996,-0.050247789307864776
C_AOCS,2.1000000000000005,0.12723295744489516,0.07921370864569477,-0.05724353971337823
C_AOCS,2.2000000000000006,0.1109417629509093,0.10466821833013779,-0.062399353204615246
C_AOCS,2.3000000000000007,0.06348828928723649,0.13302599996772002,-0.06104986829342755
C_AOCS,2.400000000000001,-0.004718882639857536,0.15483824250612926,-0.05308222339644976
C_AOCS,2.500000000000001,-0.0661469047107689,0.15929179716890762,-0.04692822773150654
C_AOCS,2.600000000000001,-0.10819063737727835,0.1448777008712533,-0.04780214315495003
C_AOCS,2.700000000000001,-0.14768164704983794,0.12034801281028995,-0.049611986777593556
C_AOCS,2.800000000000001,-0.1942725897354618,0.09211073994063668,-0.04748415839242506
C_AOCS,2.9000000000000012,-0.2441082776444256,0.06278994277160499,-0.04410435236376062
C_AOCS,3.0000000000000013,-0.295357709445086,0.03683180833214572,-0.040322072208703236
C_AOCS,3.1000000000000014,-0.3489975190018726,0.01779728212402315,-0.03591175715562406
C_AOCS,3.2000000000000015,-0.40929332395266604,0.006591188205856413,-0.030229546801208623
C_AOCS,3.3000000000000016,-0.4909466055988932,-0.0020299079060423497,-0.02140532892273027
C_AOCS,3.4000000000000017,-0.5997320576872812,-0.00850610834228277,-0.00856534774602058
C_AOCS,3.5000000000000018,-0.7014580875942404,-0.007131082285422974,0.002512968133389401
C_AOCS,3.600000000000002,-0.763169754604551,0.002701920160904092,0.00011729342570723778
