t_s,tick,phase,step_index,stance_a_idx,stance_b_idx,lambda_qp_0,lambda_qp_1,lambda_qp_2,lambda_qp_3,lambda_qp_4,lambda_qp_5,lambda_qp_6,lambda_qp_7,lambda_qp_8,lambda_qp_9,lambda_qp_10,lambda_qp_11
12.100000,245,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.575815e+00,1.332984e-01,-5.753595e-02,2.481559e-02,9.526630e-01,-6.916920e-01
12.200000,246,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.373584e+00,1.357725e-01,-5.680482e-02,2.064003e-02,8.777685e-01,-6.316773e-01
12.300000,247,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.158052e+00,1.359371e-01,-5.757956e-02,1.594761e-02,7.998057e-01,-5.688347e-01
12.400000,248,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.914533e+00,1.352202e-01,-5.776588e-02,1.096386e-02,7.114894e-01,-4.981669e-01
12.500000,249,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.642553e+00,1.336390e-01,-5.739526e-02,5.682840e-03,6.125905e-01,-4.193912e-01
12.600000,250,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.342578e+00,1.310054e-01,-5.652407e-02,-7.453048e-06,5.033973e-01,-3.326401e-01
12.700000,251,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.014917e+00,1.271090e-01,-5.520348e-02,-6.219491e-03,3.841415e-01,-2.380483e-01
12.800000,252,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.598096e-01,1.215785e-01,-5.320653e-02,-1.328865e-02,2.550655e-01,-1.357090e-01
12.900000,253,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.774285e-01,1.139788e-01,-5.041819e-02,-2.152692e-02,1.163989e-01,-2.573086e-02
13.000000,254,SS,1,2,3,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.781973e-01,1.393594e-01,-1.318303e-02,2.738420e-02,8.103821e-02,3.291447e-03
13.110000,255,DS_interstep,1,3,3,-1.507747e-01,4.164835e-01,5.607481e-02,1.250516e-01,4.980819e-02,7.172567e-02,-9.836142e-02,4.207604e-01,1.546710e-02,1.182893e-01,4.254074e-02,7.577412e-02
13.120000,256,DS_interstep,1,3,3,-5.863254e-01,5.039607e-01,-6.001557e-01,6.231985e-01,4.727444e-01,-3.180596e-01,-7.942314e-01,4.931647e-01,-9.670442e-01,6.848917e-01,5.547725e-01,-3.982427e-01
13.130000,257,DS_interstep,1,3,3,2.189904e-01,-9.170694e-01,-3.157610e-01,-1.996244e-01,9.154277e-02,-2.867482e-01,-4.567460e-03,-9.307841e-01,-2.445833e-01,-1.769849e-01,1.670906e-01,-2.989315e-01
13.140000,258,DS_interstep,1,3,3,3.655792e-01,-1.866110e+00,-8.819149e-02,-8.047990e-01,9.061995e-02,-4.825922e-01,-8.718223e-03,-1.868371e+00,3.110040e-01,-7.959776e-01,1.694076e-01,-4.958860e-01
13.150000,259,DS_interstep,1,3,3,3.508968e-01,-2.115832e+00,8.315651e-02,-1.053589e+00,1.191187e-01,-4.894795e-01,-2.185933e-02,-2.110821e+00,6.251535e-01,-1.051672e+00,1.728543e-01,-5.025805e-01
13.160000,260,DS_interstep,1,3,3,1.162831e-01,-1.986383e+00,1.683263e-01,-1.064015e+00,2.245958e-01,-5.561484e-01,-2.926827e-01,-1.971405e+00,7.235270e-01,-1.060746e+00,2.676598e-01,-5.916791e-01
13.170000,261,DS_interstep,1,3,3,-9.479880e-02,-1.637218e+00,2.157953e-01,-9.384017e-01,2.757220e-01,-5.607011e-01,-4.978153e-01,-1.615042e+00,7.116305e-01,-9.353300e-01,3.089689e-01,-6.118717e-01
13.180000,262,DS_interstep,1,3,3,-2.982068e-01,-1.235707e+00,2.265365e-01,-7.580346e-01,3.093193e-01,-5.792025e-01,-7.093368e-01,-1.207240e+00,6.321748e-01,-7.551423e-01,3.430347e-01,-6.462729e-01
13.190000,263,DS_interstep,1,3,3,-4.219539e-01,-8.575197e-01,2.219263e-01,-5.734114e-01,2.995806e-01,-5.702945e-01,-8.264375e-01,-8.255255e-01,5.340610e-01,-5.728242e-01,3.367821e-01,-6.444473e-01
13.200000,264,DS_interstep,1,3,3,-4.464299e-01,-5.889711e-01,2.243116e-01,-4.571259e-01,2.539072e-01,-5.391998e-01,-8.342947e-01,-5.361058e-01,4.515336e-01,-4.143499e-01,2.866065e-01,-6.105709e-01
13.210000,265,DS_interstep,1,3,3,-4.270067e-01,-3.899023e-01,2.164189e-01,-3.568730e-01,2.000633e-01,-4.970591e-01,-7.944783e-01,-3.336453e-01,3.819817e-01,-3.024791e-01,2.354872e-01,-5.677804e-01
13.220000,266,DS_interstep,1,3,3,-4.247473e-01,-1.984948e-01,1.852953e-01,-2.259016e-01,1.613044e-01,-4.617849e-01,-7.673528e-01,-1.626278e-01,3.124570e-01,-2.229493e-01,2.101767e-01,-5.232489e-01
13.230000,267,DS_interstep,1,3,3,-4.331162e-01,-7.557729e-03,1.573422e-01,-1.141971e-01,1.334167e-01,-4.150375e-01,-7.417068e-01,2.160606e-02,2.382304e-01,-1.271692e-01,1.847511e-01,-4.693298e-01
13.240000,268,DS_interstep,1,3,3,-4.333050e-01,1.844362e-01,1.319294e-01,-1.047733e-02,1.043685e-01,-3.496026e-01,-6.942034e-01,2.113348e-01,1.620458e-01,-2.458794e-02,1.518910e-01,-3.973887e-01
13.250000,269,DS_interstep,1,3,3,-4.136094e-01,3.481389e-01,1.095528e-01,7.887721e-02,7.075679e-02,-2.759235e-01,-6.209254e-01,3.721810e-01,9.558008e-02,6.362845e-02,1.126587e-01,-3.154556e-01
13.260000,270,DS_interstep,1,3,3,-3.756491e-01,4.667787e-01,9.190809e-02,1.454040e-01,3.543812e-02,-2.035358e-01,-5.307611e-01,4.876948e-01,4.465271e-02,1.290409e-01,7.119048e-02,-2.339495e-01
13.270000,271,DS_interstep,1,3,3,-3.266274e-01,5.405388e-01,7.878776e-02,1.889429e-01,2.182492e-03,-1.377192e-01,-4.345412e-01,5.583258e-01,9.221809e-03,1.716785e-01,3.180248e-02,-1.591065e-01
13.280000,272,DS_interstep,1,3,3,-2.740296e-01,5.756048e-01,6.932715e-02,2.124933e-01,-2.611828e-02,-8.178062e-02,-3.419070e-01,5.904736e-01,-1.295326e-02,1.946884e-01,-2.232304e-03,-9.502012e-02
13.290000,273,DS_interstep,1,3,3,-2.232728e-01,5.793635e-01,6.261967e-02,2.198047e-01,-4.802389e-02,-3.747361e-02,-2.594210e-01,5.916654e-01,-2.453866e-02,2.018683e-01,-2.916269e-02,-4.392095e-02
13.300000,274,DS_interstep,1,3,3,-1.781642e-01,5.597673e-01,5.769259e-02,2.150995e-01,-6.303204e-02,-5.381828e-03,-1.912600e-01,5.699310e-01,-2.855713e-02,1.974425e-01,-4.825147e-02,-6.653088e-03
13.310000,275,DS_interstep,1,3,3,-1.389143e-01,5.276916e-01,5.400157e-02,2.036870e-01,-7.285922e-02,1.857760e-02,-1.345940e-01,5.360524e-01,-2.812528e-02,1.866270e-01,-6.165041e-02,2.123116e-02
13.320000,276,DS_interstep,1,3,3,-1.066893e-01,4.923662e-01,5.084780e-02,1.902025e-01,-7.834141e-02,3.715798e-02,-8.848266e-02,4.992059e-01,-2.621427e-02,1.740271e-01,-7.049326e-02,4.265136e-02
13.330000,277,DS_interstep,1,3,3,-8.144680e-02,4.605676e-01,4.780815e-02,1.781075e-01,-8.073089e-02,5.273039e-02,-5.114884e-02,4.661104e-01,-2.496683e-02,1.630373e-01,-7.624074e-02,6.020144e-02
13.340000,278,DS_interstep,1,3,3,-6.248354e-02,4.353772e-01,4.471658e-02,1.690536e-01,-8.112573e-02,6.650396e-02,-2.107642e-02,4.398102e-01,-2.537684e-02,1.552340e-01,-8.003067e-02,7.526858e-02
13.350000,279,DS_interstep,1,3,3,-4.867780e-02,4.175849e-01,4.155079e-02,1.635129e-01,-8.039205e-02,7.924292e-02,3.328721e-03,4.210593e-01,-2.769630e-02,1.510247e-01,-8.273042e-02,8.878693e-02
13.360000,280,DS_interstep,1,3,3,-3.913359e-02,4.068248e-01,3.824540e-02,1.614090e-01,-7.895284e-02,9.121547e-02,2.308597e-02,4.094643e-01,-3.194683e-02,1.502989e-01,-8.471726e-02,1.011335e-01
13.370000,281,DS_interstep,1,3,3,-3.301963e-02,4.020211e-01,3.472852e-02,1.623134e-01,-7.700562e-02,1.024362e-01,3.896778e-02,4.039248e-01,-3.797498e-02,1.526076e-01,-8.611680e-02,1.124068e-01
13.380000,282,DS_interstep,1,3,3,-2.957788e-02,4.014960e-01,3.093355e-02,1.654952e-01,-7.457810e-02,1.126440e-01,5.146798e-02,4.027451e-01,-4.546141e-02,1.572048e-01,-8.684738e-02,1.224062e-01
13.390000,283,DS_interstep,1,3,3,-2.797432e-02,4.031370e-01,2.683693e-02,1.699785e-01,-7.166793e-02,1.214672e-01,6.106547e-02,4.037971e-01,-5.390708e-02,1.630945e-01,-8.677821e-02,1.308235e-01
13.400000,284,DS_interstep,1,3,3,-2.733307e-02,4.046455e-01,2.246208e-02,1.746541e-01,-6.828081e-02,1.285083e-01,6.825761e-02,4.047688e-01,-6.268474e-02,1.691405e-01,-8.578337e-02,1.373305e-01
13.410000,285,DS_interstep,1,3,3,-2.678306e-02,4.039541e-01,1.787794e-02,1.784735e-01,-6.448181e-02,1.335134e-01,7.365016e-02,4.035798e-01,-7.114139e-02,1.742615e-01,-8.382678e-02,1.417544e-01
13.420000,286,DS_interstep,1,3,3,-2.561796e-02,3.996534e-01,1.317268e-02,1.806646e-01,-6.037826e-02,1.364587e-01,7.787814e-02,3.988080e-01,-7.874181e-02,1.776548e-01,-8.097015e-02,1.441522e-01
13.430000,287,DS_interstep,1,3,3,-2.341623e-02,3.912574e-01,8.429241e-03,1.808781e-01,-5.609642e-02,1.375814e-01,8.151995e-02,3.899562e-01,-8.517656e-02,1.789489e-01,-7.736265e-02,1.448292e-01
13.440000,288,DS_interstep,1,3,3,-2.009044e-02,3.791640e-01,3.710015e-03,1.791900e-01,-5.174756e-02,1.373060e-01,8.499525e-02,3.774149e-01,-9.038641e-02,1.782107e-01,-7.319716e-02,1.442536e-01
13.450000,289,DS_interstep,1,3,3,-1.581697e-02,3.643632e-01,-9.400889e-04,1.759755e-01,-4.741898e-02,1.361365e-01,8.854510e-02,3.621697e-01,-9.449903e-02,1.758180e-01,-6.867790e-02,1.429463e-01
13.460000,290,DS_interstep,1,3,3,-1.090817e-02,3.480536e-01,-5.482915e-03,1.717327e-01,-4.317844e-02,1.345512e-01,9.226752e-02,3.454192e-01,-9.772809e-02,1.722791e-01,-6.399819e-02,1.413813e-01
13.470000,291,DS_interstep,1,3,3,-5.686133e-03,3.313322e-01,-9.877720e-03,1.669346e-01,-3.908520e-02,1.329407e-01,9.618447e-02,3.282623e-01,-1.002857e-01,1.680801e-01,-5.933142e-02,1.399332e-01
13.480000,292,DS_interstep,1,3,3,-4.048701e-04,3.150242e-01,-1.407869e-02,1.619461e-01,-3.519477e-02,1.315847e-01,1.002944e-01,3.115274e-01,-1.023332e-01,1.635987e-01,-5.482524e-02,1.388608e-01
13.490000,293,DS_interstep,1,3,3,4.777115e-03,2.996395e-01,-1.803738e-02,1.569988e-01,-3.155831e-02,1.306565e-01,1.046002e-01,2.957272e-01,-1.039677e-01,1.590782e-01,-5.059810e-02,1.383167e-01
13.500000,294,DS_interstep,1,3,3,9.788515e-03,2.854077e-01,-2.170695e-02,1.522051e-01,-2.821866e-02,1.302399e-01,1.091146e-01,2.810941e-01,-1.052291e-01,1.546406e-01,-4.673732e-02,1.383661e-01
13.510000,295,DS_interstep,1,3,3,1.462112e-02,2.723485e-01,-2.504593e-02,1.475871e-01,-2.520714e-02,1.303500e-01,1.138529e-01,2.676498e-01,-1.061172e-01,1.503165e-01,-4.329988e-02,1.390078e-01
13.520000,296,DS_interstep,1,3,3,1.930271e-02,2.603460e-01,-2.802081e-02,1.431099e-01,-2.254200e-02,1.309519e-01,1.188230e-01,2.552801e-01,-1.066093e-01,1.460779e-01,-4.031523e-02,1.401920e-01
13.530000,297,DS_interstep,1,3,3,2.387417e-02,2.492144e-01,-3.060764e-02,1.387102e-01,-2.022874e-02,1.319776e-01,1.240169e-01,2.438009e-01,-1.066756e-01,1.418682e-01,-3.778962e-02,1.418367e-01
13.540000,298,DS_interstep,1,3,3,2.837293e-02,2.387495e-01,-3.279297e-02,1.343199e-01,-1.826155e-02,1.333384e-01,1.294057e-01,2.330094e-01,-1.062916e-01,1.376248e-01,-3.571075e-02,1.438399e-01
13.550000,299,DS_interstep,1,3,3,3.282307e-02,2.287639e-01,-3.457412e-02,1.298818e-01,-1.662551e-02,1.349364e-01,1.349385e-01,2.227198e-01,-1.054467e-01,1.332962e-01,-3.405244e-02,1.460901e-01
13.560000,300,DS_interstep,1,3,3,3.723088e-02,2.191084e-01,-3.595893e-02,1.253595e-01,-1.529878e-02,1.366718e-01,1.405453e-01,2.127844e-01,-1.041484e-01,1.288509e-01,-3.277885e-02,1.484744e-01
13.570000,301,DS_interstep,1,3,3,4.158498e-02,2.096813e-01,-3.696483e-02,1.207403e-01,-1.425492e-02,1.384493e-01,1.461415e-01,2.031028e-01,-1.024234e-01,1.242813e-01,-3.184814e-02,1.508846e-01
13.580000,302,DS_interstep,1,3,3,4.585924e-02,2.004279e-01,-3.761735e-02,1.160349e-01,-1.346492e-02,1.401822e-01,1.516344e-01,1.936214e-01,-1.003157e-01,1.196025e-01,-3.121563e-02,1.532221e-01
13.590000,303,DS_interstep,1,3,3,5.001744e-02,1.913334e-01,-3.794817e-02,1.112723e-01,-1.289890e-02,1.417949e-01,1.569298e-01,1.843265e-01,-9.788245e-02,1.148475e-01,-3.083618e-02,1.554003e-01
13.600000,304,DS_interstep,1,3,3,5.401832e-02,1.824128e-01,-3.799293e-02,1.064939e-01,-1.252749e-02,1.432239e-01,1.619377e-01,1.752336e-01,-9.518846e-02,1.100618e-01,-3.066614e-02,1.573468e-01
13.610000,305,SS,2,3,3,2.763127e+00,1.185207e+00,-6.209048e-01,8.894266e-01,-1.110988e+00,2.816934e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
13.710000,306,SS,2,3,3,4.486137e+00,1.697672e+00,-7.481152e-01,1.231085e+00,-1.705101e+00,4.375688e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
13.810000,307,SS,2,3,3,5.881383e+00,2.138825e+00,-7.827278e-01,1.470119e+00,-2.190958e+00,5.647081e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
13.910000,308,SS,2,3,3,6.929907e+00,2.479060e+00,-7.512644e-01,1.616862e+00,-2.553090e+00,6.612265e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.010000,309,SS,2,3,3,7.643210e+00,2.722575e+00,-6.507577e-01,1.669140e+00,-2.798671e+00,7.279367e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.110000,310,SS,2,3,3,8.041467e+00,2.874559e+00,-4.875722e-01,1.634279e+00,-2.938923e+00,7.662047e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.210000,311,SS,2,3,3,8.143293e+00,2.935351e+00,-2.777933e-01,1.525547e+00,-2.983833e+00,7.773293e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.310000,312,SS,2,3,3,7.969850e+00,2.904021e+00,-4.123754e-02,1.358064e+00,-2.944347e+00,7.629242e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.410000,313,SS,2,3,3,7.542165e+00,2.777230e+00,2.008667e-01,1.145788e+00,-2.829391e+00,7.246959e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.510000,314,SS,2,3,3,6.884128e+00,2.550917e+00,4.288451e-01,8.997434e-01,-2.646385e+00,6.646374e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.610000,315,SS,2,3,3,6.001133e+00,2.193969e+00,5.706906e-01,6.722583e-01,-2.404718e+00,5.722879e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.710000,316,SS,2,3,3,4.887345e+00,1.662727e+00,6.172626e-01,4.419235e-01,-2.089691e+00,4.527384e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.810000,317,SS,2,3,3,3.612211e+00,1.059524e+00,6.520696e-01,1.644459e-01,-1.697893e+00,3.252652e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
14.910000,318,SS,2,3,3,2.237452e+00,4.391537e-01,6.787371e-01,-1.370570e-01,-1.245637e+00,1.936560e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.010000,319,SS,2,3,3,7.826973e-01,-1.584027e-01,6.921115e-01,-4.369532e-01,-7.337481e-01,5.886831e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.110000,320,SS,2,3,3,-6.948059e-01,-7.177372e-01,6.770162e-01,-7.078337e-01,-1.826251e-01,-7.577620e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.210000,321,SS,2,3,3,-2.177482e+00,-1.203510e+00,6.541888e-01,-9.505936e-01,4.021920e-01,-2.062301e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.310000,322,SS,2,3,3,-3.600353e+00,-1.631781e+00,5.785259e-01,-1.123310e+00,9.975133e-01,-3.318497e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.410000,323,SS,2,3,3,-4.921106e+00,-1.980599e+00,4.839630e-01,-1.246624e+00,1.580513e+00,-4.462251e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.510000,324,SS,2,3,3,-6.078654e+00,-2.248698e+00,3.657357e-01,-1.311793e+00,2.123414e+00,-5.453443e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.610000,325,SS,2,3,3,-7.037847e+00,-2.450083e+00,2.286851e-01,-1.327593e+00,2.609309e+00,-6.273950e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.710000,326,SS,2,3,3,-7.741826e+00,-2.630395e+00,2.921902e-02,-1.270398e+00,3.000076e+00,-6.973640e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.810000,327,SS,2,3,3,-8.167567e+00,-2.762549e+00,-2.036235e-01,-1.159118e+00,3.282583e+00,-7.486793e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
15.910000,328,SS,2,3,3,-8.226172e+00,-2.780815e+00,-3.928504e-01,-1.031720e+00,3.414682e+00,-7.644972e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.010000,329,SS,2,3,3,-7.854882e+00,-2.679226e+00,-5.232375e-01,-8.939818e-01,3.362379e+00,-7.400503e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.110000,330,SS,2,3,3,-7.005781e+00,-2.445468e+00,-5.847198e-01,-7.463375e-01,3.100571e+00,-6.711388e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.210000,331,SS,2,3,3,-5.637619e+00,-2.062929e+00,-5.728479e-01,-5.837621e-01,2.610452e+00,-5.537465e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.310000,332,SS,2,3,3,-3.710680e+00,-1.510513e+00,-4.880343e-01,-3.963356e-01,1.876824e+00,-3.836125e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.410000,333,SS,2,3,3,-1.840768e+00,-9.093217e-01,-2.416156e-01,-2.707570e-01,1.031291e+00,-2.114702e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.510000,334,SS,2,3,3,-1.598913e+00,-7.663017e-01,-1.503780e-02,-3.227300e-01,7.551119e-01,-1.841987e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.610000,335,SS,2,3,3,-1.407533e+00,-6.201840e-01,7.342337e-02,-3.109148e-01,6.055506e-01,-1.601974e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.710000,336,SS,2,3,3,-1.245837e+00,-4.991979e-01,9.199327e-02,-2.690158e-01,5.180839e-01,-1.396005e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.810000,337,SS,2,3,3,-1.096073e+00,-3.925153e-01,8.969248e-02,-2.222289e-01,4.513551e-01,-1.204631e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
16.920000,338,DS_interstep,2,3,4,-7.396816e-01,5.645708e-01,6.959302e-02,1.298024e-01,3.698026e-01,-3.158765e-01,-9.884565e-01,2.048386e-01,-2.215514e-01,1.802666e-01,4.653865e-01,-3.895462e-01
16.930000,339,DS_interstep,2,3,4,-1.064891e+00,-2.211916e+00,-2.184465e+00,1.033962e+00,1.002632e+00,-1.325486e+00,-2.267544e+00,-3.676741e+00,-4.045569e+00,1.241097e+00,9.925089e-01,-1.243624e+00
16.940000,340,DS_interstep,2,3,4,-1.305422e+00,-4.836838e+00,-1.672437e+00,-4.303341e-01,1.006235e+00,-2.321802e+00,-3.290819e+00,-7.101198e+00,-2.935327e+00,-4.499863e-01,1.252062e+00,-1.977036e+00
16.950000,341,DS_interstep,2,3,4,-1.673268e+00,-5.365442e+00,-7.806311e-01,-1.380835e+00,8.905299e-01,-2.919292e+00,-4.089742e+00,-8.092700e+00,-1.400460e+00,-1.633480e+00,1.359440e+00,-2.508481e+00
16.960000,342,DS_interstep,2,3,4,-2.078594e+00,-4.621997e+00,-2.824097e-02,-1.718337e+00,8.048554e-01,-3.161260e+00,-4.641098e+00,-7.541193e+00,-2.561252e-01,-2.124492e+00,1.402806e+00,-2.816699e+00
16.970000,343,DS_interstep,2,3,4,-2.171906e+00,-2.890692e+00,5.402212e-01,-1.441657e+00,6.596505e-01,-2.879985e+00,-4.884243e+00,-6.871551e+00,6.608752e-01,-2.557263e+00,1.430196e+00,-2.511336e+00
16.980000,344,DS_interstep,2,3,4,-2.363118e+00,-1.374470e+00,8.962401e-01,-9.589656e-01,6.204048e-01,-2.582928e+00,-4.881433e+00,-5.368489e+00,1.129240e+00,-2.618657e+00,1.479353e+00,-2.329458e+00
16.990000,345,DS_interstep,2,3,4,-2.433786e+00,-4.815263e-01,1.052412e+00,-7.922972e-01,6.378769e-01,-2.272343e+00,-4.439131e+00,-3.527072e+00,1.242272e+00,-2.126239e+00,1.379752e+00,-2.169458e+00
17.000000,346,DS_interstep,2,3,4,-2.371352e+00,-7.700610e-04,1.094868e+00,-9.168560e-01,6.930335e-01,-1.951060e+00,-3.876956e+00,-1.943740e+00,1.168556e+00,-1.371869e+00,1.181227e+00,-2.011688e+00
17.010000,347,DS_interstep,2,3,4,-2.213183e+00,5.159669e-01,1.138300e+00,-8.216854e-01,6.665808e-01,-1.598722e+00,-3.412362e+00,-1.015471e+00,1.218722e+00,-1.088228e+00,1.058067e+00,-1.720898e+00
17.020000,348,DS_interstep,2,3,4,-1.998990e+00,9.451226e-01,1.123068e+00,-6.641727e-01,6.215955e-01,-1.231592e+00,-2.900517e+00,-2.492809e-01,1.211239e+00,-8.650873e-01,9.395756e-01,-1.384280e+00
17.030000,349,DS_interstep,2,3,4,-1.740770e+00,1.245211e+00,1.064672e+00,-5.202526e-01,5.701437e-01,-8.642047e-01,-2.348000e+00,3.909856e-01,1.156789e+00,-6.520437e-01,8.109846e-01,-1.033872e+00
17.040000,350,DS_interstep,2,3,4,-1.463158e+00,1.431285e+00,9.833419e-01,-3.996700e-01,5.134587e-01,-5.183037e-01,-1.795677e+00,9.004134e-01,1.082314e+00,-4.653561e-01,6.797269e-01,-6.934660e-01
17.050000,351,DS_interstep,2,3,4,-1.183046e+00,1.529264e+00,8.898078e-01,-2.993145e-01,4.519695e-01,-2.061455e-01,-1.269609e+00,1.292810e+00,9.986449e-01,-3.058172e-01,5.497261e-01,-3.784287e-01
17.060000,352,DS_interstep,2,3,4,-9.130178e-01,1.563246e+00,7.910240e-01,-2.142073e-01,3.866705e-01,6.493222e-02,-7.877825e-01,1.584579e+00,9.111662e-01,-1.707098e-01,4.240906e-01,-9.895622e-02
17.070000,353,DS_interstep,2,3,4,-6.613784e-01,1.550794e+00,6.919675e-01,-1.409764e-01,3.185787e-01,2.911622e-01,-3.611464e-01,1.789151e+00,8.237982e-01,-5.784943e-02,3.050318e-01,1.391351e-01
17.080000,354,DS_interstep,2,3,4,-4.408424e-01,1.501437e+00,5.995483e-01,-8.132041e-02,2.504783e-01,4.627518e-01,-9.764410e-03,1.906457e+00,7.431571e-01,2.894761e-02,1.977604e-01,3.245336e-01
17.090000,355,DS_interstep,2,3,4,-2.765767e-01,1.439315e+00,5.212712e-01,-3.175374e-02,1.916501e-01,5.642628e-01,2.295443e-01,1.944225e+00,6.694629e-01,9.153147e-02,1.148673e-01,4.380120e-01
17.100000,356,DS_interstep,2,3,4,-1.616553e-01,1.368523e+00,4.577719e-01,6.976851e-03,1.426172e-01,6.083462e-01,3.740537e-01,1.918536e+00,6.051420e-01,1.321735e-01,5.444115e-02,4.923574e-01
17.110000,357,DS_interstep,2,3,4,-5.548991e-02,1.279619e+00,4.000035e-01,3.745943e-02,9.124438e-02,6.327757e-01,4.939487e-01,1.857303e+00,5.498344e-01,1.595253e-01,-3.119793e-03,5.286902e-01
17.120000,358,DS_interstep,2,3,4,1.803798e-02,1.154556e+00,3.462031e-01,4.178811e-02,3.971437e-02,6.257880e-01,6.222089e-01,1.831903e+00,5.071286e-01,2.058882e-01,-5.726348e-02,5.340964e-01
17.130000,359,DS_interstep,2,3,4,1.616520e-01,1.079024e+00,2.786388e-01,9.264991e-02,-2.638182e-02,6.732518e-01,7.643803e-01,1.758507e+00,4.425236e-01,2.345966e-01,-1.322199e-01,5.963804e-01
17.140000,360,DS_interstep,2,3,4,2.746138e-01,1.028219e+00,2.157622e-01,1.508232e-01,-7.799038e-02,7.100731e-01,8.670026e-01,1.692969e+00,3.710802e-01,2.608713e-01,-1.911484e-01,6.415192e-01
