t_s,phase,phase_raw,step_index,Hdot_s_planned_x_Nm,Hdot_s_planned_y_Nm,Hdot_s_planned_z_Nm,Hdot_s_realized_x_Nm,Hdot_s_realized_y_Nm,Hdot_s_realized_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,tauw_norm_Nm,tauw_saturated,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,theta_s_geodesic_deg
13.120000,DS,DS_interstep,1,,,,1.393229e+00,1.619883e+00,-3.798240e-01,-8.475327e-03,5.714157e-01,-9.689767e-01,-1.062514e+00,-1.714158e+00,5.417230e-01,2.088238e+00,0,0.007644,0.242890,-0.310834,3.945526e-01
13.130000,DS,DS_interstep,1,,,,-3.517663e-01,4.881317e-01,-1.391889e+00,-5.640371e-03,5.686301e-01,-9.614042e-01,5.669589e-01,-5.514190e-01,1.504859e+00,1.700031e+00,0,0.007829,0.242647,-0.310438,3.940947e-01
13.140000,DS,DS_interstep,1,,,,-1.627173e+00,1.798241e-01,-2.584560e+00,3.057302e-03,5.675236e-01,-9.481285e-01,1.739532e+00,-2.156173e-01,2.645581e+00,3.173572e+00,0,0.008027,0.242402,-0.310038,3.936327e-01
13.150000,DS,DS_interstep,1,,,,-2.162193e+00,1.687498e-02,-2.794548e+00,1.408896e-02,5.673318e-01,-9.339518e-01,2.206413e+00,-3.268210e-02,2.825925e+00,3.585412e+00,0,0.008227,0.242159,-0.309640,3.931737e-01
13.160000,DS,DS_interstep,1,,,,-2.192376e+00,1.311043e-01,-2.853633e+00,2.506967e-02,5.666221e-01,-9.195593e-01,2.196322e+00,-1.362647e-01,2.869237e+00,3.615926e+00,0,0.008421,0.241919,-0.309245,3.927190e-01
13.170000,DS,DS_interstep,1,,,,-1.941176e+00,1.989053e-01,-2.594382e+00,3.468385e-02,5.655973e-01,-9.064888e-01,1.923118e+00,-1.993018e-01,2.604960e+00,3.244059e+00,0,0.008605,0.241682,-0.308855,3.922699e-01
13.180000,DS,DS_interstep,1,,,,-1.573795e+00,2.836809e-01,-2.325993e+00,4.241015e-02,5.641498e-01,-8.947583e-01,1.545627e+00,-2.838360e-01,2.337089e+00,2.816294e+00,0,0.008779,0.241449,-0.308468,3.918255e-01
13.190000,DS,DS_interstep,1,,,,-1.197800e+00,3.027581e-01,-2.009305e+00,4.824664e-02,5.625962e-01,-8.845903e-01,1.167738e+00,-3.050965e-01,2.024703e+00,2.357142e+00,0,0.008944,0.241219,-0.308083,3.913844e-01
13.200000,DS,DS_interstep,1,,,,-9.115155e-01,2.381575e-01,-1.716161e+00,5.268766e-02,5.613472e-01,-8.758550e-01,8.886967e-01,-2.441717e-01,1.738254e+00,1.967468e+00,0,0.009101,0.240991,-0.307699,3.909452e-01
13.210000,DS,DS_interstep,1,,,,-6.909323e-01,1.656531e-01,-1.464500e+00,5.606209e-02,5.604445e-01,-8.683513e-01,6.754185e-01,-1.749277e-01,1.492024e+00,1.647096e+00,0,0.009252,0.240764,-0.307315,3.905066e-01
13.220000,DS,DS_interstep,1,,,,-4.779713e-01,1.425777e-01,-1.232265e+00,5.837693e-02,5.596487e-01,-8.619993e-01,4.635271e-01,-1.535506e-01,1.261756e+00,1.352946e+00,0,0.009397,0.240538,-0.306931,3.900685e-01
13.230000,DS,DS_interstep,1,,,,-2.659840e-01,1.305682e-01,-9.713252e-01,5.961792e-02,5.589102e-01,-8.569542e-01,2.487761e-01,-1.421131e-01,1.000410e+00,1.040628e+00,0,0.009534,0.240312,-0.306547,3.896304e-01
13.240000,DS,DS_interstep,1,,,,-5.399446e-02,1.104817e-01,-6.669524e-01,5.978355e-02,5.582711e-01,-8.534377e-01,3.370974e-02,-1.222227e-01,6.947622e-01,7.062360e-01,0,0.009664,0.240088,-0.306162,3.891925e-01
13.250000,DS,DS_interstep,1,,,,1.286895e-01,7.549900e-02,-3.654460e-01,5.903489e-02,5.578051e-01,-8.514335e-01,-1.491478e-01,-8.762154e-02,3.923141e-01,4.287575e-01,0,0.009787,0.239864,-0.305779,3.887561e-01
13.260000,DS,DS_interstep,1,,,,2.647597e-01,2.934403e-02,-1.022295e-01,5.761686e-02,5.575676e-01,-8.507485e-01,-2.830342e-01,-4.193107e-02,1.284819e-01,3.136466e-01,0,0.009904,0.239641,-0.305395,3.883195e-01
13.270000,DS,DS_interstep,1,,,,3.540195e-01,-2.024807e-02,1.103460e-01,5.576901e-02,5.575761e-01,-8.511289e-01,-3.690116e-01,7.282084e-03,-8.459493e-02,3.786541e-01,0,0.010016,0.239418,-0.305013,3.878843e-01
13.280000,DS,DS_interstep,1,,,,4.027139e-01,-6.629855e-02,2.692674e-01,5.369595e-02,5.578136e-01,-8.523060e-01,-4.140700e-01,5.307057e-02,-2.439456e-01,4.835079e-01,0,0.010123,0.239196,-0.304630,3.874489e-01
13.290000,DS,DS_interstep,1,,,,4.185448e-01,-1.044863e-01,3.761725e-01,5.156186e-02,5.582411e-01,-8.540192e-01,-4.262975e-01,9.108047e-02,-3.511623e-01,5.597680e-01,0,0.010227,0.238974,-0.304249,3.870150e-01
13.300000,DS,DS_interstep,1,,,,4.101745e-01,-1.321733e-01,4.359157e-01,4.948606e-02,5.588064e-01,-8.560319e-01,-4.146599e-01,1.186523e-01,-4.111020e-01,5.958406e-01,0,0.010328,0.238753,-0.303868,3.865817e-01
13.310000,DS,DS_interstep,1,,,,3.883585e-01,-1.516979e-01,4.666024e-01,4.753245e-02,5.594693e-01,-8.581991e-01,-3.902405e-01,1.381716e-01,-4.420015e-01,6.055942e-01,0,0.010427,0.238531,-0.303489,3.861494e-01
13.320000,DS,DS_interstep,1,,,,3.625589e-01,-1.635674e-01,4.819002e-01,4.571701e-02,5.601921e-01,-8.604443e-01,-3.626249e-01,1.501523e-01,-4.576409e-01,6.028911e-01,0,0.010524,0.238311,-0.303110,3.857182e-01
13.330000,DS,DS_interstep,1,,,,3.398103e-01,-1.694231e-01,4.926924e-01,4.402046e-02,5.609452e-01,-8.627459e-01,-3.388626e-01,1.562349e-01,-4.689410e-01,5.992853e-01,0,0.010619,0.238090,-0.302732,3.852873e-01
13.340000,DS,DS_interstep,1,,,,3.234360e-01,-1.709813e-01,5.042696e-01,4.240792e-02,5.617076e-01,-8.651085e-01,-3.220786e-01,1.580930e-01,-4.811468e-01,6.001919e-01,0,0.010713,0.237871,-0.302355,3.848583e-01
13.350000,DS,DS_interstep,1,,,,3.143456e-01,-1.697980e-01,5.190895e-01,4.084096e-02,5.624657e-01,-8.675484e-01,-3.129799e-01,1.572361e-01,-4.966595e-01,6.077419e-01,0,0.010805,0.237652,-0.301979,3.844301e-01
13.360000,DS,DS_interstep,1,,,,3.123583e-01,-1.665907e-01,5.375305e-01,3.928268e-02,5.632093e-01,-8.700841e-01,-3.112575e-01,1.543481e-01,-5.158177e-01,6.219103e-01,0,0.010896,0.237433,-0.301605,3.840036e-01
13.370000,DS,DS_interstep,1,,,,3.165834e-01,-1.616751e-01,5.588176e-01,3.770117e-02,5.639297e-01,-8.727295e-01,-3.159211e-01,1.497154e-01,-5.378025e-01,6.414455e-01,0,0.010984,0.237215,-0.301232,3.835783e-01
13.380000,DS,DS_interstep,1,,,,3.255124e-01,-1.550671e-01,5.810604e-01,3.607249e-02,5.646181e-01,-8.754891e-01,-3.253699e-01,1.433248e-01,-5.606718e-01,6.638979e-01,0,0.011071,0.236998,-0.300861,3.831553e-01
13.390000,DS,DS_interstep,1,,,,3.371228e-01,-1.467908e-01,6.017763e-01,3.438328e-02,5.652657e-01,-8.783547e-01,-3.374926e-01,1.351738e-01,-5.818853e-01,6.861222e-01,0,0.011157,0.236782,-0.300491,3.827336e-01
13.400000,DS,DS_interstep,1,,,,3.491033e-01,-1.369520e-01,6.182817e-01,3.263212e-02,5.658641e-01,-8.813042e-01,-3.499007e-01,1.253489e-01,-5.987094e-01,7.046955e-01,0,0.011240,0.236566,-0.300123,3.823135e-01
13.410000,DS,DS_interstep,1,,,,3.592524e-01,-1.258315e-01,6.284113e-01,3.082883e-02,5.664065e-01,-8.843048e-01,-3.603443e-01,1.141267e-01,-6.089518e-01,7.167253e-01,0,0.011321,0.236351,-0.299757,3.818956e-01
13.420000,DS,DS_interstep,1,,,,3.659322e-01,-1.138143e-01,6.310443e-01,2.899146e-02,5.668877e-01,-8.873180e-01,-3.671774e-01,1.019062e-01,-6.114998e-01,7.205110e-01,0,0.011401,0.236137,-0.299393,3.814798e-01
13.430000,DS,DS_interstep,1,,,,3.683784e-01,-1.013075e-01,6.263769e-01,2.714174e-02,5.673049e-01,-8.903065e-01,-3.696661e-01,8.912400e-02,-6.065907e-01,7.159248e-01,0,0.011478,0.235923,-0.299030,3.810648e-01
13.440000,DS,DS_interstep,1,,,,3.667152e-01,-8.865154e-02,6.157170e-01,2.530052e-02,5.676573e-01,-8.932399e-01,-3.679850e-01,7.615584e-02,-5.955928e-01,7.042325e-01,0,0.011554,0.235709,-0.298668,3.806505e-01
13.450000,DS,DS_interstep,1,,,,3.616979e-01,-7.610303e-02,6.010046e-01,2.348462e-02,5.679454e-01,-8.960977e-01,-3.629385e-01,6.329050e-02,-5.805065e-01,6.875448e-01,0,0.011628,0.235496,-0.298308,3.802384e-01
13.460000,DS,DS_interstep,1,,,,3.543485e-01,-6.385825e-02,5.842743e-01,2.170561e-02,5.681707e-01,-8.988699e-01,-3.555805e-01,5.074661e-02,-5.634133e-01,6.681671e-01,0,0.011700,0.235283,-0.297948,3.798263e-01
13.470000,DS,DS_interstep,1,,,,3.456473e-01,-5.208880e-02,5.672729e-01,1.997007e-02,5.683358e-01,-9.015553e-01,-3.469030e-01,3.870762e-02,-5.460888e-01,6.481149e-01,0,0.011771,0.235070,-0.297590,3.794157e-01
13.480000,DS,DS_interstep,1,,,,3.363573e-01,-4.095800e-02,5.512759e-01,1.828080e-02,5.684441e-01,-9.041593e-01,-3.376648e-01,2.734042e-02,-5.298211e-01,6.288684e-01,0,0.011839,0.234858,-0.297233,3.790065e-01
13.490000,DS,DS_interstep,1,,,,3.269719e-01,-3.061996e-02,5.370667e-01,1.663821e-02,5.684997e-01,-9.066910e-01,-3.283457e-01,1.679771e-02,-5.153957e-01,6.113312e-01,0,0.011906,0.234646,-0.296877,3.785980e-01
13.500000,DS,DS_interstep,1,,,,3.177398e-01,-2.120899e-02,5.250046e-01,1.504155e-02,5.685073e-01,-9.091614e-01,-3.191781e-01,7.210270e-03,-5.031674e-01,5.959061e-01,0,0.011972,0.234433,-0.296522,3.781897e-01
13.510000,DS,DS_interstep,1,,,,3.087251e-01,-1.282991e-02,5.151266e-01,1.348979e-02,5.684723e-01,-9.115817e-01,-3.102106e-01,-1.321039e-03,-4.931664e-01,5.826195e-01,0,0.012036,0.234221,-0.296167,3.777820e-01
13.520000,DS,DS_interstep,1,,,,2.998737e-01,-5.552050e-03,5.072504e-01,1.198229e-02,5.684002e-01,-9.139621e-01,-3.013769e-01,-8.730223e-03,-4.852031e-01,5.712498e-01,0,0.012098,0.234009,-0.295814,3.773758e-01
13.530000,DS,DS_interstep,1,,,,2.910733e-01,5.922066e-04,5.010632e-01,1.051895e-02,5.682968e-01,-9.163111e-01,-2.925568e-01,-1.498735e-02,-4.789577e-01,5.614397e-01,0,0.012158,0.233796,-0.295461,3.769689e-01
13.540000,DS,DS_interstep,1,,,,2.822003e-01,5.605996e-03,4.961917e-01,9.100362e-03,5.681680e-01,-9.186355e-01,-2.836227e-01,-2.009711e-02,-4.740517e-01,5.527845e-01,0,0.012217,0.233584,-0.295109,3.765635e-01
13.550000,DS,DS_interstep,1,,,,2.731527e-01,9.524419e-03,4.922546e-01,7.727589e-03,5.680191e-01,-9.209400e-01,-2.744730e-01,-2.409549e-02,-4.700994e-01,5.448940e-01,0,0.012275,0.233372,-0.294757,3.761580e-01
13.560000,DS,DS_interstep,1,,,,2.638699e-01,1.240970e-02,4.888976e-01,6.401995e-03,5.678554e-01,-9.232276e-01,-2.650506e-01,-2.704521e-02,-4.667430e-01,5.374312e-01,0,0.012331,0.233160,-0.294407,3.757541e-01
13.570000,DS,DS_interstep,1,,,,2.543397e-01,1.434539e-02,4.858145e-01,5.124972e-03,5.676819e-01,-9.254997e-01,-2.553491e-01,-2.903020e-02,-4.636739e-01,5.301315e-01,0,0.012386,0.232947,-0.294057,3.753495e-01
13.580000,DS,DS_interstep,1,,,,2.445957e-01,1.543003e-02,4.827566e-01,3.897710e-03,5.675028e-01,-9.277566e-01,-2.454096e-01,-3.014946e-02,-4.606415e-01,5.228054e-01,0,0.012440,0.232735,-0.293708,3.749463e-01
13.590000,DS,DS_interstep,1,,,,2.347086e-01,1.577085e-02,4.795329e-01,2.721001e-03,5.673219e-01,-9.299974e-01,-2.353107e-01,-3.051090e-02,-4.574529e-01,5.153302e-01,0,0.012492,0.232522,-0.293360,3.745432e-01
13.600000,DS,DS_interstep,1,,,,2.247732e-01,1.547783e-02,4.760050e-01,1.595127e-03,5.671424e-01,-9.322207e-01,-2.251551e-01,-3.022554e-02,-4.539679e-01,5.076369e-01,0,0.012543,0.232310,-0.293012,3.741407e-01
13.610000,SS,SS,2,9.208620e-01,-1.407748e+00,4.847666e+00,,,,-1.743904e-02,5.738901e-01,-9.977787e-01,-7.027445e-01,7.727766e-01,-2.402638e+00,2.619867e+00,0,0.012938,0.230213,-0.289698,3.702571e-01
13.710000,SS,SS,2,1.028701e+00,-1.457713e+00,4.982653e+00,,,,-5.552017e-02,6.176320e-01,-1.127144e+00,-9.555734e-01,1.326608e+00,-3.648524e+00,3.998092e+00,0,0.012927,0.228300,-0.286856,3.668438e-01
13.810000,SS,SS,2,1.060945e+00,-1.357906e+00,5.385002e+00,,,,-1.046583e-01,6.842603e-01,-1.312475e+00,-1.156894e+00,1.782985e+00,-4.726019e+00,5.181959e+00,0,0.012380,0.226672,-0.284695,3.641218e-01
13.910000,SS,SS,2,1.014801e+00,-1.224217e+00,5.628735e+00,,,,-1.627290e-01,7.716897e-01,-1.532238e+00,-1.303715e+00,2.181987e+00,-5.000000e+00,5.608987e+00,1,0.011205,0.225413,-0.283396,3.622842e-01
14.010000,SS,SS,2,8.988033e-01,-1.055162e+00,5.779229e+00,,,,-2.268535e-01,8.762311e-01,-1.754573e+00,-1.376434e+00,2.487485e+00,-5.000000e+00,5.751709e+00,1,0.009340,0.224589,-0.283160,3.615343e-01
14.110000,SS,SS,2,7.177921e-01,-8.681990e-01,5.823229e+00,,,,-2.938732e-01,9.941179e-01,-1.979383e+00,-1.381856e+00,2.714615e+00,-5.000000e+00,5.854798e+00,1,0.006768,0.224250,-0.284160,3.620508e-01
14.210000,SS,SS,2,4.791335e-01,-6.776142e-01,5.749425e+00,,,,-3.610625e-01,1.122007e+00,-2.206972e+00,-1.330704e+00,2.867650e+00,-5.000000e+00,5.915589e+00,1,0.003504,0.224430,-0.286494,3.639504e-01
14.310000,SS,SS,2,1.900303e-01,-4.911921e-01,5.563613e+00,,,,-4.260393e-01,1.256572e+00,-2.437479e+00,-1.231690e+00,2.947484e+00,-5.000000e+00,5.933357e+00,1,-0.000410,0.225151,-0.290192,3.672935e-01
14.410000,SS,SS,2,-1.410174e-01,-3.085392e-01,5.271614e+00,,,,-4.867772e-01,1.394477e+00,-2.670887e+00,-1.093558e+00,2.954339e+00,-5.000000e+00,5.909652e+00,1,-0.004906,0.226419,-0.295212,3.720749e-01
14.510000,SS,SS,2,-5.056302e-01,-1.271505e-01,4.885646e+00,,,,-5.415082e-01,1.532317e+00,-2.907033e+00,-9.216292e-01,2.887143e+00,-5.000000e+00,5.846794e+00,1,-0.009897,0.228228,-0.301450,3.782302e-01
14.610000,SS,SS,2,-8.889944e-01,6.768314e-02,4.415323e+00,,,,-5.887553e-01,1.666231e+00,-3.145614e+00,-7.332749e-01,2.720911e+00,-5.000000e+00,5.739429e+00,1,-0.015281,0.230558,-0.308738,3.856289e-01
14.710000,SS,SS,2,-1.279764e+00,2.862256e-01,3.901492e+00,,,,-6.292109e-01,1.790693e+00,-3.364197e+00,-5.696881e-01,2.447454e+00,-3.945983e+00,4.678179e+00,0,-0.020950,0.233369,-0.316826,3.940542e-01
14.810000,SS,SS,2,-1.667639e+00,5.856203e-01,3.466673e+00,,,,-6.608085e-01,1.901175e+00,-3.535017e+00,-3.315720e-01,2.084682e+00,-2.804194e+00,3.509892e+00,0,-0.026791,0.236605,-0.325490,4.032907e-01
14.910000,SS,SS,2,-2.033456e+00,9.380919e-01,3.080843e+00,,,,-6.807126e-01,1.994017e+00,-3.653589e+00,-5.788624e-02,1.658016e+00,-1.630835e+00,2.326369e+00,0,-0.032665,0.240189,-0.334527,4.131175e-01
15.010000,SS,SS,2,-2.331399e+00,1.344721e+00,2.683956e+00,,,,-6.880260e-01,2.065916e+00,-3.718657e+00,2.184538e-01,1.164517e+00,-4.587880e-01,1.270554e+00,0,-0.038424,0.244033,-0.343731,4.232960e-01
15.110000,SS,SS,2,-2.552580e+00,1.745264e+00,2.284653e+00,,,,-6.851257e-01,2.114057e+00,-3.733156e+00,4.531389e-01,6.519966e-01,6.914607e-01,1.052878e+00,0,-0.043937,0.248037,-0.352905,4.335836e-01
15.210000,SS,SS,2,-2.717388e+00,2.156919e+00,1.791848e+00,,,,-6.639365e-01,2.134916e+00,-3.687237e+00,7.114929e-01,5.163587e-03,1.757541e+00,1.896101e+00,0,-0.049042,0.252090,-0.361837,4.437122e-01
15.310000,SS,SS,2,-2.721448e+00,2.515526e+00,1.280651e+00,,,,-6.389188e-01,2.127641e+00,-3.599216e+00,8.604773e-01,-6.003874e-01,2.774888e+00,2.966629e+00,0,-0.053655,0.256073,-0.370355,4.534480e-01
15.410000,SS,SS,2,-2.729189e+00,2.819951e+00,6.600482e-01,,,,-6.038605e-01,2.090448e+00,-3.462227e+00,1.029047e+00,-1.245764e+00,3.727870e+00,4.062989e+00,0,-0.057692,0.259867,-0.378287,4.625584e-01
15.510000,SS,SS,2,-2.639252e+00,3.033476e+00,3.631196e-02,,,,-5.627421e-01,2.023456e+00,-3.284532e+00,1.102225e+00,-1.858605e+00,4.493402e+00,4.985978e+00,0,-0.061082,0.263353,-0.385480,4.708297e-01
15.610000,SS,SS,2,-2.516143e+00,3.177445e+00,-7.291222e-01,,,,-5.178224e-01,1.928095e+00,-3.074241e+00,1.140918e+00,-2.431434e+00,5.000000e+00,5.675700e+00,1,-0.063793,0.266419,-0.391805,4.780793e-01
15.710000,SS,SS,2,-2.327961e+00,3.188368e+00,-1.412352e+00,,,,-4.707824e-01,1.807206e+00,-2.860935e+00,1.133303e+00,-2.935120e+00,5.000000e+00,5.907563e+00,1,-0.065812,0.268966,-0.397121,4.841271e-01
15.810000,SS,SS,2,-2.082986e+00,3.081937e+00,-1.988248e+00,,,,-4.244740e-01,1.663466e+00,-2.645297e+00,1.061093e+00,-3.358368e+00,5.000000e+00,6.115926e+00,1,-0.067151,0.270911,-0.401254,4.887809e-01
15.910000,SS,SS,2,-1.808809e+00,2.881157e+00,-2.361518e+00,,,,-3.805008e-01,1.502814e+00,-2.426961e+00,9.737570e-01,-3.615903e+00,5.000000e+00,6.246836e+00,1,-0.067847,0.272188,-0.404077,4.919022e-01
16.010000,SS,SS,2,-1.519826e+00,2.594882e+00,-2.547867e+00,,,,-3.394853e-01,1.334128e+00,-2.205737e+00,8.715579e-01,-3.661126e+00,5.000000e+00,6.258071e+00,1,-0.067948,0.272766,-0.405552,4.934477e-01
16.110000,SS,SS,2,-1.224213e+00,2.238973e+00,-2.574753e+00,,,,-3.023601e-01,1.168121e+00,-1.981657e+00,7.504529e-01,-3.462844e+00,5.000000e+00,6.128170e+00,1,-0.067519,0.272655,-0.405749,4.934894e-01
16.210000,SS,SS,2,-9.359306e-01,1.836362e+00,-2.473793e+00,,,,-2.702079e-01,1.016864e+00,-1.756808e+00,6.074993e-01,-2.999036e+00,4.749968e+00,5.650263e+00,0,-0.066636,0.271909,-0.404853,4.922203e-01
16.310000,SS,SS,2,-6.710720e-01,1.416488e+00,-2.284702e+00,,,,-2.443249e-01,8.933300e-01,-1.564500e+00,4.391541e-01,-2.258263e+00,3.440284e+00,4.138618e+00,0,-0.065397,0.270634,-0.403138,4.899385e-01
16.410000,SS,SS,2,-4.477740e-01,1.014084e+00,-2.052544e+00,,,,-2.265519e-01,8.114008e-01,-1.442227e+00,2.287419e-01,-1.224424e+00,1.891545e+00,2.264835e+00,0,-0.063920,0.268988,-0.400878,4.869738e-01
16.510000,SS,SS,2,-2.920892e-01,6.840213e-01,-1.808314e+00,,,,-2.117932e-01,7.650463e-01,-1.352162e+00,2.807999e-01,-7.854747e-01,1.712484e+00,1.904841e+00,0,-0.062309,0.267150,-0.398285,4.836140e-01
16.610000,SS,SS,2,-1.935204e-01,5.163389e-01,-1.414139e+00,,,,-1.950709e-01,7.287863e-01,-1.273881e+00,2.718739e-01,-6.204743e-01,1.446988e+00,1.597710e+00,0,-0.060562,0.265194,-0.395411,4.799432e-01
16.710000,SS,SS,2,-1.354350e-01,3.709512e-01,-1.187631e+00,,,,-1.804517e-01,6.984730e-01,-1.206328e+00,2.119676e-01,-5.093263e-01,1.221876e+00,1.340643e+00,0,-0.058700,0.263149,-0.392305,4.760213e-01
16.810000,SS,SS,2,-1.010023e-01,2.491085e-01,-9.764731e-01,,,,-1.677993e-01,6.718756e-01,-1.147741e+00,1.710215e-01,-4.389714e-01,1.032648e+00,1.135036e+00,0,-0.056756,0.261036,-0.389005,4.718961e-01
16.920000,DS,DS_interstep,2,,,,3.781771e-01,1.030010e+00,-3.084206e-01,-1.696002e-01,6.666325e-01,-1.146039e+00,-3.617279e-01,-1.041850e+00,3.292510e-01,1.150958e+00,0,-0.056514,0.260864,-0.388610,4.714463e-01
16.930000,DS,DS_interstep,2,,,,2.980607e+00,7.640299e+00,-8.226761e+00,-1.827786e-01,6.416001e-01,-1.120983e+00,-2.637394e+00,-5.000000e+00,5.000000e+00,7.546910e+00,1,-0.056219,0.260682,-0.388101,4.708907e-01
16.940000,DS,DS_interstep,2,,,,-2.030026e-01,6.334757e+00,-1.535063e+01,-1.808940e-01,6.165689e-01,-1.095928e+00,3.751230e-01,-5.000000e+00,5.000000e+00,7.081011e+00,1,-0.055905,0.260465,-0.387513,4.702486e-01
16.950000,DS,DS_interstep,2,,,,-2.491913e+00,4.098699e+00,-1.801013e+01,-1.681341e-01,5.952209e-01,-1.070874e+00,2.550219e+00,-4.263584e+00,5.000000e+00,7.048529e+00,1,-0.055590,0.260219,-0.386874,4.695484e-01
16.960000,DS,DS_interstep,2,,,,-3.470384e+00,2.358316e+00,-1.764494e+01,-1.507315e-01,5.827943e-01,-1.045822e+00,3.478924e+00,-2.479462e+00,5.000000e+00,6.576522e+00,1,-0.055280,0.259953,-0.386204,4.688123e-01
16.970000,DS,DS_interstep,2,,,,-3.791060e+00,9.043044e-01,-1.560716e+01,-1.317845e-01,5.778255e-01,-1.020770e+00,3.787980e+00,-9.879563e-01,5.000000e+00,6.350185e+00,1,-0.054976,0.259677,-0.385516,4.680567e-01
16.980000,DS,DS_interstep,2,,,,-3.478949e+00,2.050608e-01,-1.265986e+01,-1.143520e-01,5.765415e-01,-9.957197e-01,3.485263e+00,-2.510264e-01,5.000000e+00,6.100006e+00,1,-0.054674,0.259398,-0.384822,4.672949e-01
16.990000,DS,DS_interstep,2,,,,-2.875279e+00,-6.588415e-02,-9.468501e+00,-9.986028e-02,5.767432e-01,-9.706705e-01,2.897278e+00,4.609888e-02,5.000000e+00,5.778957e+00,1,-0.054372,0.259120,-0.384129,4.665346e-01
17.000000,DS,DS_interstep,2,,,,-2.262219e+00,-1.221619e-01,-6.747225e+00,-8.838777e-02,5.772776e-01,-9.456225e-01,2.293564e+00,1.126527e-01,5.000000e+00,5.502102e+00,1,-0.054068,0.258844,-0.383441,4.657795e-01
17.010000,DS,DS_interstep,2,,,,-1.921552e+00,-3.337773e-01,-4.691552e+00,-7.860604e-02,5.788752e-01,-9.219856e-01,1.955516e+00,3.253125e-01,4.718032e+00,5.117587e+00,0,-0.053762,0.258572,-0.382760,4.650323e-01
17.020000,DS,DS_interstep,2,,,,-1.573107e+00,-4.640303e-01,-2.807417e+00,-7.054923e-02,5.811532e-01,-9.078521e-01,1.610622e+00,4.614098e-01,2.817545e+00,3.278042e+00,0,-0.053453,0.258304,-0.382090,4.642962e-01
17.030000,DS,DS_interstep,2,,,,-1.240836e+00,-5.351066e-01,-1.112978e+00,-6.414086e-02,5.838036e-01,-9.022101e-01,1.281007e+00,5.359105e-01,1.119313e+00,1.783547e+00,0,-0.053141,0.258040,-0.381430,4.635703e-01
17.040000,DS,DS_interstep,2,,,,-9.530101e-01,-5.803986e-01,3.414845e-01,-5.916803e-02,5.866856e-01,-9.038544e-01,9.939555e-01,5.822600e-01,-3.378949e-01,1.200478e+00,0,-0.052825,0.257781,-0.380781,4.628560e-01
17.050000,DS,DS_interstep,2,,,,-7.083347e-01,-6.139179e-01,1.552535e+00,-5.542339e-02,5.897342e-01,-9.115645e-01,7.483583e-01,6.156021e-01,-1.551130e+00,1.828937e+00,0,-0.052507,0.257527,-0.380143,4.621535e-01
17.060000,DS,DS_interstep,2,,,,-4.996554e-01,-6.415680e-01,2.530340e+00,-5.273322e-02,5.929167e-01,-9.241714e-01,5.374975e-01,6.424230e-01,-2.530578e+00,2.665602e+00,0,-0.052186,0.257276,-0.379517,4.614623e-01
17.070000,DS,DS_interstep,2,,,,-3.218737e-01,-6.672975e-01,3.287666e+00,-5.094667e-02,5.962219e-01,-9.405688e-01,3.567938e-01,6.669898e-01,-3.288818e+00,3.374685e+00,0,-0.051864,0.257029,-0.378901,4.607817e-01
17.080000,DS,DS_interstep,2,,,,-1.806528e-01,-6.946344e-01,3.804932e+00,-4.988078e-02,5.996555e-01,-9.595469e-01,2.126745e-01,6.927151e-01,-3.805134e+00,3.873516e+00,0,-0.051541,0.256785,-0.378296,4.601118e-01
17.090000,DS,DS_interstep,2,,,,-6.926828e-02,-7.065224e-01,4.062907e+00,-4.938721e-02,6.031395e-01,-9.798013e-01,9.821633e-02,7.028242e-01,-4.060593e+00,4.122138e+00,0,-0.051219,0.256545,-0.377700,4.594519e-01
17.100000,DS,DS_interstep,2,,,,1.276285e-02,-7.069108e-01,4.111069e+00,-4.931642e-02,6.066175e-01,-1.000280e+00,1.366271e-02,7.016479e-01,-4.105755e+00,4.165300e+00,0,-0.050896,0.256306,-0.377113,4.587999e-01
17.110000,DS,DS_interstep,2,,,,7.361238e-02,-7.207166e-01,4.066908e+00,-4.956063e-02,6.101608e-01,-1.020529e+00,-4.933741e-02,7.147366e-01,-4.059816e+00,4.122546e+00,0,-0.050575,0.256070,-0.376534,4.581567e-01
17.120000,DS,DS_interstep,2,,,,1.247372e-01,-7.485786e-01,4.001242e+00,-5.007180e-02,6.138424e-01,-1.040446e+00,-1.027351e-01,7.424595e-01,-3.993708e+00,4.063435e+00,0,-0.050255,0.255836,-0.375964,4.575222e-01
17.130000,DS,DS_interstep,2,,,,2.071428e-01,-7.779347e-01,3.992269e+00,-5.100941e-02,6.176716e-01,-1.060317e+00,-1.880313e-01,7.719869e-01,-3.984722e+00,4.063167e+00,0,-0.049937,0.255604,-0.375401,4.568950e-01
17.140000,DS,DS_interstep,2,,,,2.970694e-01,-7.721994e-01,3.972159e+00,-5.241037e-02,6.214724e-01,-1.080089e+00,-2.807152e-01,7.663725e-01,-3.965211e+00,4.048336e+00,0,-0.049622,0.255375,-0.374847,4.562773e-01
17.150000,DS,DS_interstep,2,,,,3.942388e-01,-7.553907e-01,3.954682e+00,-5.431100e-02,6.251917e-01,-1.099778e+00,-3.806651e-01,7.500826e-01,-3.948552e+00,4.037152e+00,0,-0.049310,0.255148,-0.374301,4.556679e-01
