t_s,phase,phase_raw,step_index,Hdot_s_planned_x_Nm,Hdot_s_planned_y_Nm,Hdot_s_planned_z_Nm,Hdot_s_realized_x_Nm,Hdot_s_realized_y_Nm,Hdot_s_realized_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,tauw_norm_Nm,tauw_saturated,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,theta_s_geodesic_deg
13.300000,DS,DS_interstep,1,,,,3.793722e-01,-1.509842e-01,6.651925e-01,3.723062e-02,5.674324e-01,-8.395288e-01,-3.804711e-01,1.393371e-01,-6.465967e-01,7.630599e-01,0,0.010549,0.239014,-0.319158,3.988744e-01
13.310000,DS,DS_interstep,1,,,,3.934380e-01,-1.403070e-01,6.821090e-01,3.525379e-02,5.680473e-01,-8.428058e-01,-3.950076e-01,1.286565e-01,-6.638229e-01,7.830992e-01,0,0.010637,0.238795,-0.318793,3.984535e-01
13.320000,DS,DS_interstep,1,,,,4.045287e-01,-1.284779e-01,6.912477e-01,3.322016e-02,5.686023e-01,-8.461287e-01,-4.063878e-01,1.166911e-01,-6.730273e-01,7.948167e-01,0,0.010723,0.238576,-0.318430,3.980341e-01
13.330000,DS,DS_interstep,1,,,,4.108670e-01,-1.159854e-01,6.915785e-01,3.115438e-02,5.690936e-01,-8.494523e-01,-4.128377e-01,1.039507e-01,-6.731981e-01,7.965152e-01,0,0.010807,0.238359,-0.318069,3.976175e-01
13.340000,DS,DS_interstep,1,,,,4.118645e-01,-1.032577e-01,6.837256e-01,2.908379e-02,5.695197e-01,-8.527349e-01,-4.138199e-01,9.090250e-02,-6.650193e-01,7.885181e-01,0,0.010889,0.238141,-0.317710,3.972019e-01
13.350000,DS,DS_interstep,1,,,,4.080312e-01,-9.058909e-02,6.695919e-01,2.703283e-02,5.698806e-01,-8.559445e-01,-4.099152e-01,7.788477e-02,-6.504719e-01,7.727938e-01,0,0.010968,0.237924,-0.317351,3.967868e-01
13.360000,DS,DS_interstep,1,,,,4.005340e-01,-7.815809e-02,6.516267e-01,2.501980e-02,5.701777e-01,-8.590620e-01,-4.023494e-01,6.511158e-02,-6.320760e-01,7.520935e-01,0,0.011046,0.237708,-0.316995,3.963747e-01
13.370000,DS,DS_interstep,1,,,,3.907197e-01,-6.610650e-02,6.322252e-01,2.305610e-02,5.704129e-01,-8.620803e-01,-3.925029e-01,5.274706e-02,-6.122761e-01,7.291933e-01,0,0.011121,0.237492,-0.316639,3.959626e-01
13.380000,DS,DS_interstep,1,,,,3.797506e-01,-5.456998e-02,6.132707e-01,2.114729e-02,5.705890e-01,-8.650020e-01,-3.815445e-01,4.093607e-02,-5.929818e-01,7.063139e-01,0,0.011195,0.237276,-0.316285,3.955521e-01
13.390000,DS,DS_interstep,1,,,,3.684475e-01,-4.370831e-02,5.960308e-01,1.929487e-02,5.707097e-01,-8.678361e-01,-3.702842e-01,2.983885e-02,-5.754683e-01,6.849558e-01,0,0.011267,0.237060,-0.315932,3.951423e-01
13.400000,DS,DS_interstep,1,,,,3.572803e-01,-3.368082e-02,5.811796e-01,1.749810e-02,5.707792e-01,-8.705946e-01,-3.591722e-01,1.961069e-02,-5.604068e-01,6.659167e-01,0,0.011337,0.236844,-0.315579,3.947325e-01
13.410000,DS,DS_interstep,1,,,,3.464342e-01,-2.463138e-02,5.689289e-01,1.575542e-02,5.708026e-01,-8.732910e-01,-3.483734e-01,1.039009e-02,-5.480007e-01,6.494434e-01,0,0.011405,0.236628,-0.315228,3.943242e-01
13.420000,DS,DS_interstep,1,,,,3.359007e-01,-1.666875e-02,5.591602e-01,1.406538e-02,5.707855e-01,-8.759379e-01,-3.378617e-01,2.280915e-03,-5.381220e-01,6.353983e-01,0,0.011471,0.236413,-0.314878,3.939173e-01
13.430000,DS,DS_interstep,1,,,,3.255629e-01,-9.860663e-03,5.515524e-01,1.242720e-02,5.707337e-01,-8.785462e-01,-3.275077e-01,-4.652868e-03,-5.304406e-01,6.234181e-01,0,0.011536,0.236197,-0.314528,3.935098e-01
13.440000,DS,DS_interstep,1,,,,3.152652e-01,-4.230939e-03,5.456793e-01,1.084089e-02,5.706532e-01,-8.811248e-01,-3.171490e-01,-1.038990e-02,-5.245228e-01,6.130380e-01,0,0.011599,0.235982,-0.314179,3.931037e-01
13.450000,DS,DS_interstep,1,,,,3.048639e-01,2.369556e-04,5.410856e-01,9.307196e-03,5.705499e-01,-8.836802e-01,-3.066400e-01,-1.494811e-02,-5.199074e-01,6.037841e-01,0,0.011660,0.235766,-0.313832,3.926985e-01
13.460000,DS,DS_interstep,1,,,,2.942586e-01,3.595087e-03,5.373369e-01,7.827367e-03,5.704295e-01,-8.862168e-01,-2.958829e-01,-1.838026e-02,-5.161555e-01,5.952319e-01,0,0.011720,0.235550,-0.313485,3.922933e-01
13.470000,DS,DS_interstep,1,,,,2.834066e-01,5.923781e-03,5.340517e-01,6.402818e-03,5.702972e-01,-8.887368e-01,-2.848412e-01,-2.076703e-02,-5.128825e-01,5.870385e-01,0,0.011778,0.235335,-0.313138,3.918886e-01
13.480000,DS,DS_interstep,1,,,,2.723239e-01,7.324019e-03,5.309157e-01,5.034849e-03,5.701576e-01,-8.912412e-01,-2.735390e-01,-2.220975e-02,-5.097718e-01,5.789509e-01,0,0.011835,0.235119,-0.312793,3.914850e-01
13.490000,DS,DS_interstep,1,,,,2.610760e-01,7.909314e-03,5.276853e-01,3.724386e-03,5.700150e-01,-8.937294e-01,-2.620510e-01,-2.282247e-02,-5.065774e-01,5.707997e-01,0,0.011890,0.234903,-0.312449,3.910820e-01
13.500000,DS,DS_interstep,1,,,,2.497627e-01,7.798334e-03,5.241809e-01,2.471810e-03,5.698729e-01,-8.962002e-01,-2.504863e-01,-2.272474e-02,-5.031183e-01,5.624836e-01,0,0.011944,0.234688,-0.312105,3.906797e-01
13.510000,DS,DS_interstep,1,,,,2.385016e-01,7.108536e-03,5.202776e-01,1.276873e-03,5.697342e-01,-8.986517e-01,-2.389706e-01,-2.203527e-02,-4.992673e-01,5.539498e-01,0,0.011997,0.234472,-0.311762,3.902776e-01
13.520000,SS,SS,2,9.156116e-01,-1.409513e+00,4.893789e+00,,,,-1.762398e-02,5.767585e-01,-9.656047e-01,-6.989715e-01,7.791967e-01,-2.429437e+00,2.645349e+00,0,0.012408,0.232344,-0.308496,3.864033e-01
13.620000,SS,SS,2,1.023394e+00,-1.457975e+00,4.998462e+00,,,,-5.580939e-02,6.208541e-01,-1.096547e+00,-9.601856e-01,1.335986e+00,-3.680338e+00,4.031340e+00,0,0.012413,0.230402,-0.305708,3.830099e-01
13.720000,SS,SS,2,1.005436e+00,-1.322402e+00,4.999983e+00,,,,-1.047347e-01,6.875230e-01,-1.282167e+00,-1.149729e+00,1.778459e+00,-4.722087e+00,5.175220e+00,0,0.011881,0.228746,-0.303603,3.803165e-01
13.820000,SS,SS,2,9.294853e-01,-1.168673e+00,4.999990e+00,,,,-1.611488e-01,7.742359e-01,-1.502090e+00,-1.199546e+00,2.124098e+00,-5.000000e+00,5.563336e+00,1,0.010728,0.227459,-0.302346,3.785047e-01
13.920000,SS,SS,2,7.861726e-01,-9.863488e-01,4.999992e+00,,,,-2.125486e-01,8.711683e-01,-1.724435e+00,-9.894184e-01,2.255567e+00,-5.000000e+00,5.573736e+00,1,0.008973,0.226592,-0.301990,3.776538e-01
14.020000,SS,SS,2,6.256104e-01,-8.366249e-01,4.999994e+00,,,,-2.574029e-01,9.759817e-01,-1.948664e+00,-8.543043e-01,2.415008e+00,-5.000000e+00,5.618016e+00,1,0.006716,0.226169,-0.302522,3.777791e-01
14.120000,SS,SS,2,4.554894e-01,-7.324761e-01,4.999995e+00,,,,-2.980285e-01,1.088628e+00,-2.174749e+00,-7.470984e-01,2.541455e+00,-5.000000e+00,5.658370e+00,1,0.004025,0.226217,-0.303934,3.789013e-01
14.220000,SS,SS,2,2.581943e-01,-6.633629e-01,4.999995e+00,,,,-3.349796e-01,1.207333e+00,-2.402680e+00,-6.578134e-01,2.629375e+00,-5.000000e+00,5.687384e+00,1,0.000959,0.226752,-0.306222,3.810371e-01
14.320000,SS,SS,2,3.900818e-02,-6.253908e-01,4.999996e+00,,,,-3.695452e-01,1.330717e+00,-2.632442e+00,-6.056295e-01,2.687589e+00,-5.000000e+00,5.708758e+00,1,-0.002436,0.227786,-0.309378,3.841968e-01
14.420000,SS,SS,2,-2.028394e-01,-6.042172e-01,4.999995e+00,,,,-4.034435e-01,1.457377e+00,-2.864019e+00,-5.936531e-01,2.712235e+00,-5.000000e+00,5.719147e+00,1,-0.006131,0.229322,-0.313397,3.883862e-01
14.520000,SS,SS,2,-4.632901e-01,-5.693425e-01,4.999995e+00,,,,-4.385476e-01,1.585512e+00,-3.097397e+00,-6.313213e-01,2.686397e+00,-5.000000e+00,5.710980e+00,1,-0.010114,0.231357,-0.318273,3.936065e-01
14.620000,SS,SS,2,-7.411820e-01,-4.961536e-01,4.999993e+00,,,,-4.809412e-01,1.712677e+00,-3.332558e+00,-8.603009e-01,2.621951e+00,-5.000000e+00,5.710932e+00,1,-0.014413,0.233877,-0.323994,3.998478e-01
14.720000,SS,SS,2,-1.048697e+00,-2.900846e-01,4.999986e+00,,,,-5.352875e-01,1.836198e+00,-3.569479e+00,-1.095228e+00,2.465868e+00,-5.000000e+00,5.681552e+00,1,-0.019118,0.236861,-0.330559,4.071092e-01
14.820000,SS,SS,2,-1.413101e+00,7.571103e-02,4.903234e+00,,,,-5.931032e-01,1.947970e+00,-3.783780e+00,-8.914389e-01,2.008830e+00,-3.669622e+00,4.277404e+00,0,-0.024287,0.240263,-0.337905,4.153263e-01
14.920000,SS,SS,2,-1.850067e+00,6.355145e-01,4.344902e+00,,,,-6.308595e-01,2.031513e+00,-3.925923e+00,-4.052252e-01,1.364583e+00,-2.022810e+00,2.473470e+00,0,-0.029743,0.243977,-0.345751,4.242089e-01
15.020000,SS,SS,2,-2.173064e+00,1.182284e+00,3.716872e+00,,,,-6.513146e-01,2.087508e+00,-3.997607e+00,-6.670203e-02,7.641318e-01,-5.621148e-01,9.509572e-01,0,-0.035249,0.247881,-0.353818,4.334451e-01
15.120000,SS,SS,2,-2.400133e+00,1.742434e+00,3.012923e+00,,,,-6.582958e-01,2.115530e+00,-4.003962e+00,3.540859e-01,1.578958e-01,1.026500e+00,1.097274e+00,0,-0.040636,0.251855,-0.361857,4.427445e-01
15.220000,SS,SS,2,-2.529797e+00,2.245988e+00,2.404412e+00,,,,-6.476119e-01,2.110868e+00,-3.946553e+00,5.000212e-01,-5.408584e-01,2.029564e+00,2.159092e+00,0,-0.045700,0.255773,-0.369619,4.518036e-01
15.320000,SS,SS,2,-2.565824e+00,2.674823e+00,1.599597e+00,,,,-6.288320e-01,2.076230e+00,-3.835894e+00,7.379090e-01,-1.197413e+00,3.206074e+00,3.501031e+00,0,-0.050346,0.259508,-0.376914,4.603730e-01
15.420000,SS,SS,2,-2.546044e+00,2.993803e+00,8.675400e-01,,,,-5.994652e-01,2.010713e+00,-3.674922e+00,9.074419e-01,-1.831705e+00,4.153223e+00,4.629023e+00,0,-0.054461,0.262940,-0.383553,4.682055e-01
15.520000,SS,SS,2,-2.468303e+00,3.224919e+00,4.442020e-03,,,,-5.633863e-01,1.916279e+00,-3.472790e+00,1.003294e+00,-2.408496e+00,4.910219e+00,5.560369e+00,0,-0.057969,0.265953,-0.389383,4.750900e-01
15.620000,SS,SS,2,-2.318140e+00,3.303314e+00,-7.708480e-01,,,,-5.265695e-01,1.798115e+00,-3.258238e+00,9.002486e-01,-2.826266e+00,5.000000e+00,5.813624e+00,1,-0.060846,0.268450,-0.394303,4.808768e-01
15.720000,SS,SS,2,-2.114402e+00,3.247409e+00,-1.532899e+00,,,,-4.957505e-01,1.662628e+00,-3.042400e+00,7.458443e-01,-3.144187e+00,4.956450e+00,5.916806e+00,0,-0.063153,0.270364,-0.398304,4.855214e-01
15.820000,SS,SS,2,-1.903600e+00,3.070142e+00,-2.225346e+00,,,,-4.686181e-01,1.513794e+00,-2.824627e+00,6.509872e-01,-3.366541e+00,4.961912e+00,6.031414e+00,0,-0.064960,0.271644,-0.401399,4.890107e-01
15.920000,SS,SS,2,-1.684086e+00,2.786500e+00,-2.835736e+00,,,,-4.458773e-01,1.357521e+00,-2.605862e+00,5.365568e-01,-3.427118e+00,4.916796e+00,6.017301e+00,0,-0.066321,0.272263,-0.403591,4.913363e-01
16.020000,SS,SS,2,-1.469971e+00,2.443377e+00,-3.265612e+00,,,,-4.241147e-01,1.201914e+00,-2.385705e+00,5.514203e-01,-3.299606e+00,4.909939e+00,5.941293e+00,0,-0.067279,0.272228,-0.404889,4.925136e-01
16.120000,SS,SS,2,-1.260747e+00,2.055121e+00,-3.486101e+00,,,,-3.974426e-01,1.056778e+00,-2.163193e+00,6.879377e-01,-2.942448e+00,4.930485e+00,5.782814e+00,0,-0.067824,0.271582,-0.405301,4.925706e-01
16.220000,SS,SS,2,-1.042923e+00,1.640778e+00,-3.477339e+00,,,,-3.605705e-01,9.331401e-01,-1.938377e+00,9.343010e-01,-2.339994e+00,4.875261e+00,5.487865e+00,0,-0.067895,0.270416,-0.404837,4.915562e-01
16.320000,SS,SS,2,-8.071931e-01,1.223508e+00,-3.216247e+00,,,,-3.196684e-01,8.478484e-01,-1.756407e+00,7.486491e-01,-1.261584e+00,3.176762e+00,3.499127e+00,0,-0.067444,0.268873,-0.403602,4.896284e-01
16.420000,SS,SS,2,-5.845694e-01,8.590153e-01,-2.947663e+00,,,,-2.872489e-01,8.001706e-01,-1.614867e+00,6.717157e-01,-8.075895e-01,2.797829e+00,2.988520e+00,0,-0.066594,0.267140,-0.401823,4.870937e-01
16.520000,SS,SS,2,-4.431702e-01,6.745488e-01,-2.427752e+00,,,,-2.549772e-01,7.623647e-01,-1.490922e+00,6.324644e-01,-6.555141e-01,2.432896e+00,2.597825e+00,0,-0.065396,0.265291,-0.399584,4.840695e-01
16.620000,SS,SS,2,-3.488749e-01,5.108013e-01,-2.085633e+00,,,,-2.261359e-01,7.301786e-01,-1.382152e+00,5.258352e-01,-5.498541e-01,2.097138e+00,2.230881e+00,0,-0.063894,0.263352,-0.396948,4.806292e-01
16.720000,SS,SS,2,-2.779686e-01,3.714416e-01,-1.768590e+00,,,,-2.011026e-01,7.014402e-01,-1.287185e+00,4.385242e-01,-4.875661e-01,1.797878e+00,1.913737e+00,0,-0.062149,0.261342,-0.393975,4.768422e-01
16.820000,SS,SS,2,-2.210419e-01,2.480034e-01,-1.466285e+00,,,,-1.793085e-01,6.752101e-01,-1.204760e+00,3.596103e-01,-4.341441e-01,1.520895e+00,1.622012e+00,0,-0.060213,0.259272,-0.390720,4.727681e-01
16.920000,SS,SS,2,-1.727409e-01,1.353949e-01,-1.192149e+00,,,,-1.606345e-01,6.512908e-01,-1.134085e+00,2.857254e-01,-3.841670e-01,1.261806e+00,1.349584e+00,0,-0.058132,0.257149,-0.387231,4.684579e-01
17.020000,SS,SS,2,-1.316376e-01,3.330230e-02,-9.426835e-01,,,,-1.449341e-01,6.296415e-01,-1.074376e+00,2.175631e-01,-3.348422e-01,1.022763e+00,1.097951e+00,0,-0.055951,0.254984,-0.383555,4.639631e-01
17.130000,DS,DS_interstep,2,,,,6.480741e-01,3.929370e-01,9.614955e-01,-1.480761e-01,6.275813e-01,-1.079009e+00,-6.296959e-01,-4.055667e-01,-9.373162e-01,1.199818e+00,0,-0.055666,0.254843,-0.383132,4.635017e-01
17.140000,DS,DS_interstep,2,,,,1.100067e+00,3.756880e+00,-5.000000e+00,-1.511011e-01,6.106225e-01,-1.053957e+00,-6.064253e-01,-3.385570e+00,5.000000e+00,6.068759e+00,1,-0.055312,0.254737,-0.382616,4.629745e-01
17.150000,DS,DS_interstep,2,,,,-2.435162e-01,2.248645e+00,-5.000000e+00,-1.489009e-01,5.992633e-01,-1.028905e+00,4.385564e-01,-2.265838e+00,5.000000e+00,5.506937e+00,1,-0.054939,0.254612,-0.382051,4.623943e-01
17.160000,DS,DS_interstep,2,,,,-1.578605e+00,7.785265e-01,-5.000000e+00,-1.407446e-01,5.946128e-01,-1.003854e+00,1.629796e+00,-9.241999e-01,5.000000e+00,5.339511e+00,1,-0.054570,0.254452,-0.381469,4.617817e-01
17.170000,DS,DS_interstep,2,,,,-2.291206e+00,-1.832903e-01,-5.000000e+00,-1.293429e-01,5.947164e-01,-9.788045e-01,2.278969e+00,2.662063e-02,5.000000e+00,5.494944e+00,1,-0.054214,0.254262,-0.380888,4.611551e-01
17.180000,DS,DS_interstep,2,,,,-2.481827e+00,-6.950533e-01,-5.000000e+00,-1.170881e-01,5.975303e-01,-9.537561e-01,2.449705e+00,5.687135e-01,5.000000e+00,5.596829e+00,1,-0.053872,0.254050,-0.380320,4.605289e-01
17.190000,DS,DS_interstep,2,,,,-2.377486e+00,-8.989647e-01,-5.000000e+00,-1.053475e-01,6.015577e-01,-9.288170e-01,2.346987e+00,8.114618e-01,4.978380e+00,5.563370e+00,0,-0.053542,0.253826,-0.379768,4.599110e-01
17.200000,DS,DS_interstep,2,,,,-2.168316e+00,-9.207816e-01,-5.000000e+00,-9.459608e-02,6.058669e-01,-9.039307e-01,2.149263e+00,8.678722e-01,4.968069e+00,5.482175e+00,0,-0.053220,0.253597,-0.379232,4.593046e-01
17.210000,DS,DS_interstep,2,,,,-1.954468e+00,-8.385341e-01,-5.000000e+00,-8.484203e-02,6.098981e-01,-8.790482e-01,1.949906e+00,8.123250e-01,4.967549e+00,5.398013e+00,0,-0.052905,0.253367,-0.378712,4.587118e-01
17.220000,DS,DS_interstep,2,,,,-1.776002e+00,-7.196004e-01,-5.000000e+00,-7.591479e-02,6.134282e-01,-8.541460e-01,1.784641e+00,7.121538e-01,4.971760e+00,5.330150e+00,0,-0.052592,0.253141,-0.378206,4.581332e-01
17.230000,DS,DS_interstep,2,,,,-1.669353e+00,-6.601202e-01,-4.965595e+00,-6.746791e-02,6.167225e-01,-8.293861e-01,1.688659e+00,6.650209e-01,4.943531e+00,5.266149e+00,0,-0.052280,0.252920,-0.377714,4.575692e-01
17.240000,DS,DS_interstep,2,,,,-8.285254e-01,-6.118403e-01,-2.091420e+00,-6.318457e-02,6.198231e-01,-8.189842e-01,8.560186e-01,6.262947e-01,2.072112e+00,2.327802e+00,0,-0.051967,0.252705,-0.377232,4.570168e-01
17.250000,DS,DS_interstep,2,,,,-4.935241e-01,-4.880459e-01,-5.527239e-01,-6.055477e-02,6.222519e-01,-8.162078e-01,5.253429e-01,4.919849e-01,5.471014e-01,9.040765e-01,0,-0.051653,0.252494,-0.376759,4.564741e-01
17.260000,DS,DS_interstep,2,,,,-3.043602e-01,-4.543846e-01,5.559177e-01,-5.887159e-02,6.244985e-01,-8.189588e-01,3.360404e-01,4.555596e-01,-5.584016e-01,7.951541e-01,0,-0.051338,0.252286,-0.376295,4.559405e-01
17.270000,DS,DS_interstep,2,,,,-1.485618e-01,-4.364941e-01,1.420728e+00,-5.797471e-02,6.266489e-01,-8.260330e-01,1.787920e-01,4.363343e-01,-1.423078e+00,1.499168e+00,0,-0.051022,0.252081,-0.375839,4.554152e-01
17.280000,DS,DS_interstep,2,,,,-1.971947e-02,-4.223611e-01,2.040845e+00,-5.773480e-02,6.287190e-01,-8.362022e-01,4.740184e-02,4.203125e-01,-2.042161e+00,2.085505e+00,0,-0.050706,0.251878,-0.375390,4.548970e-01
17.290000,DS,DS_interstep,2,,,,8.070111e-02,-4.070433e-01,2.425980e+00,-5.801053e-02,6.307023e-01,-8.482870e-01,-5.572623e-02,4.029555e-01,-2.425379e+00,2.459256e+00,0,-0.050391,0.251677,-0.374948,4.543859e-01
17.300000,DS,DS_interstep,2,,,,1.421476e-01,-3.933152e-01,2.593730e+00,-5.860392e-02,6.326076e-01,-8.611978e-01,-1.192623e-01,3.873767e-01,-2.590725e+00,2.622240e+00,0,-0.050078,0.251477,-0.374512,4.538807e-01
17.310000,DS,DS_interstep,2,,,,1.801957e-01,-3.879308e-01,2.618092e+00,-5.939664e-02,6.344796e-01,-8.742192e-01,-1.591368e-01,3.807281e-01,-2.612959e+00,2.645342e+00,0,-0.049765,0.251279,-0.374082,4.533818e-01
17.320000,DS,DS_interstep,2,,,,2.341037e-01,-3.922088e-01,2.620272e+00,-6.047017e-02,6.363680e-01,-8.872410e-01,-2.153101e-01,3.840415e-01,-2.613190e+00,2.650020e+00,0,-0.049454,0.251082,-0.373658,4.528887e-01
17.330000,DS,DS_interstep,2,,,,2.876928e-01,-3.775271e-01,2.580429e+00,-6.182126e-02,6.381783e-01,-9.000559e-01,-2.708333e-01,3.684353e-01,-2.571911e+00,2.612245e+00,0,-0.049146,0.250885,-0.373238,4.523994e-01
17.340000,DS,DS_interstep,2,,,,3.403286e-01,-3.503387e-01,2.524051e+00,-6.344372e-02,6.398506e-01,-9.125852e-01,-3.251224e-01,3.408515e-01,-2.514945e+00,2.558678e+00,0,-0.048841,0.250689,-0.372823,4.519153e-01
17.350000,DS,DS_interstep,2,,,,3.920678e-01,-3.162883e-01,2.467105e+00,-6.533195e-02,6.413526e-01,-9.248296e-01,-3.782952e-01,3.068104e-01,-2.458060e+00,2.505853e+00,0,-0.048538,0.250494,-0.372412,4.514354e-01
17.360000,DS,DS_interstep,2,,,,4.424893e-01,-2.786366e-01,2.415794e+00,-6.747838e-02,6.426678e-01,-9.368195e-01,-4.299561e-01,2.694650e-01,-2.407307e+00,2.460203e+00,0,-0.048238,0.250300,-0.372007,4.509614e-01
17.370000,DS,DS_interstep,2,,,,4.982163e-01,-2.365700e-01,2.369635e+00,-6.991012e-02,6.437742e-01,-9.485804e-01,-4.870411e-01,2.277080e-01,-2.361607e+00,2.422034e+00,0,-0.047941,0.250107,-0.371606,4.504918e-01
17.380000,DS,DS_interstep,2,,,,5.540276e-01,-1.980492e-01,2.302584e+00,-7.262945e-02,6.446872e-01,-9.600028e-01,-5.445856e-01,1.890445e-01,-2.294036e+00,2.365357e+00,0,-0.047649,0.249914,-0.371209,4.500262e-01
17.390000,DS,DS_interstep,2,,,,6.050839e-01,-1.616855e-01,2.210104e+00,-7.561191e-02,6.454172e-01,-9.709585e-01,-5.972390e-01,1.524613e-01,-2.200795e+00,2.285484e+00,0,-0.047360,0.249722,-0.370817,4.495657e-01
17.400000,DS,DS_interstep,2,,,,6.481622e-01,-1.277462e-01,2.094242e+00,-7.881640e-02,6.459763e-01,-9.813296e-01,-6.416774e-01,1.182707e-01,-2.084001e+00,2.183758e+00,0,-0.047075,0.249531,-0.370428,4.491088e-01
17.410000,DS,DS_interstep,2,,,,6.814523e-01,-9.654098e-02,1.961227e+00,-8.219243e-02,6.463780e-01,-9.910301e-01,-6.760189e-01,8.680875e-02,-1.949970e+00,2.065653e+00,0,-0.046795,0.249340,-0.370043,4.486558e-01
17.420000,DS,DS_interstep,2,,,,7.052863e-01,-6.753888e-02,1.819334e+00,-8.569129e-02,6.466335e-01,-1.000016e+00,-7.006185e-01,5.756409e-02,-1.807069e+00,1.938989e+00,0,-0.046519,0.249150,-0.369661,4.482064e-01
17.430000,DS,DS_interstep,2,,,,7.207477e-01,-4.011789e-02,1.676288e+00,-8.926985e-02,6.467508e-01,-1.008281e+00,-7.165942e-01,2.991621e-02,-1.663075e+00,1.811138e+00,0,-0.046247,0.248960,-0.369282,4.477600e-01
17.440000,DS,DS_interstep,2,,,,7.290697e-01,-1.379705e-02,1.538310e+00,-9.289135e-02,6.467353e-01,-1.015851e+00,-7.252186e-01,3.380338e-03,-1.524243e+00,1.687978e+00,0,-0.045979,0.248771,-0.368906,4.473172e-01
17.450000,DS,DS_interstep,2,,,,7.315020e-01,1.176898e-02,1.410031e+00,-9.652550e-02,6.465910e-01,-1.022777e+00,-7.277843e-01,-2.239166e-02,-1.395224e+00,1.573792e+00,0,-0.045716,0.248582,-0.368532,4.468767e-01
17.460000,DS,DS_interstep,2,,,,7.292961e-01,3.683180e-02,1.294693e+00,-1.001485e-01,6.463205e-01,-1.029122e+00,-7.255861e-01,-4.765196e-02,-1.279281e+00,1.471498e+00,0,-0.045457,0.248393,-0.368161,4.464392e-01
17.470000,DS,DS_interstep,2,,,,7.235509e-01,6.158370e-02,1.194023e+00,-1.037421e-01,6.459252e-01,-1.034961e+00,-7.197594e-01,-7.259817e-02,-1.178134e+00,1.382506e+00,0,-0.045202,0.248204,-0.367792,4.460038e-01
17.480000,DS,DS_interstep,2,,,,7.151676e-01,8.608907e-02,1.108455e+00,-1.072930e-01,6.454064e-01,-1.040370e+00,-7.112352e-01,-9.730078e-02,-1.092211e+00,1.307000e+00,0,-0.044951,0.248016,-0.367425,4.455712e-01
17.490000,DS,DS_interstep,2,,,,7.048400e-01,1.102806e-01,1.037409e+00,-1.107912e-01,6.447656e-01,-1.045422e+00,-7.007316e-01,-1.216983e-01,-1.020909e+00,1.244223e+00,0,-0.044703,0.247828,-0.367060,4.451406e-01
17.500000,DS,DS_interstep,2,,,,6.931034e-01,1.340077e-01,9.795322e-01,-1.142295e-01,6.440052e-01,-1.050184e+00,-6.888036e-01,-1.456447e-01,-9.628568e-01,1.192793e+00,0,-0.044459,0.247639,-0.366697,4.447116e-01
17.510000,DS,DS_interstep,2,,,,6.804462e-01,1.571152e-01,9.329490e-01,-1.176035e-01,6.431281e-01,-1.054712e+00,-6.759608e-01,-1.689873e-01,-9.161562e-01,1.151009e+00,0,-0.044219,0.247451,-0.366336,4.442852e-01
17.520000,DS,DS_interstep,2,,,,6.671101e-01,1.793455e-01,8.954368e-01,-1.209098e-01,6.421386e-01,-1.059052e+00,-6.624504e-01,-1.914714e-01,-8.785585e-01,1.116856e+00,0,-0.043982,0.247263,-0.365977,4.438610e-01
17.530000,DS,DS_interstep,2,,,,6.531796e-01,2.004402e-01,8.646979e-01,-1.241454e-01,6.410423e-01,-1.063238e+00,-6.483571e-01,-2.128389e-01,-8.477442e-01,1.088273e+00,0,-0.043749,0.247075,-0.365619,4.434380e-01
17.540000,DS,DS_interstep,2,,,,6.386852e-01,2.201980e-01,8.385719e-01,-1.273077e-01,6.398459e-01,-1.067292e+00,-6.337108e-01,-2.328853e-01,-8.215373e-01,1.063367e+00,0,-0.043519,0.246886,-0.365263,4.430165e-01
17.550000,DS,DS_interstep,2,,,,6.236521e-01,2.384807e-01,8.151687e-01,-1.303939e-01,6.385566e-01,-1.071229e+00,-6.185349e-01,-2.514672e-01,-7.980372e-01,1.040521e+00,0,-0.043292,0.246698,-0.364909,4.425976e-01
17.560000,DS,DS_interstep,2,,,,6.081215e-01,2.552082e-01,7.929383e-01,-1.334016e-01,6.371822e-01,-1.075054e+00,-6.028685e-01,-2.684981e-01,-7.756878e-01,1.018446e+00,0,-0.043068,0.246509,-0.364557,4.421802e-01
17.570000,DS,DS_interstep,2,,,,5.921548e-01,2.703477e-01,7.706923e-01,-1.363287e-01,6.357307e-01,-1.078766e+00,-5.867712e-01,-2.839389e-01,-7.532986e-01,9.961830e-01,0,-0.042847,0.246319,-0.364206,4.417634e-01
17.580000,DS,DS_interstep,2,,,,5.758296e-01,2.839027e-01,7.475902e-01,-1.391733e-01,6.342100e-01,-1.082362e+00,-5.703180e-01,-2.977865e-01,-7.300296e-01,9.730789e-01,0,-0.042629,0.246130,-0.363857,4.413492e-01
17.590000,DS,DS_interstep,2,,,,5.592300e-01,2.959011e-01,7.231024e-01,-1.419342e-01,6.326280e-01,-1.085835e+00,-5.535914e-01,-3.100639e-01,-7.053536e-01,9.487501e-01,0,-0.042414,0.245940,-0.363509,4.409356e-01
