t_M7,tau_M7,v_mag_M7,a_mag_M7,t_preM7,tau_preM7,v_mag_preM7,a_mag_preM7
7.439058054,0.818,0.05924750432700134,0.05503333450580824,4.908,0.8180000000000001,0.08980147193218808,0.12643072127395333
7.448152257,0.8190000000000001,0.05875010116219828,0.05497258771068179,4.914,0.819,0.08904755770659545,0.12629116474531657
7.45724646,0.8200000000000001,0.05825326226533951,0.05490965171605707,4.92,0.82,0.08829449874220693,0.12614657886357936
7.466340663,0.8210000000000001,0.057757007752279134,0.054844519609978465,4.926,0.8210000000000001,0.08754232552863336,0.1259969477495723
7.4754348660000005,0.8220000000000001,0.057261357802971216,0.05477718448610561,4.932,0.8220000000000001,0.08679106865264238,0.1258422555370294
7.484529069000001,0.8230000000000001,0.05676633266145684,0.054707639443868125,4.938,0.823,0.08604075879813741,0.12568248637293847
7.493623272000001,0.8240000000000001,0.0562719526358572,0.05463587758862604,4.944,0.824,0.08529142674614483,0.12551762441791303
7.502717475000001,0.8250000000000001,0.05577823809835591,0.05456189203183678,4.95,0.8250000000000001,0.0845431033747971,0.1253476538465726
7.511811678000001,0.8260000000000001,0.05528520948518933,0.05448567589122684,4.956,0.8260000000000001,0.08379581965930621,0.12517255884794018
7.520905881000001,0.8270000000000001,0.05479288729663511,0.05440722229096844,4.962,0.827,0.08304960667195302,0.1249923236258459
7.530000084000001,0.8280000000000001,0.05430129209699336,0.05432652436186426,4.968,0.828,0.08230449558205984,0.1248069323993546
7.539094287000001,0.8290000000000001,0.053810444514576165,0.054243575241538416,4.974,0.8290000000000001,0.08156051765596535,0.12461636940319974
7.548188490000001,0.8300000000000001,0.053320365241688254,0.054158368074633416,4.98,0.8300000000000001,0.0808177042570095,0.1244206188882392
7.557282693000001,0.8310000000000001,0.05283107503461238,0.05407089601301366,4.986,0.831,0.0800760868455002,0.12421966512192222
7.566376896000001,0.8320000000000001,0.05234259471359112,0.05398115221597676,4.992,0.832,0.07933569697868696,0.12401349238877583
7.575471099000001,0.8330000000000001,0.0518549451628064,0.05388912985047344,4.998,0.8330000000000001,0.07859656631073823,0.12380208499090697
7.5845653020000015,0.8340000000000002,0.0513681473303649,0.053794822091333704,5.0040000000000004,0.8340000000000001,0.07785872659270844,0.12358542724852489
7.5936595050000015,0.8350000000000002,0.05088222222827242,0.05369822212150181,5.01,0.835,0.07712220967250386,0.1233635035004806
7.602753708000002,0.8360000000000002,0.05039719093241282,0.053599323132278755,5.016,0.836,0.07638704749485405,0.12313629810482421
7.611847911,0.837,0.049913074582529096,0.053498118323576205,5.022,0.8370000000000001,0.07565327210127688,0.12290379543938408
7.620942114,0.838,0.04942989438219506,0.053394600904176595,5.0280000000000005,0.8380000000000001,0.07492091563003957,0.12266597990237055
7.630036317,0.839,0.04894767159879179,0.053288764092003796,5.034,0.839,0.07419001031612452,0.12242283591299603
7.63913052,0.84,0.048466427563483405,0.05318060111440611,5.04,0.84,0.07346058849118557,0.12217434791212137
7.648224723,0.841,0.04798618367118383,0.05307010520844498,5.046,0.8410000000000001,0.07273268258350564,0.12192050036292384
7.657318926,0.842,0.04750696138053351,0.0529572696211991,5.0520000000000005,0.8420000000000001,0.0720063251179558,0.12166127775159188
7.666413129,0.843,0.04702878221386613,0.05284208761007711,5.058,0.843,0.07128154871594801,0.12139666458804854
