tick,t_s,phase,step_index,Hdot_s_x,Hdot_s_y,Hdot_s_z,Hdot_s_source,tau_w_x,tau_w_y,tau_w_z,dq_joint_norm,T_kin,L_com_norm,hw_norm,settle_exit
0,0.01,DS,-1,-0.0,-0.0,0.0,realized,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0
1,0.02,DS,-1,-0.0,0.0,-0.0,realized,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
2,0.03,DS,-1,-0.0,0.0,-0.0,realized,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
3,0.04,DS,-1,-0.0,0.0,-0.0,realized,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
4,0.05,DS,-1,-0.0,0.0,-0.0,realized,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
5,0.06,DS,-1,0.0,0.0,-0.0,realized,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
6,0.07,DS,-1,0.0,0.0,-0.0,realized,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
7,0.08,DS,-1,0.0,-0.0,-0.0,realized,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,0.09,DS,-1,0.0,-0.0,-0.0,realized,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,0.1,DS,-1,0.0,-0.0,-0.0,realized,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,0.11,SS,0,0.45702,-1.44443,2.47174,planned,-0.08043,1.38329,-0.40604,0.052352,0.000954907,0.050813,0.04778,0
11,0.21,SS,0,0.66659,-1.29791,3.09122,planned,-0.0392,1.33551,-0.74674,0.104049,0.007844126,0.151988,0.112527,0
12,0.31,SS,0,0.89006,-1.07146,4.26535,planned,-0.05745,1.49717,-0.797,0.199817,0.02975596,0.265836,0.184822,0
13,0.41,SS,0,1.10318,-0.80481,4.99999,planned,-0.14075,1.5391,-0.79353,0.308782,0.075442253,0.405977,0.261578,0
14,0.51,SS,0,1.30218,-0.44688,5.0,planned,-0.2636,1.46289,-0.74521,0.421375,0.150489341,0.559488,0.337067,0
15,0.61,SS,0,1.4535,-0.03373,5.0,planned,-0.41077,1.3165,-0.64614,0.527052,0.25606047,0.7197,0.407341,0
16,0.71,SS,0,1.5331,0.31017,5.0,planned,-0.5304,1.13695,-0.55491,0.618703,0.389024616,0.880079,0.47065,0
17,0.81,SS,0,1.53194,0.59857,5.0,planned,-0.63961,0.9278,-0.46261,0.693735,0.542888019,1.034697,0.52618,0
18,0.91,SS,0,1.44342,0.77802,5.0,planned,-0.70701,0.71934,-0.39828,0.753406,0.708508974,1.177002,0.573965,0
19,1.01,SS,0,1.2702,0.84171,5.0,planned,-0.73044,0.51926,-0.36689,0.801916,0.874872888,1.300831,0.614725,0
20,1.11,SS,0,1.02321,0.81027,5.0,planned,-0.71132,0.32902,-0.36853,0.845087,1.029864416,1.40012,0.648993,0
21,1.21,SS,0,0.71924,0.68599,5.0,planned,-0.64899,0.15964,-0.40403,0.888583,1.16119974,1.469108,0.677405,0
22,1.31,SS,0,0.38031,0.47381,5.0,planned,-0.55621,0.01864,-0.46144,0.936539,1.257816236,1.505485,0.700963,0
23,1.41,SS,0,0.02261,0.19703,5.0,planned,-0.44108,-0.09617,-0.53916,0.990287,1.31133144,1.506857,0.720543,0
24,1.51,SS,0,-0.33058,-0.13214,5.0,planned,-0.32237,-0.17767,-0.62653,1.048195,1.317224619,1.472651,0.737448,0
25,1.61,SS,0,-0.67484,-0.48385,5.0,planned,-0.20668,-0.22515,-0.71589,1.106216,1.275497229,1.404321,0.753161,0
26,1.71,SS,0,-0.98848,-0.84602,5.0,planned,-0.10707,-0.24083,-0.80604,1.158599,1.190452247,1.304365,0.769463,0
27,1.81,SS,0,-1.27782,-1.18014,5.0,planned,-0.02058,-0.23117,-0.89044,1.198545,1.069861267,1.177213,0.787813,0
28,1.91,SS,0,-1.52053,-1.47089,5.0,planned,0.04472,-0.2078,-0.96815,1.218123,0.923531139,1.027708,0.809422,0
29,2.01,SS,0,-1.72153,-1.68776,5.0,planned,0.09563,-0.1842,-1.03089,1.207757,0.761783669,0.86224,0.834599,0
30,2.11,SS,0,-1.85219,-1.86158,5.0,planned,0.14428,-0.16839,-1.08796,1.154972,0.594024879,0.687361,0.863274,0
31,2.21,SS,0,-1.89579,-1.97668,5.0,planned,0.19748,-0.1801,-1.12928,1.043314,0.428509737,0.512149,0.894454,0
32,2.31,SS,0,-1.82593,-2.03131,5.0,planned,0.26735,-0.23061,-1.15207,0.853596,0.27422642,0.349873,0.926347,0
33,2.41,SS,0,-1.51718,-1.83245,4.99775,planned,0.382,-0.31482,-1.13585,0.578383,0.146724883,0.23354,0.955985,0
34,2.51,SS,0,-1.36876,-2.03277,4.31428,planned,0.36266,-0.38199,-1.08671,0.257107,0.068293167,0.227653,0.983973,0
35,2.61,SS,0,-0.95148,-1.94168,2.65337,planned,0.31434,-0.30641,-1.01569,0.183553,0.049497401,0.310452,1.010802,0
36,2.71,SS,0,-0.5261,-1.92205,1.26523,planned,0.25528,-0.05458,-0.98327,0.355458,0.064304254,0.391075,1.042014,0
37,2.81,SS,0,-0.19704,-1.92293,0.23722,planned,0.23887,0.33536,-0.95308,0.40574,0.075888342,0.421507,1.080135,0
38,2.92,DS,0,-1.51088,3.26559,-5.0,realized,1.49489,-3.25383,4.97487,0.34995,0.070448946,0.314154,1.049534,0
39,2.93,DS,0,-0.71405,2.65991,-5.0,realized,0.65334,-2.63808,4.97741,0.319871,0.066785912,0.267134,1.02136,0
40,2.94,DS,0,-0.49064,2.16558,-5.0,realized,0.47397,-2.1362,4.99572,0.299767,0.063028047,0.23907,0.994503,0
41,2.95,DS,0,-0.42159,1.85172,-5.0,realized,0.41722,-1.82589,5.0,0.274843,0.058887709,0.228049,0.968447,0
42,2.96,DS,0,-0.54808,1.88693,-5.0,realized,0.55319,-1.8735,5.0,0.250256,0.054628227,0.231474,0.942146,0
43,2.97,DS,0,-0.67824,2.08385,-5.0,realized,0.68569,-2.08264,5.0,0.227419,0.050492489,0.240788,0.915215,0
44,2.98,DS,0,-0.70013,2.24802,-5.0,realized,0.70308,-2.2536,5.0,0.206077,0.046564309,0.2526,0.887883,0
45,2.99,DS,0,-0.67608,2.38657,-5.0,realized,0.67622,-2.39794,5.0,0.187114,0.042892163,0.264823,0.86027,0
46,3.0,DS,0,-0.63871,2.504,-5.0,realized,0.63742,-2.52005,5.0,0.171296,0.039490885,0.276103,0.832445,0
47,3.01,DS,0,-0.60229,2.60029,-5.0,realized,0.60052,-2.61989,5.0,0.158812,0.036348786,0.285593,0.804463,0
48,3.02,DS,0,-0.57235,2.67463,-5.0,realized,0.57075,-2.69679,5.0,0.149255,0.03343858,0.292801,0.776374,0
49,3.03,DS,0,-0.5503,2.72689,-5.0,realized,0.54926,-2.75082,5.0,0.141847,0.030727847,0.297487,0.748228,0
50,3.04,DS,0,-0.53569,2.75797,-5.0,realized,0.53546,-2.78305,5.0,0.135734,0.028186611,0.29959,0.720072,0
51,3.05,DS,0,-0.52702,2.76051,-4.97774,realized,0.52771,-2.78627,4.99823,0.130349,0.025800487,0.299299,0.69198,0
52,3.06,DS,0,-0.52081,2.69809,-4.83462,realized,0.52245,-2.72424,4.85738,0.125965,0.023600646,0.297398,0.664681,0
53,3.07,DS,0,-0.51685,2.65834,-4.75738,realized,0.51942,-2.68489,4.78184,0.121456,0.021545579,0.293673,0.637851,0
54,3.08,DS,0,-0.51708,2.61137,-4.69563,realized,0.52064,-2.63774,4.72165,0.116603,0.019622303,0.288265,0.611443,0
55,3.09,DS,0,-0.52093,2.55484,-4.63991,realized,0.52539,-2.58081,4.66728,0.111456,0.017825034,0.281385,0.585455,0
56,3.1,DS,0,-0.52771,2.49026,-4.5866,realized,0.53296,-2.51568,4.61506,0.106158,0.01615044,0.273267,0.559896,0
57,3.11,DS,0,-0.53684,2.41935,-4.53281,realized,0.54277,-2.4441,4.56207,0.100866,0.014595864,0.26415,0.534786,0
58,3.12,DS,0,-0.54785,2.34354,-4.47573,realized,0.55434,-2.36754,4.50552,0.095714,0.013158413,0.254267,0.510153,0
59,3.13,DS,0,-0.56029,2.264,-4.41282,realized,0.56725,-2.28718,4.44284,0.090791,0.011834533,0.243841,0.486033,0
60,3.14,DS,0,-0.57374,2.18163,-4.34185,realized,0.58107,-2.20393,4.37183,0.08614,0.010619899,0.233078,0.46247,0
61,3.15,DS,0,-0.58777,2.09714,-4.26104,realized,0.59538,-2.11852,4.29071,0.081759,0.009509508,0.222161,0.439513,0
62,3.16,DS,0,-0.60194,2.01109,-4.16911,realized,0.60975,-2.03153,4.19822,0.07762,0.008497861,0.21125,0.417217,0
63,3.17,DS,0,-0.61581,1.92393,-4.06528,realized,0.62376,-1.94339,4.0936,0.073678,0.007579162,0.200483,0.395636,0
64,3.18,DS,0,-0.62897,1.83601,-3.94928,realized,0.63698,-1.85449,3.97661,0.069887,0.006747492,0.189968,0.374825,0
65,3.19,DS,0,-0.641,1.74765,-3.8213,realized,0.64903,-1.76513,3.84747,0.066207,0.005996949,0.179794,0.354838,0
66,3.2,DS,0,-0.65155,1.65912,-3.68196,realized,0.65955,-1.67561,3.70684,0.062609,0.005321726,0.170026,0.335721,0
67,3.21,DS,0,-0.66029,1.57066,-3.53227,realized,0.66823,-1.58616,3.55575,0.059077,0.004716174,0.160707,0.317518,0
68,3.22,DS,0,-0.66699,1.48253,-3.3735,realized,0.67482,-1.49706,3.39551,0.055608,0.004174822,0.151865,0.300261,0
69,3.23,DS,0,-0.67144,1.39497,-3.2072,realized,0.67915,-1.40854,3.22767,0.052207,0.003692397,0.143513,0.283976,0
70,3.24,DS,0,-0.67352,1.30823,-3.03504,realized,0.68108,-1.32087,3.05397,0.048878,0.003263779,0.13564,0.268678,0
71,3.25,DS,0,-0.67297,1.22232,-2.85898,realized,0.68035,-1.23403,2.87639,0.045607,0.002883955,0.128201,0.254374,0
72,3.26,DS,0,-0.66908,1.13674,-2.68149,realized,0.67623,-1.14752,2.69741,0.042405,0.002548243,0.121153,0.241062,0
73,3.27,DS,0,-0.66171,1.05161,-2.50479,realized,0.66858,-1.06147,2.51931,0.0393,0.002252271,0.114468,0.22873,0
74,3.28,DS,0,-0.65112,0.96754,-2.33065,realized,0.65768,-0.97652,2.34385,0.036269,0.001991708,0.108133,0.217357,0
75,3.29,DS,0,-0.63762,0.88384,-2.15696,realized,0.64382,-0.89195,2.16887,0.033262,0.00176271,0.102163,0.206927,0
76,3.3,DS,0,-0.62124,0.79975,-1.98041,realized,0.62698,-0.80699,1.99098,0.030343,0.001562435,0.096594,0.197432,0
77,3.31,DS,0,-0.60213,0.71765,-1.80431,realized,0.60736,-0.72407,1.81353,0.027585,0.001388033,0.091443,0.188844,0
78,3.32,DS,0,-0.58075,0.63981,-1.63318,realized,0.58549,-0.64548,1.64109,0.025048,0.001236555,0.086699,0.181114,0
79,3.33,DS,0,-0.55779,0.56755,-1.47069,realized,0.56207,-0.57256,1.4774,0.022763,0.001105098,0.082335,0.174179,0
80,3.34,DS,0,-0.53394,0.50139,-1.31917,realized,0.53783,-0.50583,1.32482,0.020742,0.00099094,0.078316,0.167968,0
81,3.35,DS,0,-0.50985,0.44128,-1.17973,realized,0.5134,-0.44525,1.18446,0.018978,0.000891639,0.074605,0.162409,0
82,3.36,DS,0,-0.48606,0.3869,-1.05256,realized,0.48932,-0.39047,1.0565,0.017455,0.000805061,0.071168,0.157431,0
83,3.37,DS,0,-0.46297,0.33785,-0.9373,realized,0.46599,-0.34108,0.94057,0.016149,0.000729372,0.067977,0.152971,0
84,3.38,DS,0,-0.44088,0.29369,-0.83332,realized,0.44369,-0.29665,0.83602,0.015034,0.00066301,0.065006,0.148968,0
85,3.39,DS,0,-0.42001,0.25404,-0.7398,realized,0.42265,-0.25677,0.74204,0.014094,0.000604675,0.062237,0.145368,0
86,3.4,DS,0,-0.40082,0.21874,-0.65608,realized,0.40334,-0.2213,0.65793,0.013314,0.00055324,0.05965,0.142122,0
87,3.41,DS,0,-0.3835,0.18769,-0.58191,realized,0.38595,-0.19012,0.58344,0.012651,0.000507693,0.057224,0.139182,0
88,3.42,DS,0,-0.36794,0.16017,-0.51609,realized,0.37037,-0.1625,0.51736,0.012069,0.000467196,0.054941,0.136507,0
89,3.43,DS,0,-0.35397,0.13559,-0.45753,realized,0.35639,-0.13783,0.45859,0.01154,0.000431052,0.052788,0.134064,0
90,3.44,DS,0,-0.3414,0.11353,-0.40539,realized,0.34382,-0.11571,0.40629,0.011045,0.000398676,0.050751,0.131825,0
91,3.45,DS,0,-0.33005,0.09368,-0.35902,realized,0.33251,-0.09579,0.35978,0.01057,0.000369568,0.04882,0.129765,0
92,3.46,DS,0,-0.3198,0.07577,-0.31784,realized,0.32229,-0.07784,0.31849,0.010108,0.000343302,0.046984,0.127863,0
93,3.47,DS,0,-0.31053,0.05962,-0.28136,realized,0.31307,-0.06164,0.28194,0.009652,0.000319508,0.045235,0.126101,0
94,3.48,DS,0,-0.30212,0.04504,-0.24916,realized,0.30473,-0.04703,0.24968,0.009204,0.00029787,0.043563,0.124463,0
95,3.49,DS,0,-0.29451,0.03189,-0.22083,realized,0.29718,-0.03385,0.22131,0.008764,0.000278114,0.041962,0.122936,0
96,3.5,DS,0,-0.28761,0.02006,-0.19602,realized,0.29035,-0.02198,0.19648,0.008335,0.000260004,0.040424,0.121507,0
97,3.51,DS,0,-0.28134,0.00942,-0.1744,realized,0.28416,-0.01132,0.17484,0.007923,0.000243339,0.038943,0.120167,0
98,3.52,DS,0,-0.27565,-0.0001,-0.15565,realized,0.27855,-0.00177,0.15609,0.007532,0.000227947,0.037515,0.118906,0
99,3.53,DS,0,-0.27048,-0.00859,-0.13948,realized,0.27346,0.00675,0.13993,0.007167,0.000213682,0.036136,0.117715,0
100,3.54,DS,0,-0.26577,-0.01612,-0.12562,realized,0.26884,0.0143,0.12608,0.006834,0.000200419,0.034802,0.116588,0
101,3.55,DS,0,-0.26146,-0.02274,-0.11381,realized,0.26461,0.02095,0.11428,0.006535,0.000188054,0.033511,0.115517,0
102,3.56,DS,0,-0.25752,-0.02852,-0.10381,realized,0.26075,0.02675,0.10429,0.006272,0.000176499,0.032261,0.114498,0
103,3.57,DS,0,-0.25388,-0.03352,-0.09537,realized,0.25719,0.03176,0.09588,0.006045,0.000165679,0.031052,0.113525,0
104,3.58,DS,0,-0.25051,-0.03777,-0.08829,realized,0.2539,0.03604,0.08881,0.005853,0.000155532,0.029884,0.112593,0
105,3.59,DS,0,-0.24736,-0.04134,-0.08236,realized,0.25082,0.03962,0.08289,0.005691,0.000146005,0.028757,0.111699,0
106,3.6,DS,0,-0.24439,-0.04427,-0.07738,realized,0.24792,0.04256,0.07791,0.005555,0.000137053,0.027671,0.110839,0
107,3.61,DS,0,-0.24156,-0.0466,-0.07317,realized,0.24516,0.04491,0.07371,0.005438,0.000128635,0.026627,0.11001,0
108,3.62,DS,0,-0.23885,-0.04839,-0.06958,realized,0.24251,0.04671,0.07012,0.005334,0.000120718,0.025625,0.109209,0
109,3.63,DS,0,-0.23621,-0.04967,-0.06645,realized,0.23993,0.04801,0.06698,0.005238,0.000113271,0.024668,0.108434,0
110,3.64,DS,0,-0.23362,-0.05051,-0.06365,realized,0.2374,0.04885,0.06417,0.005143,0.000106265,0.023753,0.107683,0
111,3.65,DS,0,-0.23106,-0.05094,-0.06108,realized,0.23488,0.04929,0.06158,0.005045,9.9673e-05,0.022882,0.106955,0
112,3.66,DS,0,-0.22849,-0.051,-0.05862,realized,0.23235,0.04936,0.05911,0.004942,9.3473e-05,0.022054,0.106247,0
113,3.67,DS,0,-0.2259,-0.05075,-0.05621,realized,0.2298,0.04911,0.05667,0.00483,8.764e-05,0.021267,0.105559,0
114,3.68,DS,0,-0.22327,-0.05022,-0.05378,realized,0.2272,0.04858,0.0542,0.004708,8.2154e-05,0.02052,0.10489,0
115,3.69,DS,0,-0.22058,-0.04945,-0.05128,realized,0.22454,0.04781,0.05167,0.004577,7.6992e-05,0.019812,0.104239,0
116,3.7,DS,0,-0.21782,-0.04848,-0.04867,realized,0.22181,0.04684,0.04902,0.004436,7.2135e-05,0.019138,0.103606,0
117,3.71,DS,0,-0.21498,-0.04735,-0.04593,realized,0.21899,0.04571,0.04624,0.004287,6.7564e-05,0.018497,0.102989,0
118,3.72,DS,0,-0.21205,-0.0461,-0.04306,realized,0.21607,0.04445,0.04333,0.004131,6.3262e-05,0.017885,0.10239,0
119,3.73,DS,0,-0.20903,-0.04474,-0.04005,realized,0.21306,0.04309,0.04027,0.003971,5.9212e-05,0.017299,0.101806,0
120,3.74,DS,0,-0.2059,-0.04331,-0.03692,realized,0.20994,0.04166,0.03709,0.003809,5.5397e-05,0.016737,0.10124,0
121,3.75,DS,0,-0.20267,-0.04184,-0.03367,realized,0.20671,0.04018,0.0338,0.003647,5.1804e-05,0.016195,0.100689,0
122,3.76,DS,0,-0.19933,-0.04035,-0.03034,realized,0.20337,0.03868,0.03042,0.003488,4.8419e-05,0.01567,0.100155,0
123,3.77,DS,0,-0.19589,-0.03886,-0.02695,realized,0.19993,0.03719,0.02698,0.003333,4.523e-05,0.015161,0.099636,0
124,3.78,DS,0,-0.19235,-0.03739,-0.02353,realized,0.19638,0.0357,0.02352,0.003186,4.2225e-05,0.014664,0.099135,0
125,3.79,DS,0,-0.18872,-0.03594,-0.02012,realized,0.19274,0.03425,0.02006,0.003046,3.9395e-05,0.014179,0.098649,0
126,3.8,DS,0,-0.18499,-0.03454,-0.01674,realized,0.189,0.03284,0.01664,0.002915,3.6729e-05,0.013703,0.09818,0
127,3.81,DS,0,-0.18118,-0.03318,-0.01344,realized,0.18517,0.03148,0.0133,0.002795,3.422e-05,0.013237,0.097727,0
128,3.82,DS,0,-0.17729,-0.03189,-0.01023,realized,0.18127,0.03018,0.01006,0.002684,3.1859e-05,0.012778,0.097291,0
129,3.83,DS,0,-0.17333,-0.03066,-0.00716,realized,0.17729,0.02894,0.00695,0.002584,2.964e-05,0.012328,0.096871,0
130,3.84,DS,0,-0.16931,-0.02949,-0.00425,realized,0.17325,0.02777,0.00401,0.002492,2.7556e-05,0.011886,0.096467,0
131,3.85,DS,0,-0.16524,-0.02839,-0.00152,realized,0.16915,0.02666,0.00125,0.002409,2.56e-05,0.011452,0.096079,0
132,3.86,DS,0,-0.16113,-0.02736,0.00101,realized,0.16501,0.02563,-0.0013,0.002333,2.3766e-05,0.011027,0.095707,0
133,3.87,DS,0,-0.15699,-0.0264,0.00331,realized,0.16084,0.02465,-0.00362,0.002262,2.205e-05,0.01061,0.095351,0
134,3.88,DS,0,-0.15282,-0.02549,0.00538,realized,0.15665,0.02375,-0.00571,0.002196,2.0445e-05,0.010204,0.09501,0
135,3.89,DS,0,-0.14864,-0.02464,0.00721,realized,0.15244,0.0229,-0.00755,0.002133,1.8946e-05,0.009807,0.094685,0
136,3.9,DS,0,-0.14446,-0.02385,0.00879,realized,0.14823,0.0221,-0.00914,0.002073,1.7548e-05,0.00942,0.094374,0
137,3.91,DS,0,-0.14029,-0.02311,0.01011,realized,0.14402,0.02136,-0.01047,0.002014,1.6245e-05,0.009045,0.094078,0
138,3.92,DS,0,-0.13613,-0.02241,0.01119,realized,0.13983,0.02065,-0.01156,0.001956,1.5034e-05,0.008681,0.093795,0
139,3.93,DS,0,-0.132,-0.02175,0.01203,realized,0.13566,0.01999,-0.0124,0.001899,1.3908e-05,0.008329,0.093527,0
140,3.94,DS,0,-0.1279,-0.02112,0.01263,realized,0.13152,0.01936,-0.013,0.001841,1.2863e-05,0.007988,0.093271,0
141,3.95,DS,0,-0.12383,-0.02053,0.01301,realized,0.12742,0.01876,-0.01338,0.001784,1.1895e-05,0.00766,0.093028,0
142,3.96,DS,0,-0.11982,-0.01995,0.01318,realized,0.12336,0.01819,-0.01355,0.001726,1.0998e-05,0.007342,0.092796,0
143,3.97,DS,0,-0.11585,-0.01939,0.01315,realized,0.11936,0.01763,-0.01352,0.001669,1.0167e-05,0.007037,0.092576,0
144,3.98,DS,0,-0.11194,-0.01884,0.01295,realized,0.11541,0.01708,-0.01331,0.001612,9.4e-06,0.006742,0.092367,0
145,3.99,DS,0,-0.1081,-0.0183,0.01258,realized,0.11152,0.01654,-0.01293,0.001557,8.691e-06,0.006459,0.092169,0
146,4.0,DS,0,-0.10432,-0.01777,0.01207,realized,0.10771,0.01601,-0.01242,0.001502,8.035e-06,0.006186,0.091979,0
147,4.01,DS,0,-0.10061,-0.01724,0.01144,realized,0.10396,0.01548,-0.01178,0.001448,7.431e-06,0.005922,0.091799,0
148,4.02,DS,0,-0.09697,-0.01671,0.01071,realized,0.10028,0.01494,-0.01104,0.001396,6.872e-06,0.005669,0.091628,0
149,4.03,DS,0,-0.09341,-0.01617,0.00989,realized,0.09668,0.01441,-0.01021,0.001346,6.357e-06,0.005424,0.091464,0
150,4.04,DS,0,-0.08993,-0.01563,0.009,realized,0.09316,0.01387,-0.00932,0.001298,5.881e-06,0.005188,0.091308,0
151,4.05,DS,0,-0.08653,-0.01509,0.00807,realized,0.08972,0.01332,-0.00837,0.001252,5.442e-06,0.004961,0.091159,0
152,4.06,DS,0,-0.08321,-0.01454,0.0071,realized,0.08636,0.01277,-0.0074,0.001208,5.037e-06,0.004741,0.091016,0
153,4.07,DS,0,-0.07996,-0.01398,0.00611,realized,0.08308,0.01221,-0.00641,0.001166,4.663e-06,0.004528,0.09088,0
154,4.08,DS,0,-0.0768,-0.01341,0.00513,realized,0.07988,0.01164,-0.00541,0.001126,4.317e-06,0.004323,0.090749,0
155,4.09,DS,0,-0.07372,-0.01284,0.00415,realized,0.07676,0.01107,-0.00443,0.001088,3.997e-06,0.004125,0.090623,0
156,4.1,DS,0,-0.07072,-0.01227,0.0032,realized,0.07372,0.0105,-0.00347,0.001052,3.702e-06,0.003933,0.090502,0
157,4.11,DS,0,-0.06781,-0.01169,0.00228,realized,0.07077,0.00991,-0.00255,0.001016,3.429e-06,0.003747,0.090386,0
158,4.12,DS,0,-0.06497,-0.01111,0.0014,realized,0.06789,0.00933,-0.00166,0.000982,3.176e-06,0.003568,0.090273,0
159,4.13,DS,0,-0.0622,-0.01052,0.00057,realized,0.0651,0.00875,-0.00083,0.00095,2.942e-06,0.003395,0.090165,0
160,4.14,DS,0,-0.05952,-0.00994,-0.00021,realized,0.06238,0.00816,-4e-05,0.000918,2.725e-06,0.003228,0.09006,0
161,4.15,DS,0,-0.05691,-0.00936,-0.00093,realized,0.05974,0.00758,0.00068,0.000887,2.524e-06,0.003066,0.089959,0
162,4.16,DS,0,-0.05438,-0.00879,-0.00159,realized,0.05717,0.007,0.00134,0.000856,2.338e-06,0.002911,0.089861,0
163,4.17,DS,0,-0.05192,-0.00822,-0.00219,realized,0.05468,0.00643,0.00194,0.000827,2.165e-06,0.002761,0.089766,0
164,4.18,DS,0,-0.04953,-0.00766,-0.00272,realized,0.05226,0.00587,0.00248,0.000798,2.005e-06,0.002617,0.089674,0
165,4.19,DS,0,-0.04722,-0.00712,-0.0032,realized,0.04991,0.00532,0.00295,0.000769,1.856e-06,0.002478,0.089585,0
166,4.2,DS,0,-0.04497,-0.00658,-0.00361,realized,0.04763,0.00478,0.00336,0.000741,1.718e-06,0.002344,0.089498,0
167,4.21,DS,0,-0.0428,-0.00606,-0.00396,realized,0.04543,0.00426,0.00372,0.000714,1.59e-06,0.002216,0.089414,0
168,4.22,DS,0,-0.04069,-0.00555,-0.00426,realized,0.04329,0.00375,0.00401,0.000687,1.471e-06,0.002093,0.089332,0
169,4.23,DS,0,-0.03865,-0.00506,-0.0045,realized,0.04122,0.00325,0.00426,0.000661,1.36e-06,0.001976,0.089252,0
170,4.24,DS,0,-0.03667,-0.00459,-0.00469,realized,0.03921,0.00278,0.00445,0.000636,1.258e-06,0.001863,0.089175,0
171,4.25,DS,0,-0.03475,-0.00413,-0.00484,realized,0.03727,0.00232,0.0046,0.000612,1.162e-06,0.001755,0.0891,0
172,4.26,DS,0,-0.0329,-0.0037,-0.00495,realized,0.03539,0.00188,0.00471,0.000588,1.074e-06,0.001652,0.089026,0
173,4.27,DS,0,-0.03111,-0.00329,-0.00502,realized,0.03357,0.00147,0.00478,0.000566,9.92e-07,0.001554,0.088955,0
174,4.28,DS,0,-0.02938,-0.00289,-0.00506,realized,0.03182,0.00107,0.00482,0.000544,9.16e-07,0.00146,0.088887,0
175,4.29,DS,0,-0.02771,-0.00252,-0.00508,realized,0.03013,0.00069,0.00483,0.000523,8.46e-07,0.001371,0.08882,0
176,4.3,DS,0,-0.0261,-0.00217,-0.00507,realized,0.02849,0.00034,0.00482,0.000503,7.8e-07,0.001286,0.088754,0
177,4.31,DS,0,-0.02455,-0.00184,-0.00504,realized,0.02692,1e-05,0.00479,0.000484,7.2e-07,0.001206,0.088691,0
178,4.32,DS,0,-0.02305,-0.00153,-0.00499,realized,0.0254,-0.0003,0.00475,0.000466,6.64e-07,0.00113,0.08863,0
179,4.33,DS,0,-0.02161,-0.00125,-0.00493,realized,0.02394,-0.00059,0.00469,0.000449,6.12e-07,0.001058,0.088571,1
180,4.34,SS,1,-0.19047,-0.79585,1.28719,planned,0.23194,1.13505,-1.66778,0.050621,0.000736901,0.010731,0.129801,0
181,4.44,SS,1,-0.12166,-0.82523,1.34643,planned,-0.02544,1.25727,-2.21742,0.068713,0.002754702,0.032732,0.230179,0
182,4.54,SS,1,-0.13533,-0.7532,1.17018,planned,0.13527,1.14323,-1.96599,0.087382,0.006412641,0.059578,0.336782,0
183,4.64,SS,1,-0.13361,-0.7244,1.02825,planned,0.27454,1.02095,-1.72181,0.113552,0.011555619,0.078957,0.429992,0
184,4.74,SS,1,-0.09044,-0.72588,0.96345,planned,0.30967,1.06212,-1.77393,0.135561,0.018138521,0.095228,0.521868,0
185,4.84,SS,1,-0.03549,-0.72576,0.91042,planned,0.33329,1.11773,-1.8428,0.148874,0.026174123,0.109892,0.619452,0
186,4.94,SS,1,0.02579,-0.70748,0.84376,planned,0.38179,1.10817,-1.79112,0.15886,0.035684729,0.121545,0.717932,0
187,5.04,SS,1,0.09759,-0.69811,0.81697,planned,0.42938,1.091,-1.72606,0.169269,0.04671795,0.129981,0.81419,0
188,5.14,SS,1,0.17713,-0.7193,0.86667,planned,0.46271,1.10587,-1.71985,0.179753,0.059414698,0.136354,0.910284,0
189,5.24,SS,1,0.26588,-0.73204,0.92484,planned,0.48587,1.11594,-1.71105,0.189374,0.073730149,0.141342,1.007176,0
190,5.34,SS,1,0.36069,-0.73333,0.98533,planned,0.50831,1.10834,-1.67353,0.199204,0.089578481,0.145349,1.103604,0
191,5.44,SS,1,0.46133,-0.72549,1.05007,planned,0.52574,1.09188,-1.62328,0.209899,0.106821142,0.148748,1.198485,0
192,5.54,SS,1,0.56372,-0.72809,1.14965,planned,0.53806,1.08285,-1.5877,0.221602,0.125443418,0.152155,1.292096,0
193,5.64,SS,1,0.66521,-0.74398,1.28505,planned,0.54552,1.08098,-1.5682,0.234094,0.14546856,0.15602,1.385205,0
194,5.74,SS,1,0.76735,-0.7508,1.41673,planned,0.5476,1.06944,-1.53737,0.247079,0.166705735,0.160555,1.477523,0
195,5.84,SS,1,0.86841,-0.74914,1.54386,planned,0.54633,1.04962,-1.49461,0.260647,0.188935206,0.165905,1.568297,0
196,5.94,SS,1,0.96727,-0.74068,1.6669,planned,0.54049,1.025,-1.44604,0.274629,0.211912778,0.172128,1.65706,0
197,6.04,SS,1,1.06048,-0.74122,1.81036,planned,0.53119,1.00576,-1.40851,0.288839,0.235567909,0.179201,1.744071,0
198,6.14,SS,1,1.14696,-0.74684,1.96532,planned,0.51792,0.98766,-1.37702,0.302916,0.259789045,0.186967,1.829636,0
