t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,Hdot_s_source,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
27.240000,640,DS_interstep,3,2.372558e-02,-2.431074e-02,1.963543e-01,-3.621148e-05,8.828956e-03,4.415350e-02,realized,-4.460403e-02,7.359062e-01,-1.539391e+00,0.029076,0.286911,-0.307442,,,,1.509611,-0.525577,-0.350120,1.509611,-0.525577,-0.350120,-2.024826e-02,7.647989e-03,-1.632399e-01,1.707963,-0.696883,-0.324186,1.709725,-0.694364,-0.324380,0.155351,0.000001,0,a
27.250000,641,DS_interstep,3,2.190442e-02,-2.573276e-02,1.886440e-01,-1.361216e-04,8.316548e-03,4.249923e-02,realized,-4.469378e-02,7.359149e-01,-1.540092e+00,0.029118,0.286659,-0.306983,,,,1.509606,-0.525578,-0.350119,1.509606,-0.525578,-0.350119,-1.839629e-02,9.090313e-03,-1.555078e-01,1.707956,-0.696886,-0.324185,1.709725,-0.694364,-0.324380,0.155190,0.000001,0,a
27.260000,642,DS_interstep,3,2.018195e-02,-2.701519e-02,1.812350e-01,-2.316706e-04,7.824535e-03,4.091844e-02,realized,-4.477477e-02,7.359300e-01,-1.540755e+00,0.029160,0.286407,-0.306525,,,,1.509601,-0.525579,-0.350119,1.509601,-0.525579,-0.350119,-1.664450e-02,1.039187e-02,-1.480777e-01,1.707949,-0.696888,-0.324183,1.709725,-0.694364,-0.324380,0.155032,0.000001,0,a
27.270000,643,DS_interstep,3,1.855492e-02,-2.815915e-02,1.741242e-01,-3.244203e-04,7.354967e-03,3.941046e-02,realized,-4.484747e-02,7.359510e-01,-1.541383e+00,0.029201,0.286155,-0.306067,,,,1.509596,-0.525581,-0.350118,1.509596,-0.525581,-0.350118,-1.498967e-02,1.155369e-02,-1.409465e-01,1.707942,-0.696891,-0.324182,1.709725,-0.694364,-0.324380,0.154876,0.000001,0,a
27.280000,644,DS_interstep,3,1.702008e-02,-2.916631e-02,1.673067e-01,-4.156699e-04,6.909598e-03,3.797389e-02,realized,-4.491237e-02,7.359771e-01,-1.541976e+00,0.029243,0.285903,-0.305609,,,,1.509591,-0.525582,-0.350118,1.509591,-0.525582,-0.350118,-1.342858e-02,1.257739e-02,-1.341092e-01,1.707935,-0.696893,-0.324181,1.709725,-0.694364,-0.324380,0.154722,0.000001,0,a
27.290000,645,DS_interstep,3,1.557416e-02,-3.003891e-02,1.607764e-01,-5.064461e-04,6.489857e-03,3.660665e-02,realized,-4.496991e-02,7.360076e-01,-1.542537e+00,0.029285,0.285651,-0.305151,,,,1.509586,-0.525583,-0.350117,1.509586,-0.525583,-0.350117,-1.195797e-02,1.346516e-02,-1.275597e-01,1.707929,-0.696896,-0.324179,1.709725,-0.694364,-0.324380,0.154570,0.000001,0,a
27.300000,646,DS_interstep,3,1.421390e-02,-3.077972e-02,1.545257e-01,-5.975031e-04,6.096833e-03,3.530612e-02,realized,-4.502054e-02,7.360419e-01,-1.543066e+00,0.029326,0.285399,-0.304694,,,,1.509582,-0.525584,-0.350117,1.509582,-0.525584,-0.350117,-1.057458e-02,1.421975e-02,-1.212901e-01,1.707923,-0.696898,-0.324178,1.709725,-0.694364,-0.324380,0.154420,0.000001,0,a
27.310000,647,DS_interstep,3,1.293608e-02,-3.139204e-02,1.485457e-01,-6.893300e-04,5.731262e-03,3.406921e-02,realized,-4.506466e-02,7.360793e-01,-1.543565e+00,0.029368,0.285148,-0.304238,,,,1.509578,-0.525585,-0.350116,1.509578,-0.525585,-0.350116,-9.275160e-03,1.484445e-02,-1.152917e-01,1.707917,-0.696900,-0.324177,1.709725,-0.694364,-0.324380,0.154271,0.000001,0,a
27.320000,648,DS_interstep,3,1.173751e-02,-3.187962e-02,1.428265e-01,-7.821661e-04,5.393533e-03,3.289251e-02,realized,-4.510269e-02,7.361192e-01,-1.544036e+00,0.029409,0.284896,-0.303781,,,,1.509574,-0.525586,-0.350116,1.509574,-0.525586,-0.350116,-8.056472e-03,1.534302e-02,-1.095544e-01,1.707912,-0.696903,-0.324176,1.709725,-0.694364,-0.324380,0.154124,0.000001,0,a
27.330000,649,DS_interstep,3,1.061503e-02,-3.224666e-02,1.373573e-01,-8.760218e-04,5.083691e-03,3.177235e-02,realized,-4.513501e-02,7.361610e-01,-1.544479e+00,0.029450,0.284645,-0.303325,,,,1.509571,-0.525587,-0.350115,1.509571,-0.525587,-0.350115,-6.915331e-03,1.571970e-02,-1.040674e-01,1.707906,-0.696905,-0.324175,1.709725,-0.694364,-0.324380,0.153979,0.000001,0,a
27.340000,650,DS_interstep,3,9.565578e-03,-3.249774e-02,1.321266e-01,-9.707034e-04,4.801457e-03,3.070493e-02,realized,-4.516199e-02,7.362041e-01,-1.544896e+00,0.029492,0.284393,-0.302869,,,,1.509567,-0.525587,-0.350115,1.509567,-0.525587,-0.350115,-5.848600e-03,1.597910e-02,-9.881927e-02,1.707901,-0.696907,-0.324173,1.709725,-0.694364,-0.324380,0.153835,0.000001,0,a
27.350000,651,DS_interstep,3,8.586138e-03,-3.263778e-02,1.271225e-01,-1.065842e-03,4.546252e-03,2.968638e-02,realized,-4.518400e-02,7.362479e-01,-1.545288e+00,0.029533,0.284142,-0.302413,,,,1.509564,-0.525588,-0.350114,1.509564,-0.525588,-0.350114,-4.853211e-03,1.612621e-02,-9.379805e-02,1.707897,-0.696908,-0.324172,1.709725,-0.694364,-0.324380,0.153692,0.000000,0,a
27.360000,652,DS_interstep,3,7.673783e-03,-3.267199e-02,1.223328e-01,-1.160923e-03,4.317218e-03,2.871285e-02,realized,-4.520137e-02,7.362919e-01,-1.545655e+00,0.029574,0.283891,-0.301958,,,,1.509561,-0.525589,-0.350114,1.509561,-0.525589,-0.350114,-3.926171e-03,1.616628e-02,-8.899158e-02,1.707892,-0.696910,-0.324171,1.709725,-0.694364,-0.324380,0.153551,0.000000,0,a
27.370000,653,DS_interstep,3,6.825674e-03,-3.260579e-02,1.177454e-01,-1.255319e-03,4.113258e-03,2.778059e-02,realized,-4.521443e-02,7.363357e-01,-1.546000e+00,0.029615,0.283640,-0.301503,,,,1.509558,-0.525590,-0.350113,1.509558,-0.525590,-0.350113,-3.064573e-03,1.610481e-02,-8.438767e-02,1.707888,-0.696912,-0.324170,1.709725,-0.694364,-0.324380,0.153411,0.000000,0,a
27.380000,654,DS_interstep,3,6.039062e-03,-3.244479e-02,1.133481e-01,-1.348320e-03,3.933067e-03,2.688598e-02,realized,-4.522350e-02,7.363786e-01,-1.546323e+00,0.029657,0.283389,-0.301048,,,,1.509555,-0.525591,-0.350113,1.509555,-0.525591,-0.350113,-2.265602e-03,1.594748e-02,-7.997426e-02,1.707884,-0.696914,-0.324169,1.709725,-0.694364,-0.324380,0.153273,0.000000,0,a
27.390000,655,DS_interstep,3,5.311293e-03,-3.219471e-02,1.091292e-01,-1.439162e-03,3.775169e-03,2.602561e-02,realized,-4.522887e-02,7.364203e-01,-1.546624e+00,0.029698,0.283138,-0.300593,,,,1.509552,-0.525591,-0.350113,1.509552,-0.525591,-0.350113,-1.526537e-03,1.570010e-02,-7.573957e-02,1.707880,-0.696915,-0.324168,1.709725,-0.694364,-0.324380,0.153136,0.000000,0,a
27.400000,656,DS_interstep,3,4.639808e-03,-3.186134e-02,1.050774e-01,-1.527059e-03,3.637955e-03,2.519628e-02,realized,-4.523083e-02,7.364603e-01,-1.546905e+00,0.029739,0.282887,-0.300138,,,,1.509550,-0.525592,-0.350112,1.509550,-0.525592,-0.350112,-8.447552e-04,1.536851e-02,-7.167229e-02,1.707876,-0.696917,-0.324167,1.709725,-0.694364,-0.324380,0.153000,0.000000,0,a
27.410000,657,DS_interstep,3,4.022143e-03,-3.145047e-02,1.011818e-01,-1.611226e-03,3.519723e-03,2.439507e-02,realized,-4.522966e-02,7.364982e-01,-1.547166e+00,0.029780,0.282636,-0.299684,,,,1.509548,-0.525593,-0.350112,1.509548,-0.525593,-0.350112,-2.177330e-04,1.495862e-02,-6.776165e-02,1.707873,-0.696918,-0.324166,1.709725,-0.694364,-0.324380,0.152865,0.000000,0,a
27.420000,658,DS_interstep,3,3.455927e-03,-3.096788e-02,9.743226e-02,-1.690903e-03,3.418711e-03,2.361933e-02,realized,-4.522561e-02,7.365338e-01,-1.547409e+00,0.029821,0.282386,-0.299230,,,,1.509545,-0.525594,-0.350111,1.509545,-0.525594,-0.350111,3.569582e-04,1.447625e-02,-6.399752e-02,1.707869,-0.696920,-0.324165,1.709725,-0.694364,-0.324380,0.152732,0.000000,0,a
27.430000,659,DS_interstep,3,2.938878e-03,-3.041926e-02,9.381945e-02,-1.765377e-03,3.333130e-03,2.286669e-02,realized,-4.521894e-02,7.365666e-01,-1.547633e+00,0.029862,0.282135,-0.298776,,,,1.509543,-0.525594,-0.350111,1.509543,-0.525594,-0.350111,8.816531e-04,1.392718e-02,-6.037051e-02,1.707866,-0.696921,-0.324164,1.709725,-0.694364,-0.324380,0.152600,0.000000,0,a
27.440000,660,DS_interstep,3,2.468797e-03,-2.981020e-02,9.033468e-02,-1.833995e-03,3.261203e-03,2.213506e-02,realized,-4.520989e-02,7.365964e-01,-1.547840e+00,0.029903,0.281885,-0.298323,,,,1.509541,-0.525595,-0.350110,1.509541,-0.525595,-0.350110,1.358597e-03,1.331707e-02,-5.687198e-02,1.707863,-0.696923,-0.324163,1.709725,-0.694364,-0.324380,0.152469,0.000000,0,a
27.450000,661,DS_interstep,3,2.043567e-03,-2.914614e-02,8.697007e-02,-1.896181e-03,3.201183e-03,2.142266e-02,realized,-4.519868e-02,7.366228e-01,-1.548030e+00,0.029944,0.281635,-0.297869,,,,1.509540,-0.525595,-0.350110,1.509540,-0.525595,-0.350110,1.789950e-03,1.265143e-02,-5.349406e-02,1.707860,-0.696924,-0.324162,1.709725,-0.694364,-0.324380,0.152340,0.000000,0,a
27.460000,662,DS_interstep,3,1.661144e-03,-2.843234e-02,8.371855e-02,-1.951443e-03,3.151388e-03,2.072794e-02,realized,-4.518553e-02,7.366456e-01,-1.548204e+00,0.029985,0.281385,-0.297416,,,,1.509538,-0.525596,-0.350110,1.509538,-0.525596,-0.350110,2.177796e-03,1.193557e-02,-5.022969e-02,1.707858,-0.696925,-0.324161,1.709725,-0.694364,-0.324380,0.152212,0.000000,0,a
27.470000,663,DS_interstep,3,1.319551e-03,-2.767389e-02,8.057382e-02,-1.999385e-03,3.110216e-03,2.004964e-02,realized,-4.517065e-02,7.366647e-01,-1.548362e+00,0.030026,0.281134,-0.296963,,,,1.509536,-0.525597,-0.350109,1.509536,-0.525597,-0.350109,2.524145e-03,1.117463e-02,-4.707257e-02,1.707855,-0.696926,-0.324159,1.709725,-0.694364,-0.324380,0.152086,0.000000,0,a
27.480000,664,DS_interstep,3,1.016874e-03,-2.687563e-02,7.753032e-02,-2.039702e-03,3.076165e-03,1.938671e-02,realized,-4.515424e-02,7.366797e-01,-1.548505e+00,0.030066,0.280884,-0.296510,,,,1.509535,-0.525597,-0.350109,1.509535,-0.525597,-0.350109,2.830940e-03,1.037352e-02,-4.401714e-02,1.707853,-0.696928,-0.324158,1.709725,-0.694364,-0.324380,0.151961,0.000000,0,a
27.490000,665,DS_interstep,3,7.512543e-04,-2.604221e-02,7.458319e-02,-2.072189e-03,3.047846e-03,1.873833e-02,realized,-4.513648e-02,7.366906e-01,-1.548633e+00,0.030107,0.280634,-0.296058,,,,1.509533,-0.525598,-0.350108,1.509533,-0.525598,-0.350108,3.100067e-03,9.536912e-03,-4.105854e-02,1.707851,-0.696929,-0.324157,1.709725,-0.694364,-0.324380,0.151837,0.000000,0,a
27.500000,666,DS_interstep,3,5.208836e-04,-2.517801e-02,7.172821e-02,-2.096737e-03,3.023993e-03,1.810386e-02,realized,-4.511756e-02,7.366971e-01,-1.548746e+00,0.030148,0.280385,-0.295605,,,,1.509532,-0.525598,-0.350108,1.509532,-0.525598,-0.350108,3.333358e-03,8.669245e-03,-3.819256e-02,1.707849,-0.696930,-0.324156,1.709725,-0.694364,-0.324380,0.151716,0.000000,0,a
27.510000,667,DS_interstep,3,3.239978e-04,-2.428720e-02,6.896176e-02,-2.113325e-03,3.003471e-03,1.748282e-02,realized,-4.509764e-02,7.366991e-01,-1.548846e+00,0.030189,0.280135,-0.295153,,,,1.509531,-0.525599,-0.350107,1.509531,-0.525599,-0.350107,3.532597e-03,7.774706e-03,-3.541555e-02,1.707847,-0.696931,-0.324155,1.709725,-0.694364,-0.324380,0.151595,0.000000,0,a
27.520000,668,DS_interstep,3,1.588727e-04,-2.337369e-02,6.628072e-02,-2.122021e-03,2.985276e-03,1.687487e-02,realized,-4.507689e-02,7.366966e-01,-1.548932e+00,0.030230,0.279885,-0.294701,,,,1.509530,-0.525599,-0.350107,1.509530,-0.525599,-0.350107,3.699526e-03,6.857239e-03,-3.272439e-02,1.707845,-0.696932,-0.324154,1.709725,-0.694364,-0.324380,0.151477,0.000000,0,a
27.530000,669,DS_interstep,3,2.381998e-05,-2.244116e-02,6.368243e-02,-2.122972e-03,2.968535e-03,1.627979e-02,realized,-4.505545e-02,7.366893e-01,-1.549005e+00,0.030271,0.279636,-0.294249,,,,1.509529,-0.525600,-0.350106,1.509529,-0.525600,-0.350106,3.835851e-03,5.920540e-03,-3.011640e-02,1.707843,-0.696933,-0.324153,1.709725,-0.694364,-0.324380,0.151360,0.000000,0,a
27.540000,670,DS_interstep,3,-8.281656e-05,-2.149303e-02,6.116459e-02,-2.116393e-03,2.952510e-03,1.569745e-02,realized,-4.503349e-02,7.366773e-01,-1.549066e+00,0.030312,0.279386,-0.293797,,,,1.509528,-0.525600,-0.350106,1.509528,-0.525600,-0.350106,3.943244e-03,4.968067e-03,-2.758927e-02,1.707842,-0.696933,-0.324152,1.709725,-0.694364,-0.324380,0.151245,0.000000,0,a
27.550000,671,DS_interstep,3,-1.626636e-04,-2.053252e-02,5.872523e-02,-2.102563e-03,2.936582e-03,1.512778e-02,realized,-4.501112e-02,7.366605e-01,-1.549114e+00,0.030352,0.279137,-0.293346,,,,1.509527,-0.525600,-0.350105,1.509527,-0.525600,-0.350105,4.023346e-03,4.003048e-03,-2.514100e-02,1.707840,-0.696934,-0.324152,1.709725,-0.694364,-0.324380,0.151132,0.000000,0,a
27.560000,672,DS_interstep,3,-2.173203e-04,-1.956263e-02,5.636259e-02,-2.081813e-03,2.920254e-03,1.457077e-02,realized,-4.498848e-02,7.366388e-01,-1.549150e+00,0.030393,0.278887,-0.292894,,,,1.509526,-0.525601,-0.350105,1.509526,-0.525601,-0.350105,4.077772e-03,3.028484e-03,-2.276982e-02,1.707839,-0.696935,-0.324151,1.709725,-0.694364,-0.324380,0.151021,0.000000,0,a
27.570000,673,DS_interstep,3,-2.483598e-04,-1.858612e-02,5.407511e-02,-2.054518e-03,2.903136e-03,1.402643e-02,realized,-4.496569e-02,7.366122e-01,-1.549175e+00,0.030434,0.278638,-0.292443,,,,1.509525,-0.525601,-0.350105,1.509525,-0.525601,-0.350105,4.108110e-03,2.047168e-03,-2.047416e-02,1.707837,-0.696936,-0.324150,1.709725,-0.694364,-0.324380,0.150912,0.000000,0,a
27.580000,674,DS_interstep,3,-2.573293e-04,-1.760559e-02,5.186136e-02,-2.021086e-03,2.884939e-03,1.349478e-02,realized,-4.494286e-02,7.365807e-01,-1.549189e+00,0.030475,0.278389,-0.291992,,,,1.509525,-0.525602,-0.350104,1.509525,-0.525602,-0.350104,4.115922e-03,1.061691e-03,-1.825255e-02,1.707836,-0.696937,-0.324149,1.709725,-0.694364,-0.324380,0.150805,0.000000,0,a
27.590000,675,DS_interstep,3,-2.457507e-04,-1.662343e-02,4.971996e-02,-1.981948e-03,2.865464e-03,1.297587e-02,realized,-4.492010e-02,7.365442e-01,-1.549192e+00,0.030515,0.278140,-0.291541,,,,1.509524,-0.525602,-0.350104,1.509524,-0.525602,-0.350104,4.102747e-03,7.445867e-05,-1.610361e-02,1.707835,-0.696937,-0.324148,1.709725,-0.694364,-0.324380,0.150700,0.000000,0,a
27.600000,676,DS_interstep,3,-2.151191e-04,-1.564186e-02,4.764959e-02,-1.937554e-03,2.844590e-03,1.246972e-02,realized,-4.489751e-02,7.365029e-01,-1.549185e+00,0.030556,0.277891,-0.291090,,,,1.509524,-0.525602,-0.350103,1.509524,-0.525602,-0.350103,4.070096e-03,-9.123009e-04,-1.402597e-02,1.707834,-0.696938,-0.324147,1.709725,-0.694364,-0.324380,0.150597,0.000000,0,a
27.610000,677,DS_interstep,3,-1.669026e-04,-1.466294e-02,4.564891e-02,-1.888361e-03,2.822261e-03,1.197633e-02,realized,-4.487516e-02,7.364565e-01,-1.549167e+00,0.030597,0.277642,-0.290640,,,,1.509523,-0.525603,-0.350103,1.509523,-0.525603,-0.350103,4.019456e-03,-1.896520e-03,-1.201829e-02,1.707833,-0.696939,-0.324146,1.709725,-0.694364,-0.324380,0.150496,0.000000,0,a
27.620000,678,SS,4,7.473394e-01,-1.447238e+00,5.463168e+00,-1.182818e-02,2.691301e-02,-2.280265e-02,planned,-5.702605e-02,7.229493e-01,-1.600768e+00,0.030945,0.275139,-0.286258,-2.244316e-03,5.319390e-04,1.405317e-03,1.509565,-0.525596,-0.350133,1.531649,-0.500898,-0.346907,-5.969207e-01,4.409523e-01,-2.713912e+00,1.707866,-0.696897,-0.324133,1.707866,-0.696922,-0.324145,0.149314,0.799709,1,b
27.720000,679,SS,4,8.441359e-01,-1.549793e+00,5.742077e+00,6.097203e-02,2.102635e-01,-2.748429e-01,planned,-8.650929e-02,7.409068e-01,-1.735123e+00,0.030985,0.272733,-0.282384,,,,1.509934,-0.525440,-0.350234,1.537566,-0.498162,-0.346714,-7.126524e-01,7.525679e-01,-3.809223e+00,1.708106,-0.696702,-0.324083,1.708123,-0.696790,-0.324135,0.144273,0.797947,1,b
27.820000,680,SS,4,8.595018e-01,-1.529220e+00,6.134942e+00,9.622228e-02,4.424615e-01,-1.104561e-01,planned,-1.234122e-01,7.784779e-01,-1.928567e+00,0.030631,0.270496,-0.279240,,,,1.510868,-0.525078,-0.350418,1.543649,-0.495480,-0.346541,-8.829921e-01,1.175982e+00,-5.000000e+00,1.708690,-0.696279,-0.323993,1.708810,-0.696435,-0.324111,0.135797,0.793548,1,b
27.920000,681,SS,4,8.196081e-01,-1.504470e+00,6.270230e+00,1.009419e-01,6.330111e-01,-2.609962e-02,planned,-1.689300e-01,8.372151e-01,-2.146467e+00,0.029798,0.268507,-0.277071,,,,1.512553,-0.524449,-0.350684,1.550891,-0.493182,-0.346509,-1.040393e+00,1.580713e+00,-5.000000e+00,1.709734,-0.695563,-0.323863,1.710085,-0.695778,-0.324066,0.125115,0.785583,1,b
28.020000,682,SS,4,7.139764e-01,-1.441609e+00,6.245777e+00,6.338080e-02,7.933950e-01,1.044249e-01,planned,-2.208301e-01,9.147388e-01,-2.366747e+00,0.028422,0.266836,-0.276162,,,,1.515139,-0.523501,-0.351025,1.558339,-0.490951,-0.346503,-1.132827e+00,1.920870e+00,-5.000000e+00,1.711331,-0.694501,-0.323695,1.712060,-0.694760,-0.323996,0.112717,0.773381,1,b
28.120000,683,SS,4,5.466719e-01,-1.354839e+00,6.056429e+00,-1.330264e-02,9.181303e-01,2.590299e-01,planned,-2.766713e-01,1.008970e+00,-2.590002e+00,0.026472,0.265542,-0.276737,,,,1.518734,-0.522193,-0.351430,1.566812,-0.489059,-0.346628,-1.176167e+00,2.225317e+00,-5.000000e+00,1.713550,-0.693055,-0.323493,1.714810,-0.693343,-0.323898,0.099343,0.756508,1,b
28.220000,684,SS,4,3.264716e-01,-1.241047e+00,5.705667e+00,-1.290629e-01,1.001793e+00,4.159221e-01,planned,-3.344927e-01,1.118136e+00,-2.816632e+00,0.023941,0.264675,-0.278935,,,,1.523406,-0.520500,-0.351881,1.575513,-0.487242,-0.346783,-1.176214e+00,2.487815e+00,-5.000000e+00,1.716439,-0.691202,-0.323263,1.718367,-0.691509,-0.323772,0.085636,0.734758,1,b
28.320000,685,SS,4,5.664346e-02,-1.104100e+00,5.212226e+00,-2.832150e-01,1.044844e+00,5.756225e-01,planned,-3.923551e-01,1.240187e+00,-3.046864e+00,0.020843,0.264279,-0.282819,,,,1.529184,-0.518409,-0.352356,1.585029,-0.485695,-0.347048,-1.134732e+00,2.704056e+00,-5.000000e+00,1.720020,-0.688936,-0.323011,1.722735,-0.689257,-0.323617,0.072147,0.708125,1,b
28.420000,686,SS,4,-2.547361e-01,-9.372194e-01,4.596425e+00,-4.745444e-01,1.051104e+00,7.321300e-01,planned,-4.499830e-01,1.370162e+00,-3.280748e+00,0.017207,0.264383,-0.288352,,,,1.536060,-0.515921,-0.352835,1.594765,-0.484221,-0.347343,-1.124394e+00,2.776244e+00,-5.000000e+00,1.724280,-0.686274,-0.322747,1.727885,-0.686603,-0.323435,0.059619,0.676759,1,b
28.520000,687,SS,4,-6.124203e-01,-6.913324e-01,3.983466e+00,-7.068278e-01,1.088948e+00,9.856359e-01,planned,-5.076554e-01,1.503812e+00,-3.518041e+00,0.013060,0.265000,-0.295372,,,,1.543998,-0.513057,-0.353305,1.605042,-0.482930,-0.347717,-1.071861e+00,2.780278e+00,-5.000000e+00,1.729153,-0.683268,-0.322480,1.733762,-0.683573,-0.323227,0.048846,0.640932,1,b
28.620000,688,SS,4,-1.017519e+00,-3.313145e-01,3.470905e+00,-9.816240e-01,1.208833e+00,1.408759e+00,planned,-5.618434e-01,1.636912e+00,-3.758296e+00,0.008449,0.266123,-0.303641,,,,1.552926,-0.509852,-0.353760,1.615493,-0.481699,-0.348116,-9.462445e-01,2.705146e+00,-5.000000e+00,1.734560,-0.679979,-0.322223,1.740288,-0.680209,-0.322995,0.040847,0.601094,1,b
28.720000,689,SS,4,-1.443741e+00,1.236611e-01,3.021819e+00,-1.280492e+00,1.402611e+00,1.913677e+00,planned,-6.101867e-01,1.766439e+00,-3.993712e+00,0.003452,0.267736,-0.312862,,,,1.562741,-0.506359,-0.354189,1.626159,-0.480551,-0.348553,-7.849036e-01,2.579795e+00,-4.431167e+00,1.740414,-0.676468,-0.321983,1.747366,-0.676561,-0.322745,0.038779,0.557828,1,b
28.820000,690,SS,4,-1.870738e+00,6.521327e-01,2.631013e+00,-1.588100e+00,1.660028e+00,2.456368e+00,planned,-6.510045e-01,1.889888e+00,-4.193522e+00,-0.001837,0.269808,-0.322759,,,,1.573319,-0.502639,-0.354582,1.636905,-0.479434,-0.349005,-5.884584e-01,2.406563e+00,-3.328292e+00,1.746622,-0.672794,-0.321769,1.754885,-0.672685,-0.322478,0.047358,0.511826,1,b
28.920000,691,SS,4,-2.277374e+00,1.235110e+00,2.287741e+00,-1.888507e+00,1.964176e+00,2.999276e+00,planned,-6.824071e-01,2.004677e+00,-4.342613e+00,-0.007306,0.272298,-0.333126,,,,1.584516,-0.498753,-0.354926,1.647496,-0.478290,-0.349446,-3.567426e-01,2.180348e+00,-2.181416e+00,1.753097,-0.669007,-0.321586,1.762719,-0.668647,-0.322200,0.067483,0.463859,1,b
29.020000,692,SS,4,-2.642712e+00,1.833888e+00,1.968415e+00,-2.164484e+00,2.286700e+00,3.486667e+00,planned,-7.031684e-01,2.108068e+00,-4.439448e+00,-0.012833,0.275155,-0.343764,,,,1.596169,-0.494768,-0.355208,1.658019,-0.477135,-0.349883,-1.125023e-01,1.899056e+00,-1.031543e+00,1.759754,-0.665154,-0.321435,1.770737,-0.664514,-0.321916,0.096543,0.414759,1,b
29.120000,693,SS,4,-2.947253e+00,2.424567e+00,1.658135e+00,-2.402161e+00,2.602861e+00,3.878272e+00,planned,-7.130086e-01,2.196826e+00,-4.484106e+00,-0.018294,0.278316,-0.354474,,,,1.608107,-0.490747,-0.355415,1.667984,-0.475837,-0.350253,1.183081e-01,1.550441e+00,5.960200e-02,1.766512,-0.661277,-0.321314,1.778799,-0.660358,-0.321630,0.132083,0.365387,1,b
29.220000,694,SS,4,-3.182298e+00,2.972559e+00,1.349030e+00,-2.593155e+00,2.891731e+00,4.144378e+00,planned,-7.134103e-01,2.267957e+00,-4.480108e+00,-0.023579,0.281711,-0.365074,,,,1.620143,-0.486749,-0.355533,1.677670,-0.474467,-0.350591,3.637578e-01,1.114114e+00,1.285345e+00,1.773291,-0.657415,-0.321217,1.786769,-0.656250,-0.321348,0.170971,0.316605,1,b
29.320000,695,SS,4,-3.342216e+00,3.471219e+00,1.065362e+00,-2.732993e+00,3.146574e+00,4.302640e+00,planned,-6.997318e-01,2.314593e+00,-4.414674e+00,-0.028551,0.285246,-0.375350,,,,1.632111,-0.482845,-0.355568,1.686369,-0.472837,-0.350804,5.796086e-01,6.131234e-01,2.261948e+00,1.780017,-0.653614,-0.321137,1.794509,-0.652260,-0.321074,0.215289,0.269257,1,b
29.420000,696,SS,4,-3.373483e+00,3.876269e+00,8.096382e-01,-2.769728e+00,3.354571e+00,4.304305e+00,planned,-6.810701e-01,2.337683e+00,-4.313528e+00,-0.033128,0.288826,-0.385147,,,,1.643806,-0.479085,-0.355511,1.694505,-0.471060,-0.350945,6.948125e-01,6.036103e-02,3.123598e+00,1.786612,-0.649908,-0.321065,1.801889,-0.648456,-0.320812,0.258194,0.224146,1,b
29.520000,697,SS,4,-3.363057e+00,4.186597e+00,5.294658e-01,-2.788105e+00,3.485750e+00,4.144946e+00,planned,-6.538193e-01,2.330586e+00,-4.163802e+00,-0.037239,0.292345,-0.394307,,,,1.655051,-0.475513,-0.355371,1.701193,-0.468933,-0.350912,8.592592e-01,-5.870604e-01,4.082499e+00,1.793002,-0.646341,-0.320993,1.808789,-0.644899,-0.320568,0.299509,0.182010,1,b
29.620000,698,SS,4,-3.247382e+00,4.379510e+00,3.194338e-01,-2.720163e+00,3.557210e+00,3.885286e+00,planned,-6.199198e-01,2.291833e+00,-3.972653e+00,-0.040807,0.295685,-0.402673,,,,1.665677,-0.472178,-0.355160,1.706941,-0.466579,-0.350766,9.589441e-01,-1.243653e+00,4.838751e+00,1.799118,-0.642955,-0.320913,1.815100,-0.641646,-0.320344,0.337133,0.143505,1,b
29.720000,699,SS,4,-3.104079e+00,4.483097e+00,-1.942310e-01,-2.588805e+00,3.542952e+00,3.481212e+00,planned,-5.808797e-01,2.219917e+00,-3.763510e+00,-0.043782,0.298727,-0.410086,,,,1.675523,-0.469121,-0.354895,1.710768,-0.464666,-0.350505,1.036378e+00,-1.926034e+00,5.000000e+00,1.804894,-0.639796,-0.320822,1.820733,-0.638742,-0.320144,0.368829,0.109181,1,b
29.820000,700,SS,4,-2.927406e+00,4.466714e+00,-8.881901e-01,-2.399663e+00,3.439258e+00,2.970128e+00,planned,-5.376817e-01,2.115060e+00,-3.552148e+00,-0.046132,0.301355,-0.416345,,,,1.684448,-0.466381,-0.354595,1.713180,-0.463078,-0.350158,1.086310e+00,-2.583410e+00,5.000000e+00,1.810267,-0.636911,-0.320717,1.825618,-0.636224,-0.319971,0.392873,0.079464,1,b
