t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
2.610000,SS,0,1,0.159989613,-1.057939768,1.733454613,-2.177527222,0.533960016,-2.835349444,4.144425465,planner_track,0.024910909,0.001906121,0.006848167,-0.000437683,0.006646490,0.056805939,b,2,2,3,1
2.710000,SS,0,1,0.160072843,-0.769708042,1.442157455,-2.049229169,0.396245800,-2.171678622,3.179864362,planner_track,0.028168206,0.003590812,0.007323649,-0.000198205,0.006135405,0.081186316,b,2,2,3,1
2.810000,SS,0,1,0.159509332,-0.518502714,1.143383128,-1.809056629,0.228410515,-1.268765128,1.968143076,planner_track,0.031657498,0.004986498,0.007616228,0.000049456,0.006088487,0.099520082,b,2,2,3,1
2.910000,SS,0,1,0.158534116,-0.331049074,0.878481722,-1.470708117,0.257401050,-0.896015334,1.707428633,planner_track,0.031199567,0.006012287,0.007700487,0.000279608,0.005884983,0.109912197,b,2,2,3,1
3.010000,SS,0,1,0.157228696,-0.209412745,0.742947353,-0.952828319,0.230567161,-0.799213753,1.368718902,planner_track,0.028380901,0.006699325,0.007597223,0.000468492,0.005608996,0.113463191,b,2,2,3,1
3.110000,SS,0,1,0.155655400,-0.145615362,0.605156561,-0.644819272,0.173497951,-0.657385824,1.146649728,planner_track,0.027341600,0.007095566,0.007345809,0.000609830,0.005330417,0.111790694,b,2,2,3,1
3.210000,SS,0,1,0.153871616,-0.110371556,0.481455466,-0.385442110,0.134085214,-0.544972333,0.929735124,planner_track,0.027488638,0.007249743,0.006977768,0.000706819,0.005080243,0.106530184,b,2,2,3,1
3.310000,SS,0,1,0.151926901,-0.084661004,0.372001226,-0.163159603,0.097154989,-0.437571329,0.741354704,planner_track,0.028130203,0.007207318,0.006521591,0.000764869,0.004872460,0.098963068,b,2,2,3,1
3.410000,DS,0,0,0.148799778,0.157980444,0.245609510,0.552973747,0.585595347,-0.336217760,0.070150976,ds_hold,0.000000000,0.000000000,0.000000000,0.000000000,0.000202153,0.037534046,b,2,3,3,2
3.510000,DS,0,0,0.146299028,0.369048297,-0.171555549,1.806501677,-0.230353280,-0.061558354,0.090352146,ds_hold,0.011535248,-0.000305331,-0.000837953,0.000042093,0.000014416,0.092786288,b,2,3,3,2
3.610000,DS,0,0,0.144265979,0.317189067,0.186297155,0.878443957,-0.130175353,-0.067332853,0.084693983,ds_hold,0.037998884,-0.000541865,-0.001480142,0.000077128,0.000003588,0.020391215,b,2,3,3,2
3.710000,DS,0,0,0.142166330,0.326948107,0.071236842,0.916050119,-0.072233915,-0.097885897,0.143060924,ds_hold,0.048455219,-0.000786645,-0.002092267,0.000090172,0.000004142,0.024787266,b,2,3,3,2
3.810000,DS,0,0,0.140063085,0.333436717,-0.056252539,1.068866713,-0.065760928,-0.086095641,0.120235360,ds_hold,0.054563434,-0.001047300,-0.002677622,0.000087741,0.000002075,0.015679697,b,2,3,3,2
3.910000,DS,0,0,0.138046801,0.354622340,-0.093545154,1.061058198,-0.079235261,-0.064390389,0.096298335,ds_hold,0.061487583,-0.001307197,-0.003209385,0.000076006,0.000002497,0.015172878,b,2,3,3,2
4.010000,DS,0,0,0.136108753,0.364723473,-0.116060383,1.023578807,-0.081593627,-0.053120959,0.093369125,ds_hold,0.067305627,-0.001562714,-0.003685168,0.000056574,0.000001267,0.009095124,b,2,3,3,2
4.110000,DS,0,0,0.134221210,0.368265066,-0.153773380,1.029276583,-0.073699362,-0.047341669,0.090430780,ds_hold,0.070893860,-0.001817513,-0.004114074,0.000030055,0.000001071,0.008234052,b,2,3,3,2
4.210000,DS,0,0,0.132381803,0.373392693,-0.191646075,1.044475449,-0.067059797,-0.040035659,0.081187156,ds_hold,0.072966723,-0.002072289,-0.004500113,-0.000001934,0.000001221,0.008336096,b,2,3,3,2
4.310000,DS,0,0,0.130596440,0.378895247,-0.220168281,1.048680613,-0.063746964,-0.031697792,0.071521122,ds_hold,0.074245089,-0.002325390,-0.004843644,-0.000037561,0.000001264,0.007995094,b,2,3,3,2
4.410000,DS,0,0,0.128864798,0.382243375,-0.242719857,1.049047611,-0.061939203,-0.022829585,0.061727441,ds_hold,0.074907025,-0.002575594,-0.005146029,-0.000075498,0.000001155,0.007146975,b,2,3,3,2
4.510000,DS,0,0,0.127185135,0.383941481,-0.262869612,1.050238697,-0.061322572,-0.011047798,0.046211294,ds_hold,0.074957337,-0.002820618,-0.005408246,-0.000114487,0.000001178,0.007058817,b,2,3,3,2
4.610000,DS,0,0,0.125560809,0.384770950,-0.279429621,1.043826638,-0.059374597,0.000476413,0.029388984,ds_hold,0.074641197,-0.003056210,-0.005629772,-0.000152896,0.000001314,0.007782655,b,2,3,3,2
4.710000,DS,0,0,0.123995731,0.384290033,-0.289870161,1.028968535,-0.056524738,0.011526829,0.012152449,ds_hold,0.074258774,-0.003277955,-0.005810841,-0.000189371,0.000001391,0.008513442,b,2,3,3,2
4.810000,DS,0,0,0.122491224,0.382574624,-0.295293024,1.006576234,-0.052243491,0.021745046,-0.005450822,ds_hold,0.074007524,-0.003481899,-0.005953214,-0.000223071,0.000001404,0.009090244,b,2,3,3,2
4.910000,DS,0,0,0.121047381,0.379840374,-0.296968504,0.977882580,-0.046817015,0.031188395,-0.023184043,ds_hold,0.074061434,-0.003664371,-0.006059641,-0.000253381,0.000001416,0.009718217,b,2,3,3,2
5.010000,DS,0,0,0.119664119,0.376353253,-0.294933901,0.943706860,-0.041044191,0.039844232,-0.040043282,ds_hold,0.074616956,-0.003821922,-0.006133477,-0.000279834,0.000001427,0.010361773,b,2,3,3,2
5.110000,DS,0,0,0.118340741,0.372173300,-0.289180918,0.905133000,-0.035456347,0.047353434,-0.054703006,ds_hold,0.075865035,-0.003951663,-0.006178700,-0.000302276,0.000001410,0.010856841,b,2,3,3,2
5.210000,DS,0,0,0.117075409,0.367143736,-0.280211440,0.863733442,-0.030221489,0.052829724,-0.065303562,ds_hold,0.077961256,-0.004051731,-0.006199881,-0.000320940,0.000001351,0.011056142,b,2,3,3,2
5.310000,DS,0,0,0.115864808,0.361058669,-0.268720992,0.821796553,-0.025279643,0.054925713,-0.069430761,ds_hold,0.080996264,-0.004121870,-0.006202050,-0.000336439,0.000001231,0.010779819,b,2,3,3,2
5.410000,DS,0,0,0.114703688,0.353793295,-0.255616636,0.782597115,-0.014876144,0.051600549,-0.069167858,ds_hold,0.084950647,-0.004164106,-0.006190390,-0.000349701,0.000001035,0.009881157,b,2,3,3,2
5.510000,DS,0,0,0.113584512,0.345441806,-0.242187840,0.749562892,0.009144681,0.032075370,-0.055919826,ds_hold,0.089527961,-0.004183956,-0.006169329,-0.000361773,0.000000712,0.007319461,b,2,3,3,2
5.610000,DS,0,0,0.112496338,0.338356940,-0.231290147,0.729022125,0.019400373,0.020330161,-0.045926282,ds_hold,0.094195940,-0.004190042,-0.006141891,-0.000373668,0.000000356,0.004311284,b,2,3,3,2
5.710000,DS,0,0,0.111430153,0.332152807,-0.225628326,0.716159831,0.025626641,0.016299444,-0.049462578,ds_hold,0.098664864,-0.004189650,-0.006110931,-0.000385485,0.000000128,0.001788866,b,2,3,3,2
5.810000,DS,0,0,0.110380022,0.327927473,-0.221970119,0.713114449,0.025235104,0.019199321,-0.059236163,ds_hold,0.102681075,-0.004188652,-0.006078486,-0.000396854,0.000000037,0.001153786,b,2,3,3,2
5.910000,DS,0,0,0.109341968,0.325392078,-0.219695796,0.718220134,0.024835131,0.019912619,-0.061095151,ds_hold,0.106079836,-0.004190948,-0.006045792,-0.000407419,0.000000110,0.001734800,b,2,3,3,2
