t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
43.840000,716,DS_terminal,4,5.626959e-01,4.984609e-01,2.316839e+00,3.489345e-02,5.993886e-02,2.890256e-01,-5.473829e-02,3.630110e-01,-9.021104e-01,0.006508,0.194539,-0.256255,,,,1.718792,-0.445341,-0.351063,1.722440,-0.438554,-0.353547,3.615404e-04,3.148862e-03,9.387905e-03,1.846870,-0.608320,-0.321157,1.846887,-0.608234,-0.321173,0.143756,4.000000,0,b
43.940000,717,DS_terminal,4,5.631381e-01,5.073961e-01,2.336859e+00,3.352051e-02,6.889873e-02,3.001857e-01,-5.349016e-02,3.601392e-01,-8.950199e-01,0.007074,0.193311,-0.253566,,,,1.718750,-0.445382,-0.351053,1.722440,-0.438554,-0.353547,8.122786e-04,4.172163e-03,8.402443e-03,1.846841,-0.608354,-0.321163,1.846862,-0.608267,-0.321181,0.148270,4.000000,0,b
44.040000,718,DS_terminal,4,5.634903e-01,5.158448e-01,2.355829e+00,3.212180e-02,7.727902e-02,3.107250e-01,-5.228871e-02,3.572824e-01,-8.880345e-01,0.007623,0.192096,-0.250899,,,,1.718709,-0.445422,-0.351044,1.722440,-0.438554,-0.353547,1.156040e-03,5.032035e-03,7.358946e-03,1.846812,-0.608388,-0.321167,1.846836,-0.608298,-0.321188,0.152999,4.000000,0,b
44.140000,719,DS_terminal,4,5.637323e-01,5.238143e-01,2.373692e+00,3.068993e-02,8.510025e-02,3.206328e-01,-5.113512e-02,3.544394e-01,-8.811587e-01,0.008157,0.190893,-0.248256,,,,1.718670,-0.445460,-0.351034,1.722440,-0.438554,-0.353547,1.771708e-03,6.439296e-03,6.346678e-03,1.846783,-0.608420,-0.321171,1.846810,-0.608329,-0.321193,0.157864,4.000000,0,b
44.240000,720,DS_terminal,4,5.638420e-01,5.313076e-01,2.390394e+00,2.921302e-02,9.237677e-02,3.298920e-01,-5.002396e-02,3.516120e-01,-8.743811e-01,0.008676,0.189703,-0.245636,,,,1.718632,-0.445497,-0.351025,1.722440,-0.438554,-0.353547,4.431317e-03,1.138116e-02,6.398539e-03,1.846754,-0.608451,-0.321173,1.846784,-0.608358,-0.321197,0.162793,4.000000,0,b
44.340000,721,DS_terminal,4,5.637851e-01,5.383429e-01,2.405896e+00,2.765309e-02,9.910926e-02,3.384656e-01,-4.890999e-02,3.487487e-01,-8.674817e-01,0.009179,0.188525,-0.243040,,,,1.718596,-0.445533,-0.351016,1.722440,-0.438554,-0.353547,1.265797e-02,2.218499e-02,1.531434e-02,1.846725,-0.608481,-0.321174,1.846758,-0.608386,-0.321200,0.167725,4.000000,0,b
44.440000,722,DS_terminal,4,5.635721e-01,5.448233e-01,2.421262e+00,2.591894e-02,1.052674e-01,3.468396e-01,-4.779127e-02,3.457835e-01,-8.603601e-01,0.009668,0.187359,-0.240465,,,,1.718561,-0.445567,-0.351007,1.722440,-0.438554,-0.353547,1.416933e-02,2.398173e-02,1.652735e-02,1.846696,-0.608511,-0.321175,1.846732,-0.608414,-0.321201,0.172609,4.000000,0,b
44.540000,723,DS_terminal,4,5.636376e-01,5.499007e-01,2.438221e+00,2.430047e-02,1.106331e-01,3.552331e-01,-4.664421e-02,3.429101e-01,-8.532641e-01,0.010144,0.186204,-0.237911,,,,1.718526,-0.445601,-0.350999,1.722440,-0.438554,-0.353547,1.602847e-02,2.660528e-02,1.728602e-02,1.846666,-0.608541,-0.321175,1.846704,-0.608442,-0.321203,0.177418,4.000000,0,b
44.640000,724,DS_terminal,4,5.642541e-01,5.550386e-01,2.454811e+00,2.308283e-02,1.156825e-01,3.629993e-01,-4.548685e-02,3.401032e-01,-8.462010e-01,0.010608,0.185060,-0.235376,,,,1.718492,-0.445634,-0.350991,1.722440,-0.438554,-0.353547,1.663153e-02,2.744692e-02,1.732398e-02,1.846635,-0.608570,-0.321174,1.846675,-0.608471,-0.321203,0.182108,4.000000,0,b
44.740000,725,DS_terminal,4,5.652515e-01,5.603760e-01,2.471152e+00,2.217790e-02,1.205601e-01,3.706533e-01,-4.434685e-02,3.373423e-01,-8.392169e-01,0.011060,0.183928,-0.232862,,,,1.718458,-0.445667,-0.350982,1.722440,-0.438554,-0.353547,1.651037e-02,2.720073e-02,1.686426e-02,1.846604,-0.608600,-0.321172,1.846646,-0.608499,-0.321202,0.186643,4.000000,0,b
44.840000,726,DS_terminal,4,5.663902e-01,5.656759e-01,2.486895e+00,2.139500e-02,1.251700e-01,3.779040e-01,-4.324000e-02,3.346071e-01,-8.323316e-01,0.011500,0.182808,-0.230367,,,,1.718424,-0.445700,-0.350973,1.722440,-0.438554,-0.353547,1.599482e-02,2.629777e-02,1.618307e-02,1.846572,-0.608630,-0.321169,1.846616,-0.608527,-0.321200,0.190999,4.000000,0,b
44.940000,727,DS_terminal,4,5.675325e-01,5.707889e-01,2.501896e+00,2.063538e-02,1.294686e-01,3.846652e-01,-4.217439e-02,3.318829e-01,-8.255494e-01,0.011930,0.181700,-0.227892,,,,1.718391,-0.445731,-0.350965,1.722440,-0.438554,-0.353547,1.529189e-02,2.505893e-02,1.542447e-02,1.846540,-0.608660,-0.321165,1.846585,-0.608556,-0.321197,0.195160,4.000000,0,b
45.040000,728,DS_terminal,4,5.686020e-01,5.756185e-01,2.516133e+00,1.984801e-02,1.334396e-01,3.909369e-01,-4.115195e-02,3.291622e-01,-8.188656e-01,0.012348,0.180603,-0.225438,,,,1.718359,-0.445763,-0.350956,1.722440,-0.438554,-0.353547,1.456001e-02,2.372940e-02,1.471252e-02,1.846508,-0.608689,-0.321160,1.846555,-0.608584,-0.321193,0.199114,4.000000,0,b
45.140000,729,DS_terminal,4,5.695692e-01,5.801201e-01,2.529642e+00,1.901484e-02,1.370867e-01,3.967502e-01,-4.017040e-02,3.264428e-01,-8.122703e-01,0.012755,0.179516,-0.223004,,,,1.718328,-0.445793,-0.350947,1.722440,-0.438554,-0.353547,1.389845e-02,2.246696e-02,1.412745e-02,1.846476,-0.608719,-0.321155,1.846524,-0.608612,-0.321188,0.202854,4.000000,0,b
45.240000,730,DS_terminal,4,5.704387e-01,5.842909e-01,2.542497e+00,1.814051e-02,1.404284e-01,4.021515e-01,-3.922516e-02,3.237267e-01,-8.057524e-01,0.013151,0.178441,-0.220591,,,,1.718297,-0.445823,-0.350938,1.722440,-0.438554,-0.353547,1.335175e-02,2.135042e-02,1.369882e-02,1.846443,-0.608748,-0.321149,1.846493,-0.608640,-0.321183,0.206375,4.000000,0,b
45.340000,731,DS_terminal,4,5.712343e-01,5.881566e-01,2.554781e+00,1.724200e-02,1.434909e-01,4.071911e-01,-3.831095e-02,3.210176e-01,-7.993010e-01,0.013536,0.177376,-0.218197,,,,1.718266,-0.445852,-0.350929,1.722440,-0.438554,-0.353547,1.292371e-02,2.039861e-02,1.341657e-02,1.846411,-0.608776,-0.321142,1.846463,-0.608667,-0.321177,0.209674,4.000000,0,b
45.440000,732,DS_terminal,4,5.719869e-01,5.917569e-01,2.566574e+00,1.634041e-02,1.463036e-01,4.119145e-01,-3.742291e-02,3.183200e-01,-7.929077e-01,0.013911,0.176321,-0.215823,,,,1.718237,-0.445880,-0.350920,1.722440,-0.438554,-0.353547,1.259358e-02,1.959224e-02,1.324757e-02,1.846379,-0.608805,-0.321135,1.846432,-0.608695,-0.321170,0.212750,4.000000,0,b
45.540000,733,DS_terminal,4,5.727264e-01,5.951351e-01,2.577947e+00,1.545529e-02,1.488949e-01,4.163593e-01,-3.655716e-02,3.156375e-01,-7.865665e-01,0.014276,0.175277,-0.213470,,,,1.718208,-0.445908,-0.350911,1.722440,-0.438554,-0.353547,1.233025e-02,1.889373e-02,1.315064e-02,1.846348,-0.608833,-0.321128,1.846402,-0.608722,-0.321164,0.215601,4.000000,0,b
45.640000,734,DS_terminal,4,5.734763e-01,5.983302e-01,2.588952e+00,1.460158e-02,1.512900e-01,4.205542e-01,-3.571107e-02,3.129729e-01,-7.802737e-01,0.014632,0.174242,-0.211136,,,,1.718180,-0.445935,-0.350903,1.722440,-0.438554,-0.353547,1.210252e-02,1.826244e-02,1.308729e-02,1.846316,-0.608860,-0.321120,1.846371,-0.608748,-0.321157,0.218231,4.000000,0,b
45.740000,735,DS_terminal,4,5.742519e-01,6.013738e-01,2.599626e+00,1.378858e-02,1.535102e-01,4.245203e-01,-3.488314e-02,3.103278e-01,-7.740276e-01,0.014977,0.173218,-0.208821,,,,1.718152,-0.445961,-0.350894,1.722440,-0.438554,-0.353547,1.188538e-02,1.766430e-02,1.302772e-02,1.846285,-0.608888,-0.321112,1.846341,-0.608775,-0.321149,0.220642,4.000000,0,b
45.840000,736,DS_terminal,4,5.750604e-01,6.042881e-01,2.609993e+00,1.302035e-02,1.555726e-01,4.282725e-01,-3.407274e-02,3.077026e-01,-7.678280e-01,0.015314,0.172203,-0.206525,,,,1.718125,-0.445987,-0.350885,1.722440,-0.438554,-0.353547,1.166248e-02,1.707629e-02,1.295291e-02,1.846254,-0.608915,-0.321104,1.846311,-0.608801,-0.321141,0.222840,4.000000,0,b
45.940000,737,DS_terminal,4,5.759028e-01,6.070879e-01,2.620067e+00,1.229687e-02,1.574910e-01,4.318216e-01,-3.327983e-02,3.050972e-01,-7.616752e-01,0.015641,0.171197,-0.204249,,,,1.718098,-0.446012,-0.350877,1.722440,-0.438554,-0.353547,1.142615e-02,1.648705e-02,1.285399e-02,1.846223,-0.608942,-0.321096,1.846281,-0.608827,-0.321133,0.224830,4.000000,0,b
46.040000,738,DS_terminal,4,5.767757e-01,6.097815e-01,2.629858e+00,1.161546e-02,1.592765e-01,4.351763e-01,-3.250466e-02,3.025110e-01,-7.555702e-01,0.015960,0.170201,-0.201991,,,,1.718072,-0.446037,-0.350868,1.722440,-0.438554,-0.353547,1.117563e-02,1.589502e-02,1.272992e-02,1.846192,-0.608969,-0.321087,1.846252,-0.608853,-0.321125,0.226619,4.000000,0,b
46.140000,739,DS_terminal,4,5.776736e-01,6.123739e-01,2.639371e+00,1.097215e-02,1.609385e-01,4.383441e-01,-3.174752e-02,2.999432e-01,-7.495136e-01,0.016270,0.169215,-0.199752,,,,1.718046,-0.446061,-0.350860,1.722440,-0.438554,-0.353547,1.091482e-02,1.530536e-02,1.258468e-02,1.846162,-0.608995,-0.321078,1.846222,-0.608878,-0.321117,0.228216,4.000000,0,b
46.240000,740,DS_terminal,4,5.785905e-01,6.148678e-01,2.648611e+00,1.036272e-02,1.624854e-01,4.413323e-01,-3.100864e-02,2.973934e-01,-7.435060e-01,0.016573,0.168238,-0.197532,,,,1.718021,-0.446085,-0.350851,1.722440,-0.438554,-0.353547,1.064986e-02,1.472672e-02,1.242453e-02,1.846132,-0.609021,-0.321069,1.846193,-0.608903,-0.321108,0.229628,4.000000,0,b
46.340000,741,DS_terminal,4,5.795207e-01,6.172659e-01,2.657584e+00,9.783387e-03,1.639251e-01,4.441484e-01,-3.028805e-02,2.948609e-01,-7.375478e-01,0.016867,0.167270,-0.195329,,,,1.717996,-0.446108,-0.350843,1.722440,-0.438554,-0.353547,1.038729e-02,1.416850e-02,1.225596e-02,1.846102,-0.609047,-0.321060,1.846164,-0.608929,-0.321099,0.230865,4.000000,0,b
46.440000,742,DS_terminal,4,5.804601e-01,6.195712e-01,2.666297e+00,9.231107e-03,1.652653e-01,4.468005e-01,-2.958562e-02,2.923457e-01,-7.316389e-01,0.017153,0.166311,-0.193145,,,,1.717972,-0.446131,-0.350834,1.722440,-0.438554,-0.353547,1.013272e-02,1.363891e-02,1.208436e-02,1.846073,-0.609073,-0.321050,1.846135,-0.608954,-0.321090,0.231936,4.000000,0,b
46.540000,743,DS_terminal,4,5.814053e-01,6.217879e-01,2.674759e+00,8.703668e-03,1.665133e-01,4.492968e-01,-2.890107e-02,2.898477e-01,-7.257790e-01,0.017432,0.165361,-0.190979,,,,1.717948,-0.446153,-0.350826,1.722440,-0.438554,-0.353547,9.890180e-03,1.314385e-02,1.191345e-02,1.846044,-0.609099,-0.321041,1.846107,-0.608978,-0.321081,0.232849,4.000000,0,b
46.640000,744,DS_terminal,4,5.823546e-01,6.239206e-01,2.682978e+00,8.199565e-03,1.676766e-01,4.516460e-01,-2.823399e-02,2.873671e-01,-7.199678e-01,0.017704,0.164419,-0.188831,,,,1.717925,-0.446175,-0.350817,1.722440,-0.438554,-0.353547,9.662016e-03,1.268660e-02,1.174530e-02,1.846015,-0.609124,-0.321032,1.846079,-0.609003,-0.321072,0.233616,4.000000,0,b
46.740000,745,DS_terminal,4,5.833068e-01,6.259750e-01,2.690966e+00,7.717813e-03,1.687621e-01,4.538566e-01,-2.758391e-02,2.849040e-01,-7.142047e-01,0.017968,0.163487,-0.186701,,,,1.717902,-0.446197,-0.350809,1.722440,-0.438554,-0.353547,9.449039e-03,1.226807e-02,1.158058e-02,1.845986,-0.609149,-0.321022,1.846051,-0.609027,-0.321062,0.234243,4.000000,0,b
46.840000,746,DS_terminal,4,5.842613e-01,6.279566e-01,2.698732e+00,7.257733e-03,1.697768e-01,4.559371e-01,-2.695034e-02,2.824587e-01,-7.084892e-01,0.018226,0.162563,-0.184588,,,,1.717879,-0.446218,-0.350801,1.722440,-0.438554,-0.353547,9.250923e-03,1.188725e-02,1.141903e-02,1.845958,-0.609174,-0.321012,1.846023,-0.609051,-0.321053,0.234741,4.000000,0,b
46.940000,747,DS_terminal,4,5.852180e-01,6.298713e-01,2.706287e+00,6.818782e-03,1.707270e-01,4.578957e-01,-2.633278e-02,2.800315e-01,-7.028206e-01,0.018476,0.161647,-0.182493,,,,1.717857,-0.446238,-0.350793,1.722440,-0.438554,-0.353547,9.066610e-03,1.154191e-02,1.125987e-02,1.845930,-0.609198,-0.321003,1.845996,-0.609075,-0.321044,0.235118,4.000000,0,b
47.040000,748,DS_terminal,4,5.861767e-01,6.317245e-01,2.713641e+00,6.400420e-03,1.716186e-01,4.597403e-01,-2.573077e-02,2.776225e-01,-6.971984e-01,0.018720,0.160740,-0.180415,,,,1.717835,-0.446259,-0.350785,1.722440,-0.438554,-0.353547,8.894681e-03,1.122912e-02,1.110213e-02,1.845902,-0.609222,-0.320993,1.845969,-0.609099,-0.321034,0.235382,4.000000,0,b
47.140000,749,DS_terminal,4,5.871369e-01,6.335212e-01,2.720803e+00,6.002039e-03,1.724570e-01,4.614781e-01,-2.514388e-02,2.752319e-01,-6.916221e-01,0.018958,0.159841,-0.178354,,,,1.717813,-0.446279,-0.350777,1.722440,-0.438554,-0.353547,8.733634e-03,1.094574e-02,1.094491e-02,1.845875,-0.609246,-0.320984,1.845942,-0.609122,-0.321025,0.235541,4.000000,0,b
47.240000,750,DS_terminal,4,5.880983e-01,6.352659e-01,2.727782e+00,5.622940e-03,1.732470e-01,4.631162e-01,-2.457171e-02,2.728598e-01,-6.860913e-01,0.019189,0.158950,-0.176310,,,,1.717792,-0.446298,-0.350769,1.722440,-0.438554,-0.353547,8.582069e-03,1.068873e-02,1.078749e-02,1.845848,-0.609270,-0.320974,1.845916,-0.609145,-0.321016,0.235604,4.000000,0,b
47.340000,751,DS_terminal,4,5.890603e-01,6.369626e-01,2.734586e+00,5.262331e-03,1.739931e-01,4.646608e-01,-2.401388e-02,2.705062e-01,-6.806054e-01,0.019414,0.158068,-0.174283,,,,1.717772,-0.446317,-0.350761,1.722440,-0.438554,-0.353547,8.438781e-03,1.045535e-02,1.062938e-02,1.845821,-0.609293,-0.320964,1.845890,-0.609168,-0.321006,0.235577,4.000000,0,b
47.440000,752,DS_terminal,4,5.900223e-01,6.386147e-01,2.741223e+00,4.919353e-03,1.746994e-01,4.661181e-01,-2.347005e-02,2.681712e-01,-6.751640e-01,0.019634,0.157193,-0.172273,,,,1.717751,-0.446336,-0.350753,1.722440,-0.438554,-0.353547,8.302791e-03,1.024322e-02,1.047035e-02,1.845795,-0.609317,-0.320955,1.845864,-0.609191,-0.320997,0.235468,4.000000,0,b
47.540000,753,DS_terminal,4,5.909834e-01,6.402253e-01,2.747699e+00,4.593114e-03,1.753693e-01,4.674936e-01,-2.293989e-02,2.658548e-01,-6.697669e-01,0.019847,0.156326,-0.170279,,,,1.717731,-0.446355,-0.350745,1.722440,-0.438554,-0.353547,8.173334e-03,1.005028e-02,1.031034e-02,1.845769,-0.609339,-0.320945,1.845839,-0.609213,-0.320988,0.235283,4.000000,0,b
47.640000,754,DS_terminal,4,5.919430e-01,6.417971e-01,2.754020e+00,4.282721e-03,1.760061e-01,4.687927e-01,-2.242308e-02,2.635570e-01,-6.644135e-01,0.020055,0.155467,-0.168302,,,,1.717711,-0.446373,-0.350737,1.722440,-0.438554,-0.353547,8.049816e-03,9.874823e-03,1.014947e-02,1.845744,-0.609362,-0.320936,1.845814,-0.609235,-0.320979,0.235029,4.000000,0,b
47.740000,755,DS_terminal,4,5.929002e-01,6.433327e-01,2.760194e+00,3.987296e-03,1.766127e-01,4.700201e-01,-2.191930e-02,2.612776e-01,-6.591035e-01,0.020257,0.154616,-0.166341,,,,1.717692,-0.446391,-0.350730,1.722440,-0.438554,-0.353547,7.931775e-03,9.715358e-03,9.987934e-03,1.845718,-0.609384,-0.320927,1.845789,-0.609257,-0.320969,0.234711,4.000000,0,b
47.840000,756,DS_terminal,4,5.938544e-01,6.448343e-01,2.766226e+00,3.706000e-03,1.771919e-01,4.711807e-01,-2.142824e-02,2.590169e-01,-6.538366e-01,0.020454,0.153772,-0.164396,,,,1.717673,-0.446408,-0.350722,1.722440,-0.438554,-0.353547,7.818836e-03,9.570589e-03,9.825960e-03,1.845693,-0.609407,-0.320917,1.845765,-0.609279,-0.320960,0.234336,4.000000,0,b
47.940000,757,DS_terminal,4,5.948049e-01,6.463038e-01,2.772120e+00,3.438039e-03,1.777459e-01,4.722786e-01,-2.094960e-02,2.567745e-01,-6.486123e-01,0.020646,0.152936,-0.162467,,,,1.717654,-0.446425,-0.350714,1.722440,-0.438554,-0.353547,7.710677e-03,9.439350e-03,9.663799e-03,1.845669,-0.609428,-0.320908,1.845740,-0.609300,-0.320951,0.233909,4.000000,0,b
48.040000,758,DS_terminal,4,5.957512e-01,6.477433e-01,2.777883e+00,3.182667e-03,1.782770e-01,4.733179e-01,-2.048309e-02,2.545507e-01,-6.434304e-01,0.020833,0.152108,-0.160554,,,,1.717635,-0.446442,-0.350707,1.722440,-0.438554,-0.353547,7.607009e-03,9.320572e-03,9.501680e-03,1.845645,-0.609450,-0.320899,1.845717,-0.609322,-0.320942,0.233435,4.000000,0,b
48.140000,759,DS_terminal,4,5.966926e-01,6.491545e-01,2.783519e+00,2.939184e-03,1.787872e-01,4.743025e-01,-2.002839e-02,2.523452e-01,-6.382903e-01,0.021015,0.151287,-0.158657,,,,1.717617,-0.446459,-0.350700,1.722440,-0.438554,-0.353547,7.507559e-03,9.213261e-03,9.339803e-03,1.845621,-0.609471,-0.320890,1.845693,-0.609342,-0.320933,0.232918,4.000000,0,b
48.240000,760,DS_terminal,4,5.976287e-01,6.505389e-01,2.789033e+00,2.706933e-03,1.792782e-01,4.752360e-01,-1.958522e-02,2.501581e-01,-6.331918e-01,0.021192,0.150473,-0.156775,,,,1.717599,-0.446475,-0.350692,1.722440,-0.438554,-0.353547,7.412064e-03,9.116487e-03,9.178334e-03,1.845597,-0.609492,-0.320881,1.845670,-0.609363,-0.320924,0.232362,4.000000,0,b
48.340000,761,DS_terminal,4,5.985591e-01,6.518981e-01,2.794430e+00,2.485296e-03,1.797517e-01,4.761217e-01,-1.915329e-02,2.479894e-01,-6.281345e-01,0.021364,0.149666,-0.154909,,,,1.717582,-0.446491,-0.350685,1.722440,-0.438554,-0.353547,7.320274e-03,9.029376e-03,9.017406e-03,1.845574,-0.609513,-0.320872,1.845647,-0.609383,-0.320916,0.231773,4.000000,0,b
48.440000,762,DS_terminal,4,5.994834e-01,6.532335e-01,2.799713e+00,2.273687e-03,1.802091e-01,4.769627e-01,-1.873232e-02,2.458388e-01,-6.231180e-01,0.021532,0.148867,-0.153058,,,,1.717564,-0.446507,-0.350678,1.722440,-0.438554,-0.353547,7.231949e-03,8.951118e-03,8.857123e-03,1.845551,-0.609533,-0.320863,1.845625,-0.609404,-0.320907,0.231153,4.000000,0,b
48.540000,763,DS_terminal,4,6.004013e-01,6.545463e-01,2.804887e+00,2.071554e-03,1.806518e-01,4.777621e-01,-1.832204e-02,2.437065e-01,-6.181420e-01,0.021695,0.148075,-0.151223,,,,1.717547,-0.446523,-0.350671,1.722440,-0.438554,-0.353547,7.146862e-03,8.880963e-03,8.697562e-03,1.845528,-0.609554,-0.320855,1.845602,-0.609423,-0.320898,0.230507,4.000000,0,b
48.640000,764,DS_terminal,4,6.013124e-01,6.558377e-01,2.809955e+00,1.878368e-03,1.810810e-01,4.785226e-01,-1.792218e-02,2.415922e-01,-6.132061e-01,0.021854,0.147289,-0.149402,,,,1.717530,-0.446538,-0.350664,1.722440,-0.438554,-0.353547,7.064804e-03,8.818222e-03,8.538785e-03,1.845506,-0.609573,-0.320846,1.845580,-0.609443,-0.320890,0.229837,4.000000,0,b
48.740000,765,DS_terminal,4,6.022164e-01,6.571087e-01,2.814922e+00,1.693628e-03,1.814977e-01,4.792467e-01,-1.753248e-02,2.394960e-01,-6.083100e-01,0.022009,0.146511,-0.147597,,,,1.717514,-0.446553,-0.350657,1.722440,-0.438554,-0.353547,6.985586e-03,8.762270e-03,8.380840e-03,1.845484,-0.609593,-0.320837,1.845559,-0.609462,-0.320882,0.229146,4.000000,0,b
48.840000,766,DS_terminal,4,6.031131e-01,6.583602e-01,2.819790e+00,1.516859e-03,1.819029e-01,4.799370e-01,-1.715269e-02,2.374177e-01,-6.034533e-01,0.022160,0.145740,-0.145806,,,,1.717497,-0.446568,-0.350650,1.722440,-0.438554,-0.353547,6.909033e-03,8.712539e-03,8.223763e-03,1.845462,-0.609612,-0.320829,1.845537,-0.609481,-0.320873,0.228438,4.000000,0,b
48.940000,767,DS_terminal,4,6.040022e-01,6.595931e-01,2.824562e+00,1.347604e-03,1.822975e-01,4.805955e-01,-1.678255e-02,2.353572e-01,-5.986357e-01,0.022306,0.144975,-0.144030,,,,1.717481,-0.446582,-0.350643,1.722440,-0.438554,-0.353547,6.834991e-03,8.668520e-03,8.067585e-03,1.845441,-0.609632,-0.320821,1.845516,-0.609500,-0.320865,0.227714,4.000000,0,b
49.040000,768,DS_terminal,4,6.048835e-01,6.608082e-01,2.829242e+00,1.185435e-03,1.826821e-01,4.812244e-01,-1.642183e-02,2.333144e-01,-5.938569e-01,0.022449,0.144218,-0.142268,,,,1.717466,-0.446597,-0.350637,1.722440,-0.438554,-0.353547,6.763321e-03,8.629752e-03,7.912330e-03,1.845420,-0.609650,-0.320812,1.845496,-0.609519,-0.320857,0.226978,4.000000,0,b
49.140000,769,DS_terminal,4,6.057568e-01,6.620061e-01,2.833833e+00,1.029945e-03,1.830576e-01,4.818257e-01,-1.607029e-02,2.312893e-01,-5.891165e-01,0.022588,0.143466,-0.140521,,,,1.717450,-0.446611,-0.350630,1.722440,-0.438554,-0.353547,6.693897e-03,8.595822e-03,7.758018e-03,1.845399,-0.609669,-0.320804,1.845475,-0.609537,-0.320849,0.226230,4.000000,0,b
49.240000,770,DS_terminal,4,6.066218e-01,6.631876e-01,2.838337e+00,8.807472e-04,1.834245e-01,4.824012e-01,-1.572771e-02,2.292817e-01,-5.844141e-01,0.022723,0.142722,-0.138789,,,,1.717435,-0.446624,-0.350624,1.722440,-0.438554,-0.353547,6.626609e-03,8.566358e-03,7.604664e-03,1.845378,-0.609687,-0.320796,1.845455,-0.609555,-0.320841,0.225475,4.000000,0,b
49.340000,771,DS_terminal,4,6.074785e-01,6.643533e-01,2.842758e+00,7.374796e-04,1.837833e-01,4.829525e-01,-1.539385e-02,2.272916e-01,-5.797496e-01,0.022855,0.141984,-0.137070,,,,1.717420,-0.446638,-0.350617,1.722440,-0.438554,-0.353547,6.561355e-03,8.541022e-03,7.452279e-03,1.845358,-0.609705,-0.320788,1.845435,-0.609573,-0.320833,0.224712,4.000000,0,b
49.440000,772,DS_terminal,4,6.083266e-01,6.655036e-01,2.847096e+00,5.997980e-04,1.841347e-01,4.834812e-01,-1.506851e-02,2.253187e-01,-5.751225e-01,0.022983,0.141253,-0.135366,,,,1.717405,-0.446651,-0.350611,1.722440,-0.438554,-0.353547,6.498042e-03,8.519508e-03,7.300873e-03,1.845338,-0.609723,-0.320780,1.845416,-0.609590,-0.320825,0.223944,4.000000,0,b
49.540000,773,DS_terminal,4,6.091661e-01,6.666391e-01,2.851356e+00,4.673798e-04,1.844790e-01,4.839887e-01,-1.475146e-02,2.233630e-01,-5.705326e-01,0.023108,0.140528,-0.133676,,,,1.717390,-0.446665,-0.350604,1.722440,-0.438554,-0.353547,6.436587e-03,8.501541e-03,7.150451e-03,1.845319,-0.609741,-0.320772,1.845396,-0.609608,-0.320818,0.223172,4.000000,0,b
49.640000,774,DS_terminal,4,6.099969e-01,6.677602e-01,2.855538e+00,3.399207e-04,1.848165e-01,4.844765e-01,-1.444249e-02,2.214244e-01,-5.659795e-01,0.023229,0.139810,-0.131999,,,,1.717376,-0.446678,-0.350598,1.722440,-0.438554,-0.353547,6.376911e-03,8.486865e-03,7.001015e-03,1.845299,-0.609758,-0.320765,1.845377,-0.609625,-0.320810,0.222398,4.000000,0,b
49.740000,775,DS_terminal,4,6.108188e-01,6.688673e-01,2.859646e+00,2.171357e-04,1.851478e-01,4.849457e-01,-1.414142e-02,2.195027e-01,-5.614629e-01,0.023347,0.139097,-0.130337,,,,1.717361,-0.446690,-0.350592,1.722440,-0.438554,-0.353547,6.318942e-03,8.475251e-03,6.852565e-03,1.845280,-0.609775,-0.320757,1.845359,-0.609642,-0.320803,0.221623,4.000000,0,b
49.840000,776,DS_terminal,4,6.116318e-01,6.699609e-01,2.863681e+00,9.875615e-05,1.854731e-01,4.853976e-01,-1.384802e-02,2.175979e-01,-5.569825e-01,0.023462,0.138392,-0.128688,,,,1.717348,-0.446703,-0.350586,1.722440,-0.438554,-0.353547,6.262614e-03,8.466485e-03,6.705099e-03,1.845261,-0.609792,-0.320749,1.845340,-0.609658,-0.320795,0.220847,4.000000,0,b
49.940000,777,DS_terminal,4,6.124358e-01,6.710413e-01,2.867645e+00,-1.546965e-05,1.857926e-01,4.858331e-01,-1.356212e-02,2.157098e-01,-5.525380e-01,0.023574,0.137692,-0.127052,,,,1.717334,-0.446715,-0.350580,1.722440,-0.438554,-0.353547,6.207862e-03,8.460375e-03,6.558613e-03,1.845243,-0.609808,-0.320742,1.845322,-0.609674,-0.320788,0.220073,4.000000,0,b
50.040000,778,DS_terminal,4,6.132308e-01,6.721088e-01,2.871540e+00,-1.257787e-04,1.861067e-01,4.862534e-01,-1.328353e-02,2.138382e-01,-5.481292e-01,0.023683,0.136998,-0.125430,,,,1.717320,-0.446727,-0.350574,1.722440,-0.438554,-0.353547,6.154630e-03,8.456743e-03,6.413103e-03,1.845225,-0.609825,-0.320735,1.845304,-0.609690,-0.320780,0.219300,4.000000,0,b
