t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms,qp_solve_ms_sum,qp_solve_ms_max,qp_iter_sum,qp_n_solves,qp_n_failed,qp_status_worst,nmpc_status_str,aocs_tau_ff_x_Nm,aocs_tau_ff_y_Nm,aocs_tau_ff_z_Nm,aocs_tau_att_p_x_Nm,aocs_tau_att_p_y_Nm,aocs_tau_att_p_z_Nm,aocs_tau_rate_d_x_Nm,aocs_tau_rate_d_y_Nm,aocs_tau_rate_d_z_Nm,aocs_tau_accel_d_x_Nm,aocs_tau_accel_d_y_Nm,aocs_tau_accel_d_z_Nm,aocs_tau_antiwindup_x_Nm,aocs_tau_antiwindup_y_Nm,aocs_tau_antiwindup_z_Nm,aocs_tau_w_preclip_x_Nm,aocs_tau_w_preclip_y_Nm,aocs_tau_w_preclip_z_Nm,aocs_decomp_measured
3.9900,DS_interstep,0,b,0.0081,0.0838,1,1,0,,,-2.712989e-01,7.022554e-01,-1.713050e+00,1.871178e+00,,,,,2.690446e-01,-7.100585e-01,1.722173e+00,-2.137495e-01,1.486236e-01,-2.418148e-01,1.034749e-01,-5.785119e-01,-3.564148e-01,1.034749e-01,-5.785119e-01,-3.564148e-01,0.000000e+00,5.641997e-03,-1.720089e-03,-5.790633e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.201621e-02,6.020812e-02,-6.917446e-02,6.410355e-02,1.461593e+00,2.295371e-01,-7.796250e-01,-3.492408e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.136820e+00,,6.955548e-01,-1.388817e-04,-4.962996e-05,-4.527077e-05,,,,,5.660413e+00,5.660413e+00,86,1,0,0,NMPC_BYPASSED,2.712989e-01,-7.022554e-01,1.713050e+00,-9.058177e-04,1.051861e-03,-1.206368e-03,-7.061987e-03,-2.358788e-03,-2.508479e-03,5.713471e-03,-6.496123e-03,1.283805e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.690446e-01,-7.100585e-01,1.722173e+00,1
4.0000,DS_interstep,0,b,0.0079,0.0820,1,1,0,,,-2.800678e-01,6.702608e-01,-1.642797e+00,1.796237e+00,,,,,2.781115e-01,-6.778264e-01,1.651573e+00,-2.123483e-01,1.452271e-01,-2.335451e-01,1.035307e-01,-5.785244e-01,-3.564721e-01,1.035307e-01,-5.785244e-01,-3.564721e-01,0.000000e+00,5.336969e-03,-1.611863e-03,-5.709987e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.209512e-02,6.017899e-02,-6.919903e-02,6.405032e-02,1.468764e+00,2.296152e-01,-7.796372e-01,-3.493209e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.053462e+00,,6.666300e-01,-1.364581e-04,-5.194262e-05,-4.060543e-05,,,,,7.606740e+00,7.606740e+00,90,1,0,0,NMPC_BYPASSED,2.800678e-01,-6.702608e-01,1.642797e+00,-9.072190e-04,1.051377e-03,-1.206844e-03,-6.944085e-03,-2.481498e-03,-2.263539e-03,5.895066e-03,-6.135488e-03,1.224702e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.781115e-01,-6.778264e-01,1.651573e+00,1
4.0100,DS_interstep,0,b,0.0077,0.0802,1,1,0,,,-2.879412e-01,6.385445e-01,-1.573153e+00,1.722051e+00,,,,,2.862686e-01,-6.458724e-01,1.581579e+00,-2.109064e-01,1.419906e-01,-2.256257e-01,1.035836e-01,-5.785360e-01,-3.565286e-01,1.035836e-01,-5.785360e-01,-3.565286e-01,0.000000e+00,5.046159e-03,-1.508214e-03,-5.629195e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.217262e-02,6.014857e-02,-6.922099e-02,6.400061e-02,1.475667e+00,2.296892e-01,-7.796488e-01,-3.494000e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.971232e+00,,6.380651e-01,-1.339759e-04,-5.411774e-05,-3.616896e-05,,,,,6.277236e+00,6.277236e+00,88,1,0,0,NMPC_BYPASSED,2.879412e-01,-6.385445e-01,1.573153e+00,-9.085964e-04,1.050870e-03,-1.207273e-03,-6.822907e-03,-2.597131e-03,-2.030272e-03,6.058906e-03,-5.781650e-03,1.166335e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.862686e-01,-6.458724e-01,1.581579e+00,1
4.0200,DS_interstep,0,b,0.0075,0.0784,1,1,0,,,-2.949585e-01,6.072259e-01,-1.504346e+00,1.648873e+00,,,,,2.935554e-01,-6.143193e-01,1.512421e+00,-2.094282e-01,1.389120e-01,-2.180525e-01,1.036335e-01,-5.785469e-01,-3.565844e-01,1.036335e-01,-5.785469e-01,-3.565844e-01,0.000000e+00,4.769214e-03,-1.408918e-03,-5.548331e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.224869e-02,6.011695e-02,-6.924046e-02,6.395425e-02,1.482313e+00,2.297593e-01,-7.796596e-01,-3.494779e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.890372e+00,,6.099424e-01,-1.314416e-04,-5.616024e-05,-3.195538e-05,,,,,6.157814e+00,6.157814e+00,90,1,0,0,NMPC_BYPASSED,2.949585e-01,-6.072259e-01,1.504346e+00,-9.099492e-04,1.050340e-03,-1.207655e-03,-6.698795e-03,-2.705887e-03,-1.808448e-03,6.205605e-03,-5.437806e-03,1.109119e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.935554e-01,-6.143193e-01,1.512421e+00,1
4.0300,DS_interstep,0,b,0.0073,0.0766,1,1,0,,,-3.011660e-01,5.764187e-01,-1.436614e+00,1.576965e+00,,,,,3.000184e-01,-5.832832e-01,1.444342e+00,-2.079176e-01,1.359887e-01,-2.108201e-01,1.036807e-01,-5.785571e-01,-3.566393e-01,1.036807e-01,-5.785571e-01,-3.566393e-01,0.000000e+00,4.505732e-03,-1.313775e-03,-5.467471e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.232328e-02,6.008420e-02,-6.925759e-02,6.391106e-02,1.488712e+00,2.298257e-01,-7.796697e-01,-3.495548e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.811122e+00,,5.823440e-01,-1.288616e-04,-5.807566e-05,-2.795764e-05,,,,,6.571866e+00,6.571866e+00,90,1,0,0,NMPC_BYPASSED,3.011660e-01,-5.764187e-01,1.436614e+00,-9.112769e-04,1.049789e-03,-1.207995e-03,-6.572080e-03,-2.808012e-03,-1.597769e-03,6.335766e-03,-5.106259e-03,1.053395e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.000184e-01,-5.832832e-01,1.444342e+00,1
4.0400,DS_interstep,0,b,0.0071,0.0748,1,1,0,,,-3.066134e-01,5.462300e-01,-1.370193e+00,1.506588e+00,,,,,3.057078e-01,-5.528731e-01,1.377582e+00,-2.063788e-01,1.332176e-01,-2.039219e-01,1.037253e-01,-5.785666e-01,-3.566934e-01,1.037253e-01,-5.785666e-01,-3.566934e-01,0.000000e+00,4.255274e-03,-1.222605e-03,-5.386686e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.239639e-02,6.005038e-02,-6.927248e-02,6.387090e-02,1.494873e+00,2.298886e-01,-7.796791e-01,-3.496306e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.733712e+00,,5.553498e-01,-1.262419e-04,-5.986997e-05,-2.416788e-05,,,,,6.012566e+00,6.012566e+00,92,1,0,0,NMPC_BYPASSED,3.066134e-01,-5.462300e-01,1.370193e+00,-9.125791e-04,1.049218e-03,-1.208293e-03,-6.443079e-03,-2.903783e-03,-1.397882e-03,6.450051e-03,-4.788546e-03,9.994342e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.057078e-01,-5.528731e-01,1.377582e+00,1
4.0500,DS_interstep,0,b,0.0069,0.0730,1,1,0,,,-3.113536e-01,5.167646e-01,-1.305314e+00,1.437995e+00,,,,,3.106768e-01,-5.231952e-01,1.312371e+00,-2.048151e-01,1.305951e-01,-1.973500e-01,1.037673e-01,-5.785754e-01,-3.567467e-01,1.037673e-01,-5.785754e-01,-3.567467e-01,0.000000e+00,4.017344e-03,-1.135243e-03,-5.306038e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.246798e-02,6.001558e-02,-6.928526e-02,6.383359e-02,1.500807e+00,2.299481e-01,-7.796879e-01,-3.497052e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.658362e+00,,5.290357e-01,-1.235885e-04,-6.155013e-05,-2.057771e-05,,,,,7.596731e+00,7.596731e+00,90,1,0,0,NMPC_BYPASSED,3.113536e-01,-5.167646e-01,1.305314e+00,-9.138552e-04,1.048629e-03,-1.208553e-03,-6.312096e-03,-2.993499e-03,-1.208394e-03,6.549163e-03,-4.485783e-03,9.474414e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.106768e-01,-5.231952e-01,1.312371e+00,1
4.0600,DS_interstep,0,b,0.0067,0.0713,1,1,0,,,-3.154500e-01,4.881678e-01,-1.242192e+00,1.371444e+00,,,,,3.149890e-01,-4.943976e-01,1.248930e+00,-2.032300e-01,1.281166e-01,-1.910956e-01,1.038070e-01,-5.785836e-01,-3.567992e-01,1.038070e-01,-5.785836e-01,-3.567992e-01,0.000000e+00,3.791432e-03,-1.051541e-03,-5.225590e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.253803e-02,5.997984e-02,-6.929604e-02,6.379898e-02,1.506524e+00,2.300043e-01,-7.796961e-01,-3.497788e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.585327e+00,,5.034774e-01,-1.209067e-04,-6.312295e-05,-1.717856e-05,,,,,6.210634e+00,6.210634e+00,90,1,0,0,NMPC_BYPASSED,3.154500e-01,-4.881678e-01,1.242192e+00,-9.151049e-04,1.048022e-03,-1.208775e-03,-6.179426e-03,-3.077506e-03,-1.028885e-03,6.633477e-03,-4.200383e-03,8.975420e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.149890e-01,-4.943976e-01,1.248930e+00,1
4.0700,DS_interstep,0,b,0.0065,0.0696,1,1,0,,,-3.189591e-01,4.605422e-01,-1.181002e+00,1.307134e+00,,,,,3.187021e-01,-4.665830e-01,1.187432e+00,-2.016264e-01,1.257774e-01,-1.851491e-01,1.038445e-01,-5.785911e-01,-3.568509e-01,1.038445e-01,-5.785911e-01,-3.568509e-01,0.000000e+00,3.577037e-03,-9.713798e-04,-5.145410e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.260655e-02,5.994324e-02,-6.930492e-02,6.376692e-02,1.512031e+00,2.300576e-01,-7.797037e-01,-3.498513e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.514792e+00,,4.787328e-01,-1.182008e-04,-6.459463e-05,-1.396170e-05,,,,,5.849337e+00,5.849337e+00,88,1,0,0,NMPC_BYPASSED,3.189591e-01,-4.605422e-01,1.181002e+00,-9.163279e-04,1.047399e-03,-1.208963e-03,-6.045333e-03,-3.156147e-03,-8.589280e-04,6.704655e-03,-3.932044e-03,8.497873e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.187021e-01,-4.665830e-01,1.187432e+00,1
4.0800,DS_interstep,0,b,0.0063,0.0679,1,1,0,,,-3.219287e-01,4.339335e-01,-1.121877e+00,1.245208e+00,,,,,3.218658e-01,-4.397956e-01,1.128012e+00,-2.000070e-01,1.235721e-01,-1.794999e-01,1.038798e-01,-5.785981e-01,-3.569018e-01,1.038798e-01,-5.785981e-01,-3.569018e-01,0.000000e+00,3.373663e-03,-8.946584e-04,-5.065570e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.267350e-02,5.990582e-02,-6.931200e-02,6.373728e-02,1.517340e+00,2.301080e-01,-7.797106e-01,-3.499227e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.446860e+00,,4.548426e-01,-1.154748e-04,-6.597095e-05,-1.091830e-05,,,,,5.718521e+00,5.718521e+00,88,1,0,0,NMPC_BYPASSED,3.219287e-01,-4.339335e-01,1.121877e+00,-9.175240e-04,1.046761e-03,-1.209118e-03,-5.910040e-03,-3.229732e-03,-6.980849e-04,6.764671e-03,-3.679213e-03,8.042154e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.218658e-01,-4.397956e-01,1.128012e+00,1
4.0900,DS_interstep,0,b,0.0061,0.0663,1,1,0,,,-3.244050e-01,4.083614e-01,-1.064924e+00,1.185775e+00,,,,,3.245276e-01,-4.140546e-01,1.070778e+00,-1.983744e-01,1.214958e-01,-1.741372e-01,1.039131e-01,-5.786045e-01,-3.569520e-01,1.039131e-01,-5.786045e-01,-3.569520e-01,0.000000e+00,3.180823e-03,-8.212928e-04,-4.986138e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.273889e-02,5.986764e-02,-6.931739e-02,6.370991e-02,1.522457e+00,2.301556e-01,-7.797171e-01,-3.499930e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.381597e+00,,4.318365e-01,-1.127319e-04,-6.725731e-05,-8.039554e-06,,,,,6.195557e+00,6.195557e+00,88,1,0,0,NMPC_BYPASSED,3.244050e-01,-4.083614e-01,1.064924e+00,-9.186929e-04,1.046109e-03,-1.209241e-03,-5.773738e-03,-3.298548e-03,-5.459151e-04,6.815095e-03,-3.440799e-03,7.608490e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.245276e-01,-4.140546e-01,1.070778e+00,1
4.1000,DS_interstep,0,b,0.0060,0.0646,1,1,0,,,-3.264346e-01,3.838323e-01,-1.010223e+00,1.128910e+00,,,,,3.267353e-01,-3.893656e-01,1.015808e+00,-1.967309e-01,1.195429e-01,-1.690496e-01,1.039444e-01,-5.786103e-01,-3.570013e-01,1.039444e-01,-5.786103e-01,-3.570013e-01,0.000000e+00,2.998040e-03,-7.512103e-04,-4.907183e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.280270e-02,5.982874e-02,-6.932118e-02,6.368469e-02,1.527391e+00,2.302005e-01,-7.797229e-01,-3.500622e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.319040e+00,,4.097350e-01,-1.099751e-04,-6.845881e-05,-5.316738e-06,,,,,6.034914e+00,6.034914e+00,86,1,0,0,NMPC_BYPASSED,3.264346e-01,-3.838323e-01,1.010223e+00,-9.198345e-04,1.045443e-03,-1.209335e-03,-5.636594e-03,-3.362866e-03,-4.019777e-04,6.857185e-03,-3.215911e-03,7.196871e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.267353e-01,-3.893656e-01,1.015808e+00,1
4.1100,DS_interstep,0,b,0.0058,0.0631,1,1,0,,,-3.280642e-01,3.603439e-01,-9.578232e-01,1.074662e+00,,,,,3.285365e-01,-3.657259e-01,9.631550e-01,-1.950784e-01,1.177084e-01,-1.642255e-01,1.039740e-01,-5.786156e-01,-3.570499e-01,1.039740e-01,-5.786156e-01,-3.570499e-01,0.000000e+00,2.824848e-03,-6.843459e-04,-4.828765e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.286492e-02,5.978919e-02,-6.932344e-02,6.366148e-02,1.532150e+00,2.302431e-01,-7.797282e-01,-3.501304e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.259201e+00,,3.885490e-01,-1.072070e-04,-6.958020e-05,-2.741334e-06,,,,,5.454351e+00,5.454351e+00,84,1,0,0,NMPC_BYPASSED,3.280642e-01,-3.603439e-01,9.578232e-01,-9.209485e-04,1.044765e-03,-1.209401e-03,-5.498754e-03,-3.422940e-03,-2.658369e-04,6.891977e-03,-3.003733e-03,6.807039e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.285365e-01,-3.657259e-01,9.631550e-01,1
4.1200,DS_interstep,0,b,0.0057,0.0615,1,1,0,,,-3.293387e-01,3.378873e-01,-9.077500e-01,1.023055e+00,,,,,3.299767e-01,-3.431257e-01,9.128420e-01,-1.934188e-01,1.159869e-01,-1.596532e-01,1.040018e-01,-5.786204e-01,-3.570977e-01,1.040018e-01,-5.786204e-01,-3.570977e-01,0.000000e+00,2.660794e-03,-6.206394e-04,-4.750938e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.292555e-02,5.974901e-02,-6.932427e-02,6.364016e-02,1.536742e+00,2.302832e-01,-7.797330e-01,-3.501975e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.202075e+00,,3.682810e-01,-1.044297e-04,-7.062595e-05,-3.050864e-07,,,,,6.201702e+00,6.201702e+00,88,1,0,0,NMPC_BYPASSED,3.293387e-01,-3.378873e-01,9.077500e-01,-9.220349e-04,1.044076e-03,-1.209440e-03,-5.360348e-03,-3.479010e-03,-1.370667e-04,6.920346e-03,-2.803481e-03,6.438511e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.299767e-01,-3.431257e-01,9.128420e-01,1
4.1300,DS_interstep,0,b,0.0055,0.0600,1,1,0,,,-3.303003e-01,3.164473e-01,-8.600030e-01,9.740854e-01,,,,,3.310988e-01,-3.215496e-01,8.648689e-01,-1.917537e-01,1.143734e-01,-1.553210e-01,1.040280e-01,-5.786247e-01,-3.571448e-01,1.040280e-01,-5.786247e-01,-3.571448e-01,0.000000e+00,2.505440e-03,-5.600340e-04,-4.673752e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.298459e-02,5.970826e-02,-6.932374e-02,6.362064e-02,1.541174e+00,2.303212e-01,-7.797373e-01,-3.502635e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.147636e+00,,3.489252e-01,-1.016454e-04,-7.160024e-05,1.999938e-06,,,,,5.768636e+00,5.768636e+00,88,1,0,0,NMPC_BYPASSED,3.303003e-01,-3.164473e-01,8.600030e-01,-9.230936e-04,1.043375e-03,-1.209454e-03,-5.221486e-03,-3.531298e-03,-1.525432e-05,6.943054e-03,-2.614386e-03,6.090619e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.310988e-01,-3.215496e-01,8.648689e-01,1
4.1400,DS_interstep,0,b,0.0054,0.0586,1,1,0,,,-3.309875e-01,2.960034e-01,-8.145600e-01,9.277277e-01,,,,,3.319418e-01,-3.009764e-01,8.192131e-01,-1.900845e-01,1.128628e-01,-1.512173e-01,1.040526e-01,-5.786286e-01,-3.571911e-01,1.040526e-01,-5.786286e-01,-3.571911e-01,0.000000e+00,2.358366e-03,-5.024741e-04,-4.597249e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.304203e-02,5.966697e-02,-6.932193e-02,6.360279e-02,1.545452e+00,2.303570e-01,-7.797412e-01,-3.503284e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.095840e+00,,3.304692e-01,-9.885577e-05,-7.250693e-05,4.181312e-06,,,,,5.916192e+00,5.916192e+00,88,1,0,0,NMPC_BYPASSED,3.309875e-01,-2.960034e-01,8.145600e-01,-9.241244e-04,1.042664e-03,-1.209445e-03,-5.082271e-03,-3.580012e-03,9.999688e-05,6.960778e-03,-2.435705e-03,5.762560e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.319418e-01,-3.009764e-01,8.192131e-01,1
4.1500,DS_interstep,0,b,0.0052,0.0571,1,1,0,,,-3.314346e-01,2.765301e-01,-7.713798e-01,8.839370e-01,,,,,3.325408e-01,-2.813802e-01,7.758329e-01,-1.884123e-01,1.114503e-01,-1.473307e-01,1.040758e-01,-5.786320e-01,-3.572366e-01,1.040758e-01,-5.786320e-01,-3.572366e-01,0.000000e+00,2.219166e-03,-4.479046e-04,-4.521465e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.309787e-02,5.962519e-02,-6.931890e-02,6.358652e-02,1.549583e+00,2.303908e-01,-7.797445e-01,-3.503923e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.046631e+00,,3.128943e-01,-9.606233e-05,-7.334965e-05,6.246229e-06,,,,,6.311721e+00,6.311721e+00,90,1,0,0,NMPC_BYPASSED,3.314346e-01,-2.765301e-01,7.713798e-01,-9.251274e-04,1.041944e-03,-1.209413e-03,-4.942789e-03,-3.625346e-03,2.090656e-04,6.974118e-03,-2.266729e-03,5.453436e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.325408e-01,-2.813802e-01,7.758329e-01,1
4.1600,DS_interstep,0,b,0.0051,0.0557,1,1,0,,,-3.316723e-01,2.579980e-01,-7.304060e-01,8.426521e-01,,,,,3.329267e-01,-2.627310e-01,7.346713e-01,-1.867383e-01,1.101311e-01,-1.436501e-01,1.040976e-01,-5.786350e-01,-3.572814e-01,1.040976e-01,-5.786350e-01,-3.572814e-01,0.000000e+00,2.087433e-03,-3.962857e-04,-4.446436e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.315211e-02,5.958293e-02,-6.931471e-02,6.357173e-02,1.553573e+00,2.304228e-01,-7.797475e-01,-3.504552e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.999412e-01,,2.961771e-01,-9.326604e-05,-7.413211e-05,8.201993e-06,,,,,5.940015e+00,5.940015e+00,88,1,0,0,NMPC_BYPASSED,3.316723e-01,-2.579980e-01,7.304060e-01,-9.261025e-04,1.041216e-03,-1.209360e-03,-4.803116e-03,-3.667482e-03,3.123115e-04,6.983604e-03,-2.106797e-03,5.162293e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.329267e-01,-2.627310e-01,7.346713e-01,1
4.1700,DS_interstep,0,b,0.0050,0.0544,1,1,0,,,-3.317334e-01,2.404062e-01,-6.916383e-01,8.038692e-01,,,,,3.331337e-01,-2.450285e-01,6.957285e-01,-1.850634e-01,1.089005e-01,-1.401643e-01,1.041181e-01,-5.786376e-01,-3.573254e-01,1.041181e-01,-5.786376e-01,-3.573254e-01,0.000000e+00,1.962738e-03,-3.476091e-04,-4.372199e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.320474e-02,5.954025e-02,-6.930944e-02,6.355833e-02,1.557428e+00,2.304529e-01,-7.797500e-01,-3.505170e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.557676e-01,,2.803178e-01,-9.046671e-05,-7.485850e-05,1.005668e-05,,,,,5.485468e+00,5.485468e+00,88,1,0,0,NMPC_BYPASSED,3.317334e-01,-2.404062e-01,6.916383e-01,-9.270496e-04,1.040479e-03,-1.209287e-03,-4.663302e-03,-3.706606e-03,4.100997e-04,6.990714e-03,-1.956159e-03,4.889410e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.331337e-01,-2.450285e-01,6.957285e-01,1
4.1800,DS_interstep,0,b,0.0049,0.0531,1,1,0,,,-3.316724e-01,2.237824e-01,-6.551529e-01,7.676656e-01,,,,,3.332195e-01,-2.283016e-01,6.590833e-01,-1.833881e-01,1.077536e-01,-1.368620e-01,1.041373e-01,-5.786399e-01,-3.573687e-01,1.041373e-01,-5.786399e-01,-3.573687e-01,0.000000e+00,1.844675e-03,-3.018434e-04,-4.298779e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.325577e-02,5.949717e-02,-6.930313e-02,6.354624e-02,1.561153e+00,2.304813e-01,-7.797521e-01,-3.505778e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.141838e-01,,2.653451e-01,-8.766429e-05,-7.553228e-05,1.181755e-05,,,,,7.753444e+00,7.753444e+00,88,1,0,0,NMPC_BYPASSED,3.316724e-01,-2.237824e-01,6.551529e-01,-9.279687e-04,1.039734e-03,-1.209195e-03,-4.523335e-03,-3.742925e-03,5.028338e-04,6.998342e-03,-1.815979e-03,4.636709e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.332195e-01,-2.283016e-01,6.590833e-01,1
4.1900,DS_interstep,0,b,0.0047,0.0518,1,1,0,,,-3.315421e-01,2.080623e-01,-6.208515e-01,7.339392e-01,,,,,3.332360e-01,-2.124844e-01,6.246355e-01,-1.817128e-01,1.066858e-01,-1.337321e-01,1.041553e-01,-5.786418e-01,-3.574113e-01,1.041553e-01,-5.786418e-01,-3.574113e-01,0.000000e+00,1.732877e-03,-2.589416e-04,-4.226187e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.330519e-02,5.945371e-02,-6.929583e-02,6.353538e-02,1.564753e+00,2.305082e-01,-7.797539e-01,-3.506376e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,8.750608e-01,,2.512133e-01,-8.485925e-05,-7.615645e-05,1.349101e-05,,,,,5.610064e+00,5.610064e+00,88,1,0,0,NMPC_BYPASSED,3.315421e-01,-2.080623e-01,6.208515e-01,-9.288598e-04,1.038983e-03,-1.209084e-03,-4.383215e-03,-3.776614e-03,5.908776e-04,7.006037e-03,-1.684434e-03,4.402189e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.332360e-01,-2.124844e-01,6.246355e-01,1
