t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms
0.1100,SS,0,b,799.5921,0.0051,0,1,0,,,4.123815e-01,-9.332567e-01,4.466350e-01,1.113782e+00,1.018540e+00,-1.627956e+00,2.499978e+00,3.152388e+00,-6.443260e-01,1.106184e+00,-2.193285e-01,-1.804322e-02,3.507930e-02,-2.723049e-02,-3.540272e-02,-6.153589e-01,-3.500313e-01,1.364453e-02,-5.776553e-01,-3.457373e-01,6.201319e-02,1.795734e-03,1.220348e-03,-6.275060e-04,3.392706e-03,2.634941e-03,3.056773e-04,-8.445186e-05,6.817905e-05,-5.833318e-05,5.128123e-05,4.314727e-03,1.766328e-01,-8.155337e-01,-3.435530e-01,1.766288e-01,-8.155784e-01,-3.435778e-01,5.261506e-01,5.135633e-03,1,1,6.736282e+01,5.471029e+01,16,2.469745e+00,8.470866e+00,1.288432e+00,-3.822398e-05,2.810717e-05,-1.284706e-05,-2.281959e-30,2.844048e-30,4.801428e-30,6.029068e-30
0.2100,SS,0,b,797.4324,0.0129,0,1,0,,,4.271026e-01,-1.114838e+00,4.636990e-01,1.280741e+00,1.309103e+00,-1.166748e+00,2.499996e+00,3.053691e+00,-4.836017e-01,1.127031e+00,-5.261105e-01,-4.356452e-02,8.616903e-02,-4.632572e-02,-3.509404e-02,-6.151429e-01,-3.501317e-01,2.229983e-02,-5.728513e-01,-3.453717e-01,7.145130e-02,4.708265e-03,2.830877e-03,-1.375711e-03,5.331647e-03,4.060327e-03,-2.430416e-04,-4.445532e-04,3.473636e-04,-1.579568e-04,2.532434e-04,2.325211e-02,1.767208e-01,-8.153571e-01,-3.434239e-01,1.769186e-01,-8.154396e-01,-3.435588e-01,2.432646e+00,1.294597e-02,1,1,6.295040e+01,4.137334e+01,15,2.997333e+00,8.790824e+00,1.467362e+00,-8.103092e-05,6.613216e-05,-2.258355e-05,,,,
0.3100,SS,0,b,792.1723,0.0268,0,1,0,,,4.687510e-01,-1.198607e+00,4.247345e-01,1.355280e+00,1.608021e+00,-4.645851e-01,2.499999e+00,3.008582e+00,-5.475331e-01,1.211701e+00,-4.969009e-01,-6.782447e-02,1.400989e-01,-6.977950e-02,-3.448836e-02,-6.147833e-01,-3.503118e-01,3.187341e-02,-5.688781e-01,-3.452196e-01,8.085234e-02,8.010170e-03,4.295787e-03,-2.200864e-03,7.970610e-03,5.802479e-03,-9.103074e-04,-1.019349e-03,8.467842e-04,-3.242106e-04,9.759960e-04,5.396132e-02,1.767741e-01,-8.150662e-01,-3.431661e-01,1.776881e-01,-8.150709e-01,-3.435083e-01,5.427779e+00,2.681067e-02,1,1,6.331751e+01,4.170146e+01,15,3.375628e+00,8.597225e+00,1.764818e+00,-1.183943e-04,1.056357e-04,-3.406693e-05,,,,
0.4100,SS,0,b,782.6740,0.0537,0,1,0,,,5.302601e-01,-1.220108e+00,3.849048e-01,1.384916e+00,1.935760e+00,2.144405e-01,2.499984e+00,3.169081e+00,-6.469381e-01,1.255729e+00,-4.415266e-01,-9.715815e-02,1.977457e-01,-9.007620e-02,-3.353740e-02,-6.142728e-01,-3.505743e-01,4.158273e-02,-5.650570e-01,-3.451044e-01,8.997308e-02,1.182399e-02,6.050673e-03,-3.021243e-03,1.090433e-02,7.388936e-03,-1.646802e-03,-1.821333e-03,1.578244e-03,-5.476985e-04,2.493741e-03,9.069440e-02,1.767119e-01,-8.146514e-01,-3.427633e-01,1.791049e-01,-8.143921e-01,-3.434153e-01,9.131084e+00,5.373562e-02,1,1,5.757879e+01,4.548208e+01,16,3.671452e+00,8.386781e+00,2.175707e+00,-1.603301e-04,1.467383e-04,-4.299113e-05,,,,
0.5100,SS,0,b,768.0959,0.0962,0,1,0,,,5.950746e-01,-1.170416e+00,3.348972e-01,1.355043e+00,2.186308e+00,8.849987e-01,2.499999e+00,3.437028e+00,-7.189475e-01,1.214093e+00,-4.133584e-01,-1.304359e-01,2.552907e-01,-1.083607e-01,-3.220270e-02,-6.135923e-01,-3.509159e-01,5.193086e-02,-5.623734e-01,-3.452377e-01,9.866144e-02,1.592280e-02,8.020094e-03,-3.788688e-03,1.416185e-02,9.171982e-03,-2.393036e-03,-2.870828e-03,2.541437e-03,-8.158749e-04,4.990466e-03,1.313614e-01,1.764628e-01,-8.140966e-01,-3.422145e-01,1.812821e-01,-8.133489e-01,-3.432725e-01,1.324130e+01,9.618538e-02,1,1,6.357946e+01,3.995415e+01,15,3.834901e+00,7.975653e+00,2.553933e+00,-2.048014e-04,1.863469e-04,-5.010356e-05,,,,
0.6100,SS,0,b,747.9131,0.1513,0,1,0,,,6.695187e-01,-1.063453e+00,2.799952e-01,1.287472e+00,2.358835e+00,1.472089e+00,2.500000e+00,3.739137e+00,-8.072116e-01,1.118774e+00,-3.735451e-01,-1.678717e-01,3.098362e-01,-1.248216e-01,-3.046717e-02,-6.127253e-01,-3.513282e-01,6.228612e-02,-5.599206e-01,-3.454140e-01,1.068947e-01,2.013880e-02,1.024399e-02,-4.447965e-03,1.758924e-02,1.113538e-02,-3.092723e-03,-4.182714e-03,3.720164e-03,-1.118982e-03,8.587791e-03,1.741494e-01,1.759638e-01,-8.133794e-01,-3.415355e-01,1.842838e-01,-8.119107e-01,-3.430755e-01,1.751616e+01,1.513360e-01,1,1,5.861561e+01,4.115570e+01,15,3.905529e+00,7.533685e+00,2.828906e+00,-2.524944e-04,2.221693e-04,-5.533223e-05,,,,
0.7100,SS,0,b,721.9085,0.2145,0,1,0,,,7.348226e-01,-9.194824e-01,2.317816e-01,1.199639e+00,2.412899e+00,1.925215e+00,2.500000e+00,3.972220e+00,-8.791213e-01,9.872527e-01,-3.411489e-01,-2.093584e-01,3.593333e-01,-1.393796e-01,-2.832849e-02,-6.116497e-01,-3.517965e-01,7.266993e-02,-5.583933e-01,-3.457631e-01,1.143387e-01,2.434507e-02,1.273270e-02,-4.937624e-03,2.106289e-02,1.327435e-02,-3.703299e-03,-5.776365e-03,5.087728e-03,-1.445970e-03,1.334738e-02,2.178279e-01,1.751642e-01,-8.124731e-01,-3.407558e-01,1.881293e-01,-8.100681e-01,-3.428231e-01,2.175145e+01,2.144962e-01,1,1,6.184579e+01,4.651516e+01,16,3.898992e+00,7.050896e+00,3.002984e+00,-3.032787e-04,2.527312e-04,-5.872212e-05,,,,
0.8100,SS,0,b,690.1529,0.2806,0,1,0,,,7.841559e-01,-7.588901e-01,1.997715e-01,1.109380e+00,2.331054e+00,2.212398e+00,2.500000e+00,4.071672e+00,-9.302780e-01,8.364872e-01,-3.228788e-01,-2.540431e-01,4.025304e-01,-1.526825e-01,-2.579585e-02,-6.103444e-01,-3.523011e-01,8.285527e-02,-5.572182e-01,-3.461642e-01,1.210996e-01,2.843332e-02,1.544499e-02,-5.211975e-03,2.449094e-02,1.562195e-02,-4.164421e-03,-7.665863e-03,6.611286e-03,-1.787985e-03,1.927432e-02,2.616645e-01,1.740286e-01,-8.113537e-01,-3.399161e-01,1.927990e-01,-8.078307e-01,-3.425167e-01,2.576883e+01,2.805880e-01,1,1,6.565928e+01,4.240185e+01,15,3.833839e+00,6.583280e+00,3.076245e+00,-3.560608e-04,2.772638e-04,-6.080744e-05,-1.694078e-07,3.172552e-07,2.891401e-08,3.608128e-07
0.9100,SS,0,b,652.9758,0.3452,0,1,0,,,7.997272e-01,-6.024678e-01,1.981781e-01,1.020689e+00,2.093239e+00,2.321437e+00,2.500000e+00,4.002589e+00,-9.394132e-01,6.880376e-01,-3.307252e-01,-3.004359e-01,4.390515e-01,-1.656833e-01,-2.288753e-02,-6.087930e-01,-3.528177e-01,9.267140e-02,-5.566984e-01,-3.466623e-01,1.269078e-01,3.231995e-02,1.828411e-02,-5.235049e-03,2.779927e-02,1.811632e-02,-4.437543e-03,-9.856792e-03,8.255992e-03,-2.140054e-03,2.632076e-02,3.051165e-01,1.725410e-01,-8.100044e-01,-3.390640e-01,1.982383e-01,-8.052246e-01,-3.421597e-01,2.941069e+01,3.452228e-01,1,1,5.995240e+01,4.512198e+01,16,3.704959e+00,6.128631e+00,3.045396e+00,-4.087406e-04,2.958115e-04,-6.247731e-05,,,,
1.0100,SS,0,b,610.9313,0.4053,0,1,0,,,7.732067e-01,-4.647877e-01,2.374768e-01,9.328833e-01,1.701154e+00,2.260365e+00,2.500000e+00,3.775338e+00,-8.993117e-01,5.557877e-01,-3.738166e-01,-3.464344e-01,4.693507e-01,-1.799298e-01,-1.962798e-02,-6.069896e-01,-3.533203e-01,1.020344e-01,-5.566131e-01,-3.472074e-01,1.318215e-01,3.594046e-02,2.110593e-02,-4.995708e-03,3.093923e-02,2.067995e-02,-4.487163e-03,-1.233966e-02,9.989523e-03,-2.503686e-03,3.438943e-02,3.479209e-01,1.707071e-01,-8.084202e-01,-3.382498e-01,2.043634e-01,-8.022898e-01,-3.417577e-01,3.253918e+01,4.053074e-01,1,1,6.018517e+01,4.205818e+01,15,3.507753e+00,5.743724e+00,2.907581e+00,-4.584484e-04,3.090659e-04,-6.501187e-05,,,,
1.1100,SS,0,b,564.7588,0.4592,0,1,0,,,6.965424e-01,-3.545260e-01,3.248788e-01,8.464078e-01,1.167697e+00,2.054659e+00,2.500000e+00,3.440224e+00,-8.004613e-01,4.489253e-01,-4.598742e-01,-3.895198e-01,4.943866e-01,-1.973433e-01,-1.604627e-02,-6.049420e-01,-3.537831e-01,1.109435e-01,-5.569629e-01,-3.477996e-01,1.358831e-01,3.924401e-02,2.373285e-02,-4.504027e-03,3.388402e-02,2.317488e-02,-4.303083e-03,-1.508712e-02,1.178478e-02,-2.888470e-03,4.333734e-02,3.900113e-01,1.685566e-01,-8.066083e-01,-3.375225e-01,2.110657e-01,-7.990785e-01,-3.413179e-01,3.503777e+01,4.592494e-01,1,1,8.236635e+01,4.142440e+01,15,3.235910e+00,5.467396e+00,2.663605e+00,-5.017810e-04,3.180994e-04,-6.993565e-05,,,,
1.2100,SS,0,b,515.3440,0.5068,0,1,0,,,5.691326e-01,-2.739266e-01,4.598899e-01,7.813107e-01,5.203296e-01,1.742326e+00,2.500000e+00,3.091349e+00,-6.423134e-01,3.695339e-01,-5.893142e-01,-4.269383e-01,5.153661e-01,-2.200456e-01,-1.217477e-02,-6.026747e-01,-3.541825e-01,1.191042e-01,-5.576875e-01,-3.483973e-01,1.388938e-01,4.219156e-02,2.597390e-02,-3.791534e-03,3.661647e-02,2.544212e-02,-3.889674e-03,-1.805153e-02,1.362138e-02,-3.313075e-03,5.297969e-02,4.314617e-01,1.661438e-01,-8.045872e-01,-3.369264e-01,2.182171e-01,-7.956520e-01,-3.408486e-01,3.681362e+01,5.067892e-01,1,1,6.150745e+01,5.292658e+01,15,2.899140e+00,5.333506e+00,2.321187e+00,-5.351678e-04,3.241167e-04,-7.883986e-05,,,,
1.3100,SS,0,b,463.6804,0.5486,0,1,0,,,3.976389e-01,-2.230804e-01,6.368203e-01,7.832124e-01,-1.958850e-01,1.358803e+00,2.500000e+00,2.852142e+00,-4.321482e-01,3.177381e-01,-7.567158e-01,-4.560887e-01,5.335609e-01,-2.500812e-01,-8.047947e-03,-6.002283e-01,-3.544996e-01,1.268610e-01,-5.586142e-01,-3.489980e-01,1.412885e-01,4.476010e-02,2.764985e-02,-2.906117e-03,3.914194e-02,2.730998e-02,-3.276040e-03,-2.116612e-02,1.548585e-02,-3.805044e-03,6.309404e-02,4.723190e-01,1.635479e-01,-8.023845e-01,-3.364983e-01,2.256747e-01,-7.920788e-01,-3.403592e-01,3.780041e+01,5.486122e-01,1,1,6.244969e+01,4.088046e+01,15,2.532699e+00,5.317649e+00,1.896087e+00,-5.555277e-04,3.283231e-04,-9.320035e-05,,,,
1.4100,SS,0,b,410.8329,0.5859,0,1,0,,,1.956771e-01,-1.984498e-01,8.415232e-01,8.864723e-01,-9.330554e-01,9.466397e-01,2.500000e+00,2.831381e+00,-1.851603e-01,2.891453e-01,-9.484803e-01,-4.748930e-01,5.501269e-01,-2.889754e-01,-3.700995e-03,-5.976569e-01,-3.547207e-01,1.334948e-01,-5.596744e-01,-3.495077e-01,1.424519e-01,4.693877e-02,2.862278e-02,-1.903735e-03,4.145663e-02,2.862726e-02,-2.496266e-03,-2.434956e-02,1.737124e-02,-4.399173e-03,7.342551e-02,5.124563e-01,1.608720e-01,-8.000343e-01,-3.362652e-01,2.332859e-01,-7.884320e-01,-3.398597e-01,3.796059e+01,5.858779e-01,1,1,6.300762e+01,4.086384e+01,15,2.194664e+00,5.372480e+00,1.458380e+00,-5.608168e-04,3.317751e-04,-1.140892e-04,,,,
1.5100,SS,0,b,357.9019,0.6197,0,1,0,,,-2.147351e-02,-1.991562e-01,1.061506e+00,1.080241e+00,-1.638137e+00,5.302001e-01,2.500000e+00,3.035556e+00,8.238628e-02,2.839041e-01,-1.151156e+00,-4.819544e-01,5.661591e-01,-3.376950e-01,8.316382e-04,-5.950242e-01,-3.548381e-01,1.398470e-01,-5.607681e-01,-3.499946e-01,1.432558e-01,4.873817e-02,2.879593e-02,-8.436078e-04,4.358795e-02,2.926592e-02,-1.607940e-03,-2.751267e-02,1.927637e-02,-5.135270e-03,8.369347e-02,5.513954e-01,1.582414e-01,-7.975762e-01,-3.362421e-01,2.408932e-01,-7.847871e-01,-3.393604e-01,3.728769e+01,6.197420e-01,1,1,7.018843e+01,4.293866e+01,15,1.962752e+00,5.386726e+00,1.414775e+00,-5.501972e-04,3.354888e-04,-1.422174e-04,-5.480401e-07,7.726970e-07,-4.948748e-08,9.486082e-07
1.6100,SS,0,b,305.9886,0.6509,0,1,0,,,-2.311170e-01,-2.173665e-01,1.275664e+00,1.314527e+00,-2.265720e+00,1.503097e-01,2.499994e+00,3.377285e+00,3.416540e-01,2.921309e-01,-1.343528e+00,-4.769968e-01,5.825092e-01,-3.962632e-01,5.517837e-03,-5.923975e-01,-3.548502e-01,1.445265e-01,-5.615708e-01,-3.502271e-01,1.424608e-01,5.017365e-02,2.815638e-02,2.172724e-04,4.552854e-02,2.917861e-02,-6.442628e-04,-3.056671e-02,2.120524e-02,-6.055095e-03,9.360082e-02,5.884255e-01,1.557987e-01,-7.950541e-01,-3.364296e-01,2.483392e-01,-7.812194e-01,-3.388718e-01,3.580845e+01,6.509335e-01,1,1,6.751578e+01,4.403470e+01,16,1.884984e+00,5.337258e+00,1.376622e+00,-5.246109e-04,3.401974e-04,-1.776004e-04,,,,
1.7100,SS,0,b,256.1585,0.6794,0,1,0,,,-3.834291e-01,-2.447133e-01,1.465451e+00,1.534421e+00,-2.499915e+00,-1.834185e-01,2.500000e+00,3.540228e+00,5.249938e-01,3.024185e-01,-1.501686e+00,-4.622037e-01,5.997694e-01,-4.640092e-01,1.032792e-02,-5.898406e-01,-3.547633e-01,1.488642e-01,-5.622802e-01,-3.504015e-01,1.413185e-01,5.126545e-02,2.679296e-02,1.178129e-03,4.731439e-02,2.835257e-02,3.004342e-04,-3.343949e-02,2.316537e-02,-7.198988e-03,1.028464e-01,6.227793e-01,1.536951e-01,-7.925124e-01,-3.368159e-01,2.554717e-01,-7.778020e-01,-3.384037e-01,3.358580e+01,6.793817e-01,1,1,6.378290e+01,4.386806e+01,15,1.905031e+00,4.995104e+00,1.351443e+00,-4.891347e-04,3.462923e-04,-2.196104e-04,,,,
1.8100,SS,0,b,209.4047,0.7039,0,1,0,,,-4.880920e-01,-2.703406e-01,1.618123e+00,1.711620e+00,-2.499969e+00,-4.310399e-01,2.500000e+00,3.561690e+00,6.601580e-01,3.137655e-01,-1.624800e+00,-4.401895e-01,6.178846e-01,-5.390979e-01,1.523302e-02,-5.874015e-01,-3.545903e-01,1.509125e-01,-5.622855e-01,-3.501722e-01,1.380553e-01,5.202625e-02,2.486426e-02,1.988786e-03,4.890761e-02,2.692264e-02,1.175862e-03,-3.609113e-02,2.516430e-02,-8.600534e-03,1.111397e-01,6.532827e-01,1.520808e-01,-7.899917e-01,-3.373779e-01,2.621484e-01,-7.746029e-01,-3.379655e-01,3.072248e+01,7.039423e-01,1,1,5.995386e+01,4.200858e+01,15,1.958254e+00,4.479230e+00,1.331501e+00,-4.484198e-04,3.537252e-04,-2.669929e-04,,,,
