t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms,qp_solve_ms_sum,qp_solve_ms_max,qp_iter_sum,qp_n_solves,qp_n_failed,qp_status_worst,nmpc_status_str,aocs_tau_ff_x_Nm,aocs_tau_ff_y_Nm,aocs_tau_ff_z_Nm,aocs_tau_att_p_x_Nm,aocs_tau_att_p_y_Nm,aocs_tau_att_p_z_Nm,aocs_tau_rate_d_x_Nm,aocs_tau_rate_d_y_Nm,aocs_tau_rate_d_z_Nm,aocs_tau_accel_d_x_Nm,aocs_tau_accel_d_y_Nm,aocs_tau_accel_d_z_Nm,aocs_tau_antiwindup_x_Nm,aocs_tau_antiwindup_y_Nm,aocs_tau_antiwindup_z_Nm,aocs_tau_w_preclip_x_Nm,aocs_tau_w_preclip_y_Nm,aocs_tau_w_preclip_z_Nm,aocs_decomp_measured
4.7000,DS_interstep,0,b,0.0017,0.0182,1,1,0,,,-2.083231e-01,-4.420777e-02,-2.315490e-02,2.142172e-01,,,,,2.126889e-01,4.005336e-02,2.598512e-02,-9.484940e-02,1.545056e-01,-1.605291e-01,1.254629e-01,-5.843718e-01,-3.601169e-01,1.254629e-01,-5.843718e-01,-3.601169e-01,0.000000e+00,1.093939e-04,-7.663097e-05,-1.488343e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.962690e-02,6.214706e-02,-8.184409e-02,4.477173e-02,2.031621e+00,2.576435e-01,-7.868374e-01,-3.545628e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.321203e-01,,9.048996e-02,2.354631e-05,-1.138553e-04,8.310296e-05,,,,,6.857049e+00,6.857049e+00,80,1,0,0,NMPC_BYPASSED,2.083231e-01,4.420777e-02,2.315490e-02,-1.040137e-03,1.086552e-03,-1.428715e-03,1.093022e-03,-5.701872e-03,4.153276e-03,4.312900e-03,4.609058e-04,1.056574e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.126889e-01,4.005336e-02,2.598512e-02,1
4.7100,DS_interstep,0,b,0.0016,0.0178,1,1,0,,,-2.038454e-01,-4.369442e-02,-2.150833e-02,2.095824e-01,,,,,2.081975e-01,3.954256e-02,2.432922e-02,-9.380371e-02,1.546955e-01,-1.603994e-01,1.254641e-01,-5.843728e-01,-3.601316e-01,1.254641e-01,-5.843728e-01,-3.601316e-01,0.000000e+00,1.079116e-04,-8.083599e-05,-1.452642e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.961289e-02,6.208193e-02,-8.179640e-02,4.477950e-02,2.032382e+00,2.576455e-01,-7.868388e-01,-3.545832e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.271595e-01,,8.864609e-02,2.519331e-05,-1.136754e-04,8.313599e-05,,,,,5.462053e+00,5.462053e+00,80,1,0,0,NMPC_BYPASSED,2.038454e-01,4.369442e-02,2.150833e-02,-1.039910e-03,1.085413e-03,-1.427883e-03,1.177315e-03,-5.692763e-03,4.155148e-03,4.214686e-03,4.554893e-04,9.362427e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.081975e-01,3.954256e-02,2.432922e-02,1
4.7200,DS_interstep,0,b,0.0016,0.0174,1,1,0,,,-1.994079e-01,-4.314098e-02,-1.998892e-02,2.049981e-01,,,,,2.037454e-01,3.899123e-02,2.280123e-02,-9.278032e-02,1.548828e-01,-1.602774e-01,1.254653e-01,-5.843740e-01,-3.601459e-01,1.254653e-01,-5.843740e-01,-3.601459e-01,0.000000e+00,1.066052e-04,-8.480430e-05,-1.417658e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.959794e-02,6.201690e-02,-8.174869e-02,4.478712e-02,2.033126e+00,2.576474e-01,-7.868401e-01,-3.546031e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.222628e-01,,8.682232e-02,2.680186e-05,-1.134979e-04,8.316495e-05,,,,,6.336960e+00,6.336960e+00,80,1,0,0,NMPC_BYPASSED,1.994079e-01,4.314098e-02,1.998892e-02,-1.039667e-03,1.084276e-03,-1.427052e-03,1.259665e-03,-5.683768e-03,4.156799e-03,4.117496e-03,4.497461e-04,8.256009e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.037454e-01,3.899123e-02,2.280123e-02,1
4.7300,DS_interstep,0,b,0.0016,0.0171,1,1,0,,,-1.950135e-01,-4.255094e-02,-1.858966e-02,2.004655e-01,,,,,1.993356e-01,3.840289e-02,2.139409e-02,-9.177904e-02,1.550670e-01,-1.601624e-01,1.254665e-01,-5.843751e-01,-3.601599e-01,1.254665e-01,-5.843751e-01,-3.601599e-01,0.000000e+00,1.054556e-04,-8.853672e-05,-1.383384e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.958208e-02,6.195197e-02,-8.170097e-02,4.479460e-02,2.033852e+00,2.576492e-01,-7.868416e-01,-3.546226e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.174305e-01,,8.501918e-02,2.837243e-05,-1.133229e-04,8.319020e-05,,,,,5.997561e+00,5.997561e+00,82,1,0,0,NMPC_BYPASSED,1.950135e-01,4.255094e-02,1.858966e-02,-1.039407e-03,1.083140e-03,-1.426220e-03,1.340093e-03,-5.674894e-03,4.158248e-03,4.021388e-03,4.437060e-04,7.241077e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.993356e-01,3.840289e-02,2.139409e-02,1
4.7400,DS_interstep,0,b,0.0016,0.0167,1,1,0,,,-1.906648e-01,-4.192765e-02,-1.730376e-02,1.959858e-01,,,,,1.949707e-01,3.778090e-02,2.010100e-02,-9.079963e-02,1.552482e-01,-1.600539e-01,1.254677e-01,-5.843763e-01,-3.601736e-01,1.254677e-01,-5.843763e-01,-3.601736e-01,0.000000e+00,1.044448e-04,-9.203472e-05,-1.349812e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.956533e-02,6.188714e-02,-8.165323e-02,4.480193e-02,2.034563e+00,2.576511e-01,-7.868430e-01,-3.546415e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.126632e-01,,8.323719e-02,2.990548e-05,-1.131506e-04,8.321206e-05,,,,,6.167950e+00,6.167950e+00,82,1,0,0,NMPC_BYPASSED,1.906648e-01,4.192765e-02,1.730376e-02,-1.039131e-03,1.082006e-03,-1.425387e-03,1.418621e-03,-5.666146e-03,4.159510e-03,3.926417e-03,4.373976e-04,6.312404e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.949707e-01,3.778090e-02,2.010100e-02,1
4.7500,DS_interstep,0,b,0.0015,0.0163,1,1,0,,,-1.863642e-01,-4.127429e-02,-1.612468e-02,1.915599e-01,,,,,1.906533e-01,3.712849e-02,1.891538e-02,-8.984185e-02,1.554260e-01,-1.599513e-01,1.254689e-01,-5.843775e-01,-3.601869e-01,1.254689e-01,-5.843775e-01,-3.601869e-01,0.000000e+00,1.035561e-04,-9.530039e-05,-1.316936e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.954771e-02,6.182241e-02,-8.160548e-02,4.480911e-02,2.035257e+00,2.576529e-01,-7.868445e-01,-3.546600e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.079615e-01,,8.147684e-02,3.140151e-05,-1.129809e-04,8.323084e-05,,,,,5.376873e+00,5.376873e+00,80,1,0,0,NMPC_BYPASSED,1.863642e-01,4.127429e-02,1.612468e-02,-1.038840e-03,1.080874e-03,-1.424555e-03,1.495274e-03,-5.657529e-03,4.160603e-03,3.832632e-03,4.308482e-04,5.464949e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.906533e-01,3.712849e-02,1.891538e-02,1
4.7600,DS_interstep,0,b,0.0015,0.0159,1,1,0,,,-1.821141e-01,-4.059393e-02,-1.504613e-02,1.871892e-01,,,,,1.863857e-01,3.644871e-02,1.783089e-02,-8.890546e-02,1.556005e-01,-1.598542e-01,1.254701e-01,-5.843787e-01,-3.601999e-01,1.254701e-01,-5.843787e-01,-3.601999e-01,0.000000e+00,1.027737e-04,-9.833640e-05,-1.284746e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.952925e-02,6.175777e-02,-8.155772e-02,4.481614e-02,2.035936e+00,2.576547e-01,-7.868460e-01,-3.546781e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.033258e-01,,7.973858e-02,3.286103e-05,-1.128141e-04,8.324682e-05,,,,,5.516338e+00,5.516338e+00,80,1,0,0,NMPC_BYPASSED,1.821141e-01,4.059393e-02,1.504613e-02,-1.038534e-03,1.079744e-03,-1.423722e-03,1.570076e-03,-5.649047e-03,4.161542e-03,3.740080e-03,4.240839e-04,4.693861e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.863857e-01,3.644871e-02,1.783089e-02,1
4.7700,DS_interstep,0,b,0.0015,0.0156,1,1,0,,,-1.779165e-01,-3.988945e-02,-1.406203e-02,1.828748e-01,,,,,1.821701e-01,3.574449e-02,1.684142e-02,-8.799020e-02,1.557715e-01,-1.597620e-01,1.254712e-01,-5.843799e-01,-3.602126e-01,1.254712e-01,-5.843799e-01,-3.602126e-01,0.000000e+00,1.020832e-04,-1.011459e-04,-1.253235e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.950996e-02,6.169323e-02,-8.150995e-02,4.482303e-02,2.036600e+00,2.576564e-01,-7.868475e-01,-3.546957e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.987569e-01,,7.802282e-02,3.428457e-05,-1.126501e-04,8.326026e-05,,,,,5.807940e+00,5.807940e+00,80,1,0,0,NMPC_BYPASSED,1.779165e-01,3.988945e-02,1.406203e-02,-1.038213e-03,1.078615e-03,-1.422889e-03,1.643052e-03,-5.640704e-03,4.162341e-03,3.648801e-03,4.171298e-04,3.994467e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.821701e-01,3.574449e-02,1.684142e-02,1
4.7800,DS_interstep,0,b,0.0014,0.0152,1,1,0,,,-1.737733e-01,-3.916365e-02,-1.316654e-02,1.786177e-01,,,,,1.780084e-01,3.501865e-02,1.594112e-02,-8.709579e-02,1.559388e-01,-1.596743e-01,1.254724e-01,-5.843812e-01,-3.602249e-01,1.254724e-01,-5.843812e-01,-3.602249e-01,0.000000e+00,1.014709e-04,-1.037325e-04,-1.222395e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.948986e-02,6.162878e-02,-8.146217e-02,4.482977e-02,2.037249e+00,2.576582e-01,-7.868491e-01,-3.547129e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.942553e-01,,7.632995e-02,3.567265e-05,-1.124890e-04,8.327144e-05,,,,,5.337279e+00,5.337279e+00,80,1,0,0,NMPC_BYPASSED,1.737733e-01,3.916365e-02,1.316654e-02,-1.037878e-03,1.077488e-03,-1.422057e-03,1.714228e-03,-5.632504e-03,4.163013e-03,3.558834e-03,4.100096e-04,3.362282e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.780084e-01,3.501865e-02,1.594112e-02,1
4.7900,DS_interstep,0,b,0.0014,0.0149,1,1,0,,,-1.696863e-01,-3.841917e-02,-1.235407e-02,1.744193e-01,,,,,1.739026e-01,3.427382e-02,1.512435e-02,-8.622195e-02,1.561023e-01,-1.595907e-01,1.254735e-01,-5.843825e-01,-3.602370e-01,1.254735e-01,-5.843825e-01,-3.602370e-01,0.000000e+00,1.009244e-04,-1.061003e-04,-1.192217e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.946898e-02,6.156443e-02,-8.141439e-02,4.483636e-02,2.037884e+00,2.576599e-01,-7.868507e-01,-3.547296e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.898217e-01,,7.466031e-02,3.702584e-05,-1.123308e-04,8.328057e-05,,,,,5.489277e+00,5.489277e+00,80,1,0,0,NMPC_BYPASSED,1.696863e-01,3.841917e-02,1.235407e-02,-1.037528e-03,1.076362e-03,-1.421223e-03,1.783633e-03,-5.624449e-03,4.163572e-03,3.470213e-03,4.027463e-04,2.792995e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.739026e-01,3.427382e-02,1.512435e-02,1
4.8000,DS_interstep,0,b,0.0014,0.0145,1,1,0,,,-1.656570e-01,-3.765851e-02,-1.161923e-02,1.702804e-01,,,,,1.698541e-01,3.351257e-02,1.438570e-02,-8.536839e-02,1.562621e-01,-1.595108e-01,1.254747e-01,-5.843838e-01,-3.602488e-01,1.254747e-01,-5.843838e-01,-3.602488e-01,0.000000e+00,1.004320e-04,-1.082537e-04,-1.162693e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.944733e-02,6.150016e-02,-8.136661e-02,4.484282e-02,2.038505e+00,2.576616e-01,-7.868523e-01,-3.547459e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.854566e-01,,7.301422e-02,3.834469e-05,-1.121757e-04,8.328787e-05,,,,,5.600227e+00,5.600227e+00,82,1,0,0,NMPC_BYPASSED,1.656570e-01,3.765851e-02,1.161923e-02,-1.037165e-03,1.075238e-03,-1.420390e-03,1.851292e-03,-5.616542e-03,4.164028e-03,3.382968e-03,3.953616e-04,2.282476e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.698541e-01,3.351257e-02,1.438570e-02,1
4.8100,DS_interstep,0,b,0.0014,0.0142,1,1,0,,,-1.616870e-01,-3.688408e-02,-1.095686e-02,1.662022e-01,,,,,1.658646e-01,3.273728e-02,1.371997e-02,-8.453483e-02,1.564179e-01,-1.594342e-01,1.254758e-01,-5.843851e-01,-3.602602e-01,1.254758e-01,-5.843851e-01,-3.602602e-01,0.000000e+00,9.998292e-05,-1.101974e-04,-1.133814e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.942494e-02,6.143598e-02,-8.131882e-02,4.484913e-02,2.039113e+00,2.576633e-01,-7.868539e-01,-3.547619e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.811606e-01,,7.139198e-02,3.962977e-05,-1.120236e-04,8.329356e-05,,,,,6.798073e+00,6.798073e+00,82,1,0,0,NMPC_BYPASSED,1.616870e-01,3.688408e-02,1.095686e-02,-1.036789e-03,1.074116e-03,-1.419557e-03,1.917234e-03,-5.608785e-03,4.164394e-03,3.297126e-03,3.878762e-04,1.826769e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.658646e-01,3.273728e-02,1.371997e-02,1
4.8200,DS_interstep,0,b,0.0013,0.0139,1,1,0,,,-1.577775e-01,-3.609814e-02,-1.036202e-02,1.621857e-01,,,,,1.619353e-01,3.195027e-02,1.312220e-02,-8.372095e-02,1.565699e-01,-1.593606e-01,1.254769e-01,-5.843864e-01,-3.602714e-01,1.254769e-01,-5.843864e-01,-3.602714e-01,0.000000e+00,9.956739e-05,-1.119365e-04,-1.105571e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.940182e-02,6.137189e-02,-8.127103e-02,4.485530e-02,2.039707e+00,2.576650e-01,-7.868555e-01,-3.547774e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.769342e-01,,6.979385e-02,4.088167e-05,-1.118745e-04,8.329782e-05,,,,,5.216717e+00,5.216717e+00,82,1,0,0,NMPC_BYPASSED,1.577775e-01,3.609814e-02,1.036202e-02,-1.036399e-03,1.072995e-03,-1.418724e-03,1.981489e-03,-5.601178e-03,4.164678e-03,3.212711e-03,3.803097e-04,1.422088e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.619353e-01,3.195027e-02,1.312220e-02,1
4.8300,DS_interstep,0,b,0.0013,0.0135,1,1,0,,,-1.539297e-01,-3.530287e-02,-9.829981e-03,1.582317e-01,,,,,1.580675e-01,3.115370e-02,1.258763e-02,-8.292645e-02,1.567178e-01,-1.592897e-01,1.254781e-01,-5.843878e-01,-3.602823e-01,1.254781e-01,-5.843878e-01,-3.602823e-01,0.000000e+00,9.917633e-05,-1.134762e-04,-1.077954e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.937800e-02,6.130788e-02,-8.122323e-02,4.486133e-02,2.040288e+00,2.576666e-01,-7.868571e-01,-3.547925e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.727779e-01,,6.822004e-02,4.210097e-05,-1.117285e-04,8.330083e-05,,,,,5.087900e+00,5.087900e+00,82,1,0,0,NMPC_BYPASSED,1.539297e-01,3.530287e-02,9.829981e-03,-1.035997e-03,1.071876e-03,-1.417890e-03,2.044084e-03,-5.593725e-03,4.164891e-03,3.129743e-03,3.726809e-04,1.064818e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.580675e-01,3.115370e-02,1.258763e-02,1
4.8400,DS_interstep,0,b,0.0013,0.0132,1,1,0,,,-1.501445e-01,-3.450031e-02,-9.356226e-03,1.543411e-01,,,,,1.542622e-01,3.034965e-02,1.211173e-02,-8.215102e-02,1.568617e-01,-1.592212e-01,1.254792e-01,-5.843891e-01,-3.602929e-01,1.254792e-01,-5.843891e-01,-3.602929e-01,0.000000e+00,9.880148e-05,-1.148221e-04,-1.050956e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.935348e-02,6.124395e-02,-8.117544e-02,4.486722e-02,2.040856e+00,2.576682e-01,-7.868587e-01,-3.548073e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.686921e-01,,6.667075e-02,4.328825e-05,-1.115856e-04,8.330274e-05,,,,,5.339191e+00,5.339191e+00,82,1,0,0,NMPC_BYPASSED,1.501445e-01,3.450031e-02,9.356226e-03,-1.035582e-03,1.070758e-03,-1.417057e-03,2.105048e-03,-5.586425e-03,4.165041e-03,3.048240e-03,3.650076e-04,7.515083e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.542622e-01,3.034965e-02,1.211173e-02,1
4.8500,DS_interstep,0,b,0.0012,0.0129,1,1,0,,,-1.464229e-01,-3.369239e-02,-8.936447e-03,1.505148e-01,,,,,1.505203e-01,2.954005e-02,1.169015e-02,-8.139434e-02,1.570016e-01,-1.591548e-01,1.254803e-01,-5.843905e-01,-3.603033e-01,1.254803e-01,-5.843905e-01,-3.603033e-01,0.000000e+00,9.843532e-05,-1.159798e-04,-1.024567e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.932830e-02,6.118011e-02,-8.112764e-02,4.487298e-02,2.041412e+00,2.576699e-01,-7.868604e-01,-3.548217e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.646772e-01,,6.514616e-02,4.444413e-05,-1.114457e-04,8.330372e-05,,,,,5.261374e+00,5.261374e+00,82,1,0,0,NMPC_BYPASSED,1.464229e-01,3.369239e-02,8.936447e-03,-1.035156e-03,1.069641e-03,-1.416224e-03,2.164413e-03,-5.579278e-03,4.165137e-03,2.968216e-03,3.573065e-04,4.788712e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.505203e-01,2.954005e-02,1.169015e-02,1
4.8600,DS_interstep,0,b,0.0012,0.0126,1,1,0,,,-1.427655e-01,-3.288094e-02,-8.566538e-03,1.467533e-01,,,,,1.468427e-01,2.872678e-02,1.131877e-02,-8.065608e-02,1.571373e-01,-1.590902e-01,1.254814e-01,-5.843918e-01,-3.603134e-01,1.254814e-01,-5.843918e-01,-3.603134e-01,0.000000e+00,9.807102e-05,-1.169552e-04,-9.987767e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.930246e-02,6.111635e-02,-8.107985e-02,4.487860e-02,2.041956e+00,2.576715e-01,-7.868620e-01,-3.548357e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.607335e-01,,6.364641e-02,4.556919e-05,-1.113090e-04,8.330389e-05,,,,,4.899128e+00,4.899128e+00,82,1,0,0,NMPC_BYPASSED,1.427655e-01,3.288094e-02,8.566538e-03,-1.034717e-03,1.068526e-03,-1.415390e-03,2.222206e-03,-5.572287e-03,4.165186e-03,2.889683e-03,3.495936e-04,2.437776e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.468427e-01,2.872678e-02,1.131877e-02,1
4.8700,DS_interstep,0,b,0.0012,0.0123,1,1,0,,,-1.391730e-01,-3.206771e-02,-8.242591e-03,1.430573e-01,,,,,1.432298e-01,2.791156e-02,1.099366e-02,-7.993592e-02,1.572690e-01,-1.590273e-01,1.254825e-01,-5.843932e-01,-3.603233e-01,1.254825e-01,-5.843932e-01,-3.603233e-01,0.000000e+00,9.770246e-05,-1.177543e-04,-9.735767e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.927598e-02,6.105266e-02,-8.103205e-02,4.488409e-02,2.042489e+00,2.576731e-01,-7.868637e-01,-3.548494e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.568613e-01,,6.217160e-02,4.666403e-05,-1.111753e-04,8.330339e-05,,,,,7.603206e+00,7.603206e+00,82,1,0,0,NMPC_BYPASSED,1.391730e-01,3.206771e-02,8.242591e-03,-1.034267e-03,1.067413e-03,-1.414557e-03,2.278459e-03,-5.565449e-03,4.165195e-03,2.812649e-03,3.418838e-04,4.325351e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.432298e-01,2.791156e-02,1.099366e-02,1
4.8800,DS_interstep,0,b,0.0012,0.0120,1,1,0,,,-1.356459e-01,-3.125431e-02,-7.960893e-03,1.394275e-01,,,,,1.396824e-01,2.709604e-02,1.071108e-02,-7.923353e-02,1.573967e-01,-1.589658e-01,1.254837e-01,-5.843945e-01,-3.603329e-01,1.254837e-01,-5.843945e-01,-3.603329e-01,0.000000e+00,9.732411e-05,-1.183831e-04,-9.489573e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.924889e-02,6.098905e-02,-8.098425e-02,4.488945e-02,2.043009e+00,2.576746e-01,-7.868653e-01,-3.548627e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.530606e-01,,6.072181e-02,4.772928e-05,-1.110447e-04,8.330233e-05,,,,,5.298009e+00,5.298009e+00,82,1,0,0,NMPC_BYPASSED,1.356459e-01,3.125431e-02,7.960893e-03,-1.033807e-03,1.066300e-03,-1.413724e-03,2.333202e-03,-5.558765e-03,4.165169e-03,2.737121e-03,3.341914e-04,-1.255236e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.396824e-01,2.709604e-02,1.071108e-02,1
4.8900,DS_interstep,0,b,0.0011,0.0117,1,1,0,,,-1.321846e-01,-3.044229e-02,-7.717920e-03,1.358642e-01,,,,,1.362009e-01,2.628177e-02,1.046749e-02,-7.854859e-02,1.575202e-01,-1.589055e-01,1.254848e-01,-5.843959e-01,-3.603422e-01,1.254848e-01,-5.843959e-01,-3.603422e-01,0.000000e+00,9.693109e-05,-1.188479e-04,-9.249091e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.922119e-02,6.092551e-02,-8.093646e-02,4.489468e-02,2.043519e+00,2.576762e-01,-7.868669e-01,-3.548757e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.493317e-01,,5.929711e-02,4.876551e-05,-1.109171e-04,8.330081e-05,,,,,5.621864e+00,5.621864e+00,82,1,0,0,NMPC_BYPASSED,1.321846e-01,3.044229e-02,7.717920e-03,-1.033335e-03,1.065189e-03,-1.412890e-03,2.386464e-03,-5.552234e-03,4.165116e-03,2.663104e-03,3.265296e-04,-2.652290e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.362009e-01,2.628177e-02,1.046749e-02,1
4.9000,DS_interstep,0,b,0.0011,0.0114,1,1,0,,,-1.287894e-01,-2.963307e-02,-7.510333e-03,1.323678e-01,,,,,1.327855e-01,2.547021e-02,1.025953e-02,-7.788076e-02,1.576397e-01,-1.588463e-01,1.254859e-01,-5.843972e-01,-3.603513e-01,1.254859e-01,-5.843972e-01,-3.603513e-01,0.000000e+00,9.651904e-05,-1.191548e-04,-9.014225e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.919291e-02,6.086204e-02,-8.088867e-02,4.489978e-02,2.044017e+00,2.576778e-01,-7.868686e-01,-3.548884e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.456745e-01,,5.789752e-02,4.977336e-05,-1.107926e-04,8.329894e-05,,,,,5.366687e+00,5.366687e+00,82,1,0,0,NMPC_BYPASSED,1.287894e-01,2.963307e-02,7.510333e-03,-1.032853e-03,1.064080e-03,-1.412057e-03,2.438276e-03,-5.545856e-03,4.165041e-03,2.590598e-03,3.189110e-04,-3.783948e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.327855e-01,2.547021e-02,1.025953e-02,1
