t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
3.210000,SS,0,1,0.153012752,-0.145532451,0.472073630,-0.503618088,0.159345764,-0.481409901,0.842923999,planner_track,0.033300080,0.005903899,0.006612885,0.000549614,0.004940073,0.104309261,b,2,2,3,1
3.320000,DS,0,0,0.152811470,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.000000000,0.000000000,0.000000000,0.000000000,0.004489993,0.133827530,b,2,3,3,2
3.330000,DS,0,0,0.152556024,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.002290602,0.000012383,-0.000056507,-0.000007106,0.003638666,0.186194703,b,2,3,3,2
3.340000,DS,0,0,0.152261422,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.005745024,0.000012447,-0.000147950,-0.000034509,0.002773597,0.224765914,b,2,3,3,2
3.350000,DS,0,0,0.151930191,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.009075847,-0.000003383,-0.000272241,-0.000069526,0.002035234,0.248583345,b,2,3,3,2
3.360000,DS,0,0,0.151564931,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.012335710,-0.000038072,-0.000422690,-0.000106359,0.001455518,0.261145882,b,2,3,3,2
3.370000,DS,0,0,0.151168908,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.015974978,-0.000091733,-0.000591253,-0.000139494,0.001021516,0.266474741,b,2,3,3,2
3.380000,DS,0,0,0.150745567,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.020867574,-0.000163247,-0.000770281,-0.000165911,0.000706332,0.266270766,b,2,3,3,2
3.390000,DS,0,0,0.150297765,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.027358672,-0.000250543,-0.000953878,-0.000184371,0.000482279,0.261349259,b,2,3,3,2
3.400000,DS,0,0,0.149827747,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.035103078,-0.000351588,-0.001138050,-0.000194776,0.000325670,0.252663432,b,2,3,3,2
3.410000,DS,0,0,0.149337758,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.043630027,-0.000464707,-0.001319898,-0.000197081,0.000217519,0.241091570,b,2,3,3,2
3.420000,DS,0,0,0.148830588,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.052605509,-0.000588095,-0.001497172,-0.000191351,0.000143582,0.226630504,b,2,3,3,2
3.430000,DS,0,0,0.148309214,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.061755806,-0.000719747,-0.001668291,-0.000178109,0.000093616,0.209178219,b,2,3,3,2
3.440000,DS,0,0,0.147776557,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.070852409,-0.000857648,-0.001832197,-0.000157967,0.000060392,0.189012437,b,2,3,3,2
3.450000,DS,0,0,0.147235452,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.079714291,-0.000999875,-0.001988243,-0.000131623,0.000038928,0.166682425,b,2,3,3,2
3.460000,DS,0,0,0.146688586,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.088212038,-0.001144659,-0.002136102,-0.000099787,0.000025838,0.142904170,b,2,3,3,2
3.470000,DS,0,0,0.146138491,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.096273581,-0.001290425,-0.002275692,-0.000063147,0.000018709,0.118457084,b,2,3,3,2
3.480000,DS,0,0,0.145587514,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.103887089,-0.001435835,-0.002407124,-0.000022360,0.000015450,0.094138017,b,2,3,3,2
3.490000,DS,0,0,0.145037752,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.111086325,-0.001579799,-0.002530660,0.000021955,0.000014305,0.070620884,b,2,3,3,2
3.500000,DS,0,0,0.144490845,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.117932601,-0.001721488,-0.002646706,0.000069229,0.000014396,0.048198336,b,2,3,3,2
3.510000,DS,0,0,0.143947836,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.124512109,-0.001860413,-0.002755758,0.000118969,0.000015401,0.027993439,b,2,3,3,2
3.520000,DS,0,0,0.143409424,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.130925561,-0.001996339,-0.002858311,0.000170792,0.000016863,0.017667516,b,2,3,3,2
3.530000,DS,0,0,0.142876307,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.137260599,-0.002129050,-0.002954826,0.000224405,0.000018235,0.027741338,b,2,3,3,2
3.540000,DS,0,0,0.142349331,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.143577139,-0.002258260,-0.003045713,0.000279559,0.000019130,0.043849609,b,2,3,3,2
3.550000,DS,0,0,0.141829588,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.149902630,-0.002383595,-0.003131314,0.000336007,0.000019392,0.058955764,b,2,3,3,2
3.560000,DS,0,0,0.141318483,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.156228304,-0.002504557,-0.003211890,0.000393483,0.000019072,0.071661012,b,2,3,3,2
3.570000,DS,0,0,0.140817562,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.162517831,-0.002620573,-0.003287652,0.000451669,0.000018375,0.081992712,b,2,3,3,2
3.580000,DS,0,0,0.140328226,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.168728171,-0.002731122,-0.003358791,0.000510215,0.000017534,0.090386960,b,2,3,3,2
3.590000,DS,0,0,0.139851620,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.174822732,-0.002835810,-0.003425492,0.000568776,0.000016708,0.097212390,b,2,3,3,2
3.600000,DS,0,0,0.139388615,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.180771159,-0.002934352,-0.003487941,0.000627033,0.000015973,0.102753362,b,2,3,3,2
3.610000,DS,0,0,0.138939829,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.186548219,-0.003026578,-0.003546337,0.000684704,0.000015345,0.107210342,b,2,3,3,2
3.620000,DS,0,0,0.138505660,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.192131327,-0.003112406,-0.003600881,0.000741544,0.000014812,0.110727218,b,2,3,3,2
3.630000,DS,0,0,0.138086320,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.197498851,-0.003191838,-0.003651777,0.000797339,0.000014350,0.113409286,b,2,3,3,2
3.640000,DS,0,0,0.137681875,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.202629338,-0.003264935,-0.003699223,0.000851903,0.000013934,0.115336844,b,2,3,3,2
3.650000,DS,0,0,0.137292280,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.207501563,-0.003331805,-0.003743405,0.000905072,0.000013546,0.116572921,b,2,3,3,2
3.660000,DS,0,0,0.136917399,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.212095020,-0.003392593,-0.003784498,0.000956696,0.000013174,0.117170551,b,2,3,3,2
3.670000,DS,0,0,0.136557029,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.216390867,-0.003447468,-0.003822660,0.001006640,0.000012808,0.117182504,b,2,3,3,2
3.680000,DS,0,0,0.136210903,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.220373013,-0.003496618,-0.003858031,0.001054783,0.000012444,0.116661863,b,2,3,3,2
3.690000,DS,0,0,0.135878704,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.224028913,-0.003540249,-0.003890740,0.001101012,0.000012077,0.115660067,b,2,3,3,2
