t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm
28.4300,DS_interstep,2,b,0.0005,0.0040,1,1,0,,,4.341957e-02,5.826326e-02,-8.390035e-03,7.314546e-02,,,,,-3.948778e-02,-6.757544e-02,2.901482e-02,-5.298113e-02,3.381223e-01,-8.477945e-01,8.881373e-01,-5.465619e-01,-3.453788e-01,8.881373e-01,-5.465619e-01,-3.453788e-01,0.000000e+00,-2.894412e-05,1.072070e-04,2.961021e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.804620e-02,7.341179e-02,-9.854214e-02,2.027143e-01,3.314288e-01,1.009061e+00,-7.400002e-01,-3.284928e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,5.428889e-02,,2.090819e-02
28.4400,DS_interstep,2,b,0.0004,0.0038,1,1,0,,,4.198701e-02,5.641263e-02,-8.357034e-03,7.081761e-02,,,,,-3.804341e-02,-6.571854e-02,2.898330e-02,-5.316869e-02,3.377768e-01,-8.476072e-01,8.881369e-01,-5.465609e-01,-3.453759e-01,8.881369e-01,-5.465609e-01,-3.453759e-01,0.000000e+00,-2.891915e-05,1.051699e-04,2.871500e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.798624e-02,7.329503e-02,-9.828495e-02,2.027149e-01,3.316182e-01,1.009060e+00,-7.399989e-01,-3.284887e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,5.265936e-02,,2.028471e-02
28.4500,DS_interstep,2,b,0.0004,0.0037,1,1,0,,,4.059568e-02,5.461006e-02,-8.314232e-03,6.855213e-02,,,,,-3.664058e-02,-6.390981e-02,2.894189e-02,-5.334923e-02,3.374404e-01,-8.474201e-01,8.881365e-01,-5.465599e-01,-3.453731e-01,8.881365e-01,-5.465599e-01,-3.453731e-01,0.000000e+00,-2.886054e-05,1.031265e-04,2.784680e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.792648e-02,7.317819e-02,-9.802778e-02,2.027155e-01,3.318023e-01,1.009059e+00,-7.399977e-01,-3.284848e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,5.107567e-02,,1.967769e-02
28.4600,DS_interstep,2,b,0.0004,0.0036,1,1,0,,,3.924487e-02,5.285512e-02,-8.262259e-03,6.634824e-02,,,,,-3.527859e-02,-6.214881e-02,2.889121e-02,-5.352295e-02,3.371128e-01,-8.472332e-01,8.881361e-01,-5.465589e-01,-3.453704e-01,8.881361e-01,-5.465589e-01,-3.453704e-01,0.000000e+00,-2.876911e-05,1.010791e-04,2.700490e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.786693e-02,7.306127e-02,-9.777063e-02,2.027161e-01,3.319812e-01,1.009059e+00,-7.399965e-01,-3.284810e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.953695e-02,,1.908683e-02
28.4700,DS_interstep,2,b,0.0004,0.0035,1,1,0,,,3.793387e-02,5.114734e-02,-8.201724e-03,6.420511e-02,,,,,-3.395673e-02,-6.043507e-02,2.883188e-02,-5.369005e-02,3.367938e-01,-8.470467e-01,8.881357e-01,-5.465580e-01,-3.453678e-01,8.881357e-01,-5.465580e-01,-3.453678e-01,0.000000e+00,-2.864579e-05,9.902957e-05,2.618860e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.780758e-02,7.294427e-02,-9.751350e-02,2.027166e-01,3.321551e-01,1.009058e+00,-7.399953e-01,-3.284773e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.804230e-02,,1.851181e-02
28.4800,DS_interstep,2,b,0.0004,0.0034,1,1,0,,,3.666193e-02,4.948618e-02,-8.133211e-03,6.212189e-02,,,,,-3.267425e-02,-5.876808e-02,2.876448e-02,-5.385073e-02,3.364831e-01,-8.468606e-01,8.881354e-01,-5.465571e-01,-3.453652e-01,8.881354e-01,-5.465571e-01,-3.453652e-01,0.000000e+00,-2.849160e-05,9.697996e-05,2.539721e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.774841e-02,7.282720e-02,-9.725640e-02,2.027172e-01,3.323241e-01,1.009058e+00,-7.399941e-01,-3.284738e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.659081e-02,,1.795232e-02
28.4900,DS_interstep,2,b,0.0004,0.0032,1,1,0,,,3.542832e-02,4.787112e-02,-8.057284e-03,6.009767e-02,,,,,-3.143040e-02,-5.714731e-02,2.868959e-02,-5.400519e-02,3.361805e-01,-8.466748e-01,8.881350e-01,-5.465562e-01,-3.453628e-01,8.881350e-01,-5.465562e-01,-3.453628e-01,0.000000e+00,-2.830765e-05,9.493223e-05,2.463007e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.768944e-02,7.271005e-02,-9.699933e-02,2.027177e-01,3.324884e-01,1.009057e+00,-7.399930e-01,-3.284703e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.518155e-02,,1.740806e-02
28.5000,DS_interstep,2,b,0.0004,0.0031,1,1,0,,,3.423226e-02,4.630156e-02,-7.974488e-03,5.813153e-02,,,,,-3.022443e-02,-5.557215e-02,2.860775e-02,-5.415360e-02,3.358859e-01,-8.464894e-01,8.881346e-01,-5.465553e-01,-3.453604e-01,8.881346e-01,-5.465553e-01,-3.453604e-01,0.000000e+00,-2.809513e-05,9.288831e-05,2.388651e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.763064e-02,7.259283e-02,-9.674227e-02,2.027182e-01,3.326481e-01,1.009057e+00,-7.399919e-01,-3.284670e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.381359e-02,,1.687872e-02
28.5100,DS_interstep,2,b,0.0004,0.0030,1,1,0,,,3.307301e-02,4.477687e-02,-7.885346e-03,5.622251e-02,,,,,-2.905558e-02,-5.404199e-02,2.851949e-02,-5.429617e-02,3.355989e-01,-8.463045e-01,8.881342e-01,-5.465544e-01,-3.453581e-01,8.881342e-01,-5.465544e-01,-3.453581e-01,0.000000e+00,-2.785526e-05,9.085008e-05,2.316588e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.757202e-02,7.247555e-02,-9.648524e-02,2.027187e-01,3.328033e-01,1.009056e+00,-7.399908e-01,-3.284637e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.248597e-02,,1.636399e-02
28.5200,DS_interstep,2,b,0.0003,0.0029,1,1,0,,,3.194979e-02,4.329641e-02,-7.790365e-03,5.436964e-02,,,,,-2.792306e-02,-5.255619e-02,2.842531e-02,-5.443306e-02,3.353193e-01,-8.461200e-01,8.881339e-01,-5.465536e-01,-3.453559e-01,8.881339e-01,-5.465536e-01,-3.453559e-01,0.000000e+00,-2.758934e-05,8.881936e-05,2.246755e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.751356e-02,7.235821e-02,-9.622824e-02,2.027192e-01,3.329541e-01,1.009056e+00,-7.399897e-01,-3.284606e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.119775e-02,,1.586358e-02
28.5300,DS_interstep,2,b,0.0003,0.0028,1,1,0,,,3.086181e-02,4.185950e-02,-7.690032e-03,5.257191e-02,,,,,-2.682611e-02,-5.111407e-02,2.832572e-02,-5.456447e-02,3.350470e-01,-8.459361e-01,8.881335e-01,-5.465528e-01,-3.453537e-01,8.881335e-01,-5.465528e-01,-3.453537e-01,0.000000e+00,-2.729869e-05,8.679793e-05,2.179089e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.745527e-02,7.224080e-02,-9.597126e-02,2.027196e-01,3.331008e-01,1.009055e+00,-7.399887e-01,-3.284575e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.994796e-02,,1.537717e-02
28.5400,DS_interstep,2,b,0.0003,0.0027,1,1,0,,,2.980832e-02,4.046542e-02,-7.584815e-03,5.082830e-02,,,,,-2.576393e-02,-4.971491e-02,2.822118e-02,-5.469055e-02,3.347817e-01,-8.457527e-01,8.881331e-01,-5.465520e-01,-3.453516e-01,8.881331e-01,-5.465520e-01,-3.453516e-01,0.000000e+00,-2.698468e-05,8.478751e-05,2.113528e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.739714e-02,7.212334e-02,-9.571431e-02,2.027200e-01,3.332433e-01,1.009055e+00,-7.399877e-01,-3.284545e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.873564e-02,,1.490447e-02
28.5500,DS_interstep,2,b,0.0003,0.0027,1,1,0,,,2.878852e-02,3.911345e-02,-7.475169e-03,4.913775e-02,,,,,-2.473575e-02,-4.835798e-02,2.811215e-02,-5.481149e-02,3.345231e-01,-8.455699e-01,8.881328e-01,-5.465512e-01,-3.453495e-01,8.881328e-01,-5.465512e-01,-3.453495e-01,0.000000e+00,-2.664868e-05,8.278976e-05,2.050013e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.733917e-02,7.200582e-02,-9.545738e-02,2.027205e-01,3.333819e-01,1.009054e+00,-7.399867e-01,-3.284517e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.755982e-02,,1.444519e-02
28.5600,DS_interstep,2,b,0.0003,0.0026,1,1,0,,,2.780163e-02,3.780282e-02,-7.361526e-03,4.749922e-02,,,,,-2.374078e-02,-4.704253e-02,2.799907e-02,-5.492745e-02,3.342712e-01,-8.453876e-01,8.881324e-01,-5.465504e-01,-3.453476e-01,8.881324e-01,-5.465504e-01,-3.453476e-01,0.000000e+00,-2.629208e-05,8.080629e-05,1.988485e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.728134e-02,7.188825e-02,-9.520048e-02,2.027209e-01,3.335166e-01,1.009054e+00,-7.399858e-01,-3.284489e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.641955e-02,,1.399902e-02
28.5700,DS_interstep,2,b,0.0003,0.0025,1,1,0,,,2.684687e-02,3.653276e-02,-7.244307e-03,4.591163e-02,,,,,-2.277824e-02,-4.576779e-02,2.788235e-02,-5.503859e-02,3.340257e-01,-8.452059e-01,8.881321e-01,-5.465497e-01,-3.453457e-01,8.881321e-01,-5.465497e-01,-3.453457e-01,0.000000e+00,-2.591630e-05,7.883861e-05,1.928887e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.722366e-02,7.177063e-02,-9.494360e-02,2.027212e-01,3.336475e-01,1.009054e+00,-7.399848e-01,-3.284462e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.531387e-02,,1.356567e-02
28.5800,DS_interstep,2,b,0.0003,0.0024,1,1,0,,,2.592347e-02,3.530249e-02,-7.123912e-03,4.437389e-02,,,,,-2.184733e-02,-4.453296e-02,2.776241e-02,-5.514507e-02,3.337863e-01,-8.450249e-01,8.881318e-01,-5.465489e-01,-3.453438e-01,8.881318e-01,-5.465489e-01,-3.453438e-01,0.000000e+00,-2.552272e-05,7.688821e-05,1.871162e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.716612e-02,7.165296e-02,-9.468676e-02,2.027216e-01,3.337747e-01,1.009053e+00,-7.399839e-01,-3.284436e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.424183e-02,,1.314486e-02
28.5900,DS_interstep,2,b,0.0003,0.0023,1,1,0,,,2.503064e-02,3.411118e-02,-7.000726e-03,4.288491e-02,,,,,-2.094729e-02,-4.333724e-02,2.763964e-02,-5.524705e-02,3.335529e-01,-8.448444e-01,8.881314e-01,-5.465482e-01,-3.453420e-01,8.881314e-01,-5.465482e-01,-3.453420e-01,0.000000e+00,-2.511274e-05,7.495648e-05,1.815254e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.710872e-02,7.153525e-02,-9.442994e-02,2.027220e-01,3.338984e-01,1.009053e+00,-7.399830e-01,-3.284410e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.320248e-02,,1.273629e-02
28.6000,DS_interstep,2,b,0.0003,0.0022,1,1,0,,,2.416761e-02,3.295802e-02,-6.875120e-03,4.144360e-02,,,,,-2.007732e-02,-4.217979e-02,2.751439e-02,-5.534467e-02,3.333254e-01,-8.446646e-01,8.881311e-01,-5.465475e-01,-3.453403e-01,8.881311e-01,-5.465475e-01,-3.453403e-01,0.000000e+00,-2.468774e-05,7.304474e-05,1.761111e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.705145e-02,7.141750e-02,-9.417315e-02,2.027223e-01,3.340187e-01,1.009052e+00,-7.399821e-01,-3.284386e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.219488e-02,,1.233969e-02
28.6100,DS_interstep,2,b,0.0003,0.0022,1,1,0,,,2.333361e-02,3.184218e-02,-6.747447e-03,4.004884e-02,,,,,-1.923666e-02,-4.105979e-02,2.738704e-02,-5.543808e-02,3.331034e-01,-8.444854e-01,8.881308e-01,-5.465469e-01,-3.453386e-01,8.881308e-01,-5.465469e-01,-3.453386e-01,0.000000e+00,-2.424908e-05,7.115427e-05,1.708680e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.699432e-02,7.129970e-02,-9.391638e-02,2.027227e-01,3.341355e-01,1.009052e+00,-7.399813e-01,-3.284362e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.121813e-02,,1.195477e-02
28.6200,DS_interstep,2,b,0.0003,0.0021,1,1,0,,,2.252788e-02,3.076280e-02,-6.618044e-03,3.869953e-02,,,,,-1.842453e-02,-3.997638e-02,2.725792e-02,-5.552743e-02,3.328869e-01,-8.443069e-01,8.881305e-01,-5.465462e-01,-3.453369e-01,8.881305e-01,-5.465462e-01,-3.453369e-01,0.000000e+00,-2.379811e-05,6.928624e-05,1.657908e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.693730e-02,7.118187e-02,-9.365965e-02,2.027230e-01,3.342491e-01,1.009051e+00,-7.399805e-01,-3.284339e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.027130e-02,,1.158126e-02
28.6300,DS_interstep,2,b,0.0003,0.0020,1,1,0,,,2.174966e-02,2.971905e-02,-6.487234e-03,3.739457e-02,,,,,-1.764018e-02,-3.892873e-02,2.712736e-02,-5.561285e-02,3.326756e-01,-8.441291e-01,8.881302e-01,-5.465456e-01,-3.453353e-01,8.881302e-01,-5.465456e-01,-3.453353e-01,0.000000e+00,-2.333615e-05,6.744178e-05,1.608747e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.688041e-02,7.106400e-02,-9.340294e-02,2.027233e-01,3.343596e-01,1.009051e+00,-7.399797e-01,-3.284317e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.935351e-02,,1.121888e-02
28.6400,DS_interstep,2,b,0.0002,0.0020,1,1,0,,,2.099819e-02,2.871005e-02,-6.355324e-03,3.613283e-02,,,,,-1.688284e-02,-3.791596e-02,2.699567e-02,-5.569448e-02,3.324694e-01,-8.439519e-01,8.881299e-01,-5.465450e-01,-3.453338e-01,8.881299e-01,-5.465450e-01,-3.453338e-01,0.000000e+00,-2.286447e-05,6.562194e-05,1.561146e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.682364e-02,7.094610e-02,-9.314626e-02,2.027236e-01,3.344669e-01,1.009051e+00,-7.399789e-01,-3.284295e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.846387e-02,,1.086735e-02
28.6500,DS_interstep,2,b,0.0002,0.0019,1,1,0,,,2.027274e-02,2.773496e-02,-6.222606e-03,3.491322e-02,,,,,-1.615177e-02,-3.693723e-02,2.686313e-02,-5.577245e-02,3.322681e-01,-8.437754e-01,8.881296e-01,-5.465444e-01,-3.453323e-01,8.881296e-01,-5.465444e-01,-3.453323e-01,0.000000e+00,-2.238433e-05,6.382769e-05,1.515059e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.676698e-02,7.082816e-02,-9.288962e-02,2.027239e-01,3.345713e-01,1.009050e+00,-7.399781e-01,-3.284274e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.760152e-02,,1.052642e-02
28.6600,DS_interstep,2,b,0.0002,0.0018,1,1,0,,,1.957257e-02,2.679291e-02,-6.089356e-03,3.373464e-02,,,,,-1.544622e-02,-3.599166e-02,2.673004e-02,-5.584689e-02,3.320715e-01,-8.435996e-01,8.881293e-01,-5.465438e-01,-3.453308e-01,8.881293e-01,-5.465438e-01,-3.453308e-01,0.000000e+00,-2.189696e-05,6.205994e-05,1.470438e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.671044e-02,7.071019e-02,-9.263300e-02,2.027242e-01,3.346727e-01,1.009050e+00,-7.399774e-01,-3.284253e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.676562e-02,,1.019582e-02
28.6700,DS_interstep,2,b,0.0002,0.0018,1,1,0,,,1.889695e-02,2.588304e-02,-5.955839e-03,3.259599e-02,,,,,-1.476547e-02,-3.507839e-02,2.659666e-02,-5.591793e-02,3.318795e-01,-8.434244e-01,8.881290e-01,-5.465432e-01,-3.453294e-01,8.881290e-01,-5.465432e-01,-3.453294e-01,0.000000e+00,-2.140352e-05,6.031952e-05,1.427237e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.665400e-02,7.059220e-02,-9.237641e-02,2.027244e-01,3.347713e-01,1.009049e+00,-7.399767e-01,-3.284234e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.595534e-02,,9.875292e-03
28.6800,DS_interstep,2,b,0.0002,0.0017,1,1,0,,,1.824516e-02,2.500449e-02,-5.822300e-03,3.149619e-02,,,,,-1.410879e-02,-3.419656e-02,2.646323e-02,-5.598567e-02,3.316920e-01,-8.432499e-01,8.881287e-01,-5.465426e-01,-3.453281e-01,8.881287e-01,-5.465426e-01,-3.453281e-01,0.000000e+00,-2.090517e-05,5.860720e-05,1.385414e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.659767e-02,7.047418e-02,-9.211986e-02,2.027247e-01,3.348672e-01,1.009049e+00,-7.399760e-01,-3.284214e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.516989e-02,,9.564574e-03
28.6900,DS_interstep,2,b,0.0002,0.0017,1,1,0,,,1.761651e-02,2.415641e-02,-5.688976e-03,3.043415e-02,,,,,-1.347546e-02,-3.334531e-02,2.632999e-02,-5.605025e-02,3.315086e-01,-8.430761e-01,8.881285e-01,-5.465421e-01,-3.453268e-01,8.881285e-01,-5.465421e-01,-3.453268e-01,0.000000e+00,-2.040298e-05,5.692369e-05,1.344923e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.654145e-02,7.035613e-02,-9.186334e-02,2.027249e-01,3.349603e-01,1.009049e+00,-7.399753e-01,-3.284196e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.440847e-02,,9.263417e-03
28.7000,DS_interstep,2,b,0.0002,0.0016,1,1,0,,,1.701028e-02,2.333793e-02,-5.556085e-03,2.940882e-02,,,,,-1.286480e-02,-3.252378e-02,2.619717e-02,-5.611177e-02,3.313295e-01,-8.429030e-01,8.881282e-01,-5.465416e-01,-3.453255e-01,8.881282e-01,-5.465416e-01,-3.453255e-01,0.000000e+00,-1.989803e-05,5.526960e-05,1.305724e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.648532e-02,7.023806e-02,-9.160684e-02,2.027252e-01,3.350509e-01,1.009048e+00,-7.399746e-01,-3.284178e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.367032e-02,,8.971571e-03
28.7100,DS_interstep,2,b,0.0002,0.0016,1,1,0,,,1.642581e-02,2.254821e-02,-5.423835e-03,2.841913e-02,,,,,-1.227609e-02,-3.173114e-02,2.606497e-02,-5.617034e-02,3.311542e-01,-8.427305e-01,8.881280e-01,-5.465411e-01,-3.453242e-01,8.881280e-01,-5.465411e-01,-3.453242e-01,0.000000e+00,-1.939132e-05,5.364552e-05,1.267775e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.642929e-02,7.011997e-02,-9.135038e-02,2.027254e-01,3.351389e-01,1.009048e+00,-7.399740e-01,-3.284160e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.295470e-02,,8.688793e-03
28.7200,DS_interstep,2,b,0.0002,0.0015,1,1,0,,,1.586240e-02,2.178642e-02,-5.292418e-03,2.746404e-02,,,,,-1.170867e-02,-3.096652e-02,2.593359e-02,-5.622607e-02,3.309829e-01,-8.425587e-01,8.881277e-01,-5.465406e-01,-3.453230e-01,8.881277e-01,-5.465406e-01,-3.453230e-01,0.000000e+00,-1.888381e-05,5.205194e-05,1.231037e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.637336e-02,7.000186e-02,-9.109396e-02,2.027256e-01,3.352244e-01,1.009048e+00,-7.399734e-01,-3.284143e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.226090e-02,,8.414840e-03
28.7300,DS_interstep,2,b,0.0002,0.0015,1,1,0,,,1.531940e-02,2.105172e-02,-5.162015e-03,2.654252e-02,,,,,-1.116187e-02,-3.022911e-02,2.580321e-02,-5.627907e-02,3.308152e-01,-8.423876e-01,8.881275e-01,-5.465401e-01,-3.453219e-01,8.881275e-01,-5.465401e-01,-3.453219e-01,0.000000e+00,-1.837641e-05,5.048929e-05,1.195471e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.631752e-02,6.988372e-02,-9.083756e-02,2.027259e-01,3.353075e-01,1.009047e+00,-7.399728e-01,-3.284127e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.158821e-02,,8.149476e-03
28.7400,DS_interstep,2,b,0.0002,0.0014,1,1,0,,,1.479617e-02,2.034329e-02,-5.032793e-03,2.565355e-02,,,,,-1.063502e-02,-2.951806e-02,2.567401e-02,-5.632943e-02,3.306510e-01,-8.422171e-01,8.881272e-01,-5.465397e-01,-3.453207e-01,8.881272e-01,-5.465397e-01,-3.453207e-01,0.000000e+00,-1.787001e-05,4.895796e-05,1.161038e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.626177e-02,6.976557e-02,-9.058120e-02,2.027261e-01,3.353883e-01,1.009047e+00,-7.399722e-01,-3.284111e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.093596e-02,,7.892467e-03
28.7500,DS_interstep,2,b,0.0002,0.0014,1,1,0,,,1.429205e-02,1.966031e-02,-4.904908e-03,2.479614e-02,,,,,-1.012749e-02,-2.883258e-02,2.554613e-02,-5.637724e-02,3.304903e-01,-8.420472e-01,8.881270e-01,-5.465392e-01,-3.453196e-01,8.881270e-01,-5.465392e-01,-3.453196e-01,0.000000e+00,-1.736542e-05,4.745826e-05,1.127703e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.620611e-02,6.964741e-02,-9.032487e-02,2.027263e-01,3.354668e-01,1.009047e+00,-7.399717e-01,-3.284095e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.030350e-02,,7.643585e-03
28.7600,DS_interstep,2,b,0.0002,0.0013,1,1,0,,,1.380643e-02,1.900200e-02,-4.778503e-03,2.396930e-02,,,,,-9.638645e-03,-2.817186e-02,2.541972e-02,-5.642262e-02,3.303330e-01,-8.418780e-01,8.881268e-01,-5.465388e-01,-3.453186e-01,8.881268e-01,-5.465388e-01,-3.453186e-01,0.000000e+00,-1.686342e-05,4.599046e-05,1.095430e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.615053e-02,6.952923e-02,-9.006858e-02,2.027265e-01,3.355431e-01,1.009046e+00,-7.399711e-01,-3.284080e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.969019e-02,,7.402605e-03
28.7700,DS_interstep,2,b,0.0002,0.0013,1,1,0,,,1.333869e-02,1.836755e-02,-4.653710e-03,2.317207e-02,,,,,-9.167859e-03,-2.753511e-02,2.529492e-02,-5.646563e-02,3.301788e-01,-8.417095e-01,8.881266e-01,-5.465384e-01,-3.453175e-01,8.881266e-01,-5.465384e-01,-3.453175e-01,0.000000e+00,-1.636475e-05,4.455474e-05,1.064184e-04,0.000000e+00,0.000000e+00,0.000000e+00,-1.609504e-02,6.941104e-02,-8.981232e-02,2.027267e-01,3.356173e-01,1.009046e+00,-7.399706e-01,-3.284065e-01,8.429376e-01,-8.548831e-01,-3.457608e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.909544e-02,,7.169305e-03
