t_s,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms
560.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
561.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
561.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
562.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
562.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
563.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
563.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
564.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
564.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
565.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
565.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
566.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
566.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
567.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
567.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
568.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
568.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
569.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
569.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
570.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
570.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
571.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
571.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
572.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
572.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
573.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
573.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
574.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
574.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
575.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
575.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
576.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
576.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
577.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
577.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
578.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
578.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
579.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
579.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
580.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
580.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
581.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
581.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
582.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
582.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
583.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
583.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
584.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
584.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
585.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
585.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
586.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
586.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
587.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
587.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
588.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
588.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
589.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
589.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
590.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
590.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
591.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
591.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
592.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
592.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
593.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
593.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
594.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
594.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
595.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
595.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
596.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
596.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
597.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
597.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
598.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
598.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
599.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
599.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
600.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
600.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
601.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
601.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
602.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
602.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
603.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
603.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
604.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
604.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
605.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
605.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
606.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
606.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
607.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
607.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
608.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
608.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
609.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
609.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
610.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
610.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
611.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
611.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
612.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
612.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
613.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
613.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
614.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
614.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
615.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
615.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
616.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
616.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
617.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
617.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
618.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
618.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
619.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
619.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
620.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
620.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
621.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
621.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
622.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
622.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
623.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
623.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
624.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
624.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
625.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
625.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
626.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
626.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
627.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
627.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
628.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
628.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
629.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
629.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
630.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
630.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
631.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
631.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
632.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
632.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
633.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
633.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
634.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
634.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
635.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
635.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
636.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
636.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
637.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
637.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
638.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
638.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
639.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
639.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
640.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
640.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
641.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
641.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
642.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
642.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
643.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
643.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
644.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
644.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
645.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
645.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
646.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
646.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
647.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
647.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
648.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
648.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
649.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
649.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
650.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
650.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
651.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
651.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
652.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
652.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
653.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
653.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
654.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
654.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
655.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
655.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
656.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
656.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
657.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
657.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
658.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
658.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
659.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
659.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
660.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
660.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
661.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
661.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
662.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
662.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
663.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
663.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
664.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
664.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
665.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
665.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
666.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
666.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
667.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
667.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
668.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
668.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
669.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
669.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
670.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
670.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
671.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
671.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
672.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
672.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
673.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
673.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
674.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
674.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
675.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
675.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
676.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
676.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
677.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
677.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
678.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
678.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
679.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
679.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
680.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
680.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
681.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
681.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
682.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
682.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
683.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
683.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
684.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
684.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
685.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
685.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
686.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
686.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
687.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
687.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
688.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
688.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
689.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
689.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
690.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
690.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
691.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
691.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
692.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
692.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
693.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
693.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
694.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
694.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
695.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
695.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
696.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
696.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
697.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
697.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
698.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
698.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
699.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
699.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
700.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
700.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
701.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
701.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
702.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
702.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
703.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
703.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
704.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
704.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
705.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
705.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
706.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
706.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
707.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
707.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
708.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
708.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
709.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
709.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
710.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
710.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
711.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
711.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
712.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
712.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
713.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
713.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
714.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
714.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
715.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
715.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
716.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
716.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
717.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
717.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
718.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
718.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
719.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
719.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
720.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
720.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
721.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
721.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
722.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
722.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
723.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
723.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
724.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
724.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
725.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
725.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
726.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
726.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
727.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
727.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
728.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
728.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
729.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
729.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
730.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
730.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
731.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
731.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
732.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
732.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
733.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
733.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
734.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
734.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
735.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
735.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
736.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
736.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
737.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
737.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
738.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
738.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
739.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
739.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
740.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
740.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
741.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
741.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
742.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
742.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
743.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
743.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
744.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
744.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
745.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
745.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
746.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
746.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
747.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
747.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
748.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
748.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
