t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
4.910000,DS,0,0,0.120316149,0.320173613,-0.214462700,0.681905760,-0.013937438,0.048018041,-0.083066898,ds_hold,0.087111404,-0.002344612,-0.005594068,-0.000314885,0.000001682,0.012320484,b,2,3,3,2
5.010000,DS,0,0,0.119032012,0.311169531,-0.199440366,0.628020963,-0.000287385,0.039125264,-0.075227491,ds_hold,0.090485626,-0.002390920,-0.005594226,-0.000334842,0.000001094,0.009535399,b,2,3,3,2
5.110000,DS,0,0,0.117792126,0.300125147,-0.190431950,0.594782000,0.018400586,0.026486425,-0.066869916,ds_hold,0.094517214,-0.002417183,-0.005578556,-0.000355792,0.000000632,0.006196491,b,2,3,3,2
5.210000,DS,0,0,0.116584333,0.289897729,-0.186736912,0.569284968,0.031697372,0.018444806,-0.064729337,ds_hold,0.098841634,-0.002431548,-0.005553217,-0.000377320,0.000000318,0.003101506,b,2,3,3,2
5.310000,DS,0,0,0.115399934,0.283231688,-0.184171955,0.557630840,0.036664798,0.019253833,-0.073828304,ds_hold,0.103124900,-0.002441028,-0.005522658,-0.000398380,0.000000106,0.001336514,b,2,3,3,2
5.410000,DS,0,0,0.114232540,0.279638048,-0.182365715,0.557059057,0.036717336,0.022649305,-0.081861966,ds_hold,0.107091058,-0.002451124,-0.005489960,-0.000418045,0.000000088,0.002234466,b,2,3,3,2
5.510000,DS,0,0,0.113078033,0.278434777,-0.181320854,0.564326774,0.036847615,0.023290165,-0.082807303,ds_hold,0.110561173,-0.002465168,-0.005457109,-0.000435654,0.000000144,0.002722725,b,2,3,3,2
5.610000,DS,0,0,0.111934686,0.279077088,-0.180712125,0.575214848,0.036358849,0.021797692,-0.078676539,ds_hold,0.113478916,-0.002484157,-0.005425373,-0.000450786,0.000000145,0.002670049,b,2,3,3,2
5.710000,DS,0,0,0.110802403,0.280997531,-0.179734976,0.587392223,0.034468449,0.020291875,-0.072999254,ds_hold,0.115866077,-0.002507749,-0.005395550,-0.000463229,0.000000121,0.002432299,b,2,3,3,2
5.810000,DS,0,0,0.109681773,0.283495707,-0.178114042,0.599464293,0.031964374,0.019012105,-0.067220071,ds_hold,0.117781381,-0.002535020,-0.005368012,-0.000473013,0.000000092,0.002115579,b,2,3,3,2
5.910000,DS,0,0,0.108573620,0.286014668,-0.176021476,0.610276109,0.029505444,0.017681104,-0.061496091,ds_hold,0.119295445,-0.002564827,-0.005342807,-0.000480370,0.000000075,0.001771143,b,2,3,3,2
6.010000,DS,0,0,0.107478827,0.288235992,-0.173637993,0.619286391,0.027370821,0.016138647,-0.055725336,ds_hold,0.120477515,-0.002595992,-0.005319761,-0.000485657,0.000000078,0.001449095,b,2,3,3,2
6.110000,DS,0,0,0.106398214,0.289983021,-0.171096934,0.626327041,0.025594336,0.014413032,-0.049887410,ds_hold,0.121389631,-0.002627416,-0.005298558,-0.000489296,0.000000093,0.001192478,b,2,3,3,2
6.210000,DS,0,0,0.105332437,0.291168876,-0.168511543,0.631405972,0.024013238,0.012631260,-0.043985131,ds_hold,0.122083327,-0.002658161,-0.005278811,-0.000491713,0.000000108,0.001024438,b,2,3,3,2
6.310000,DS,0,0,0.104281911,0.291792462,-0.165974625,0.634698276,0.022365725,0.010923137,-0.038146038,ds_hold,0.122597978,-0.002687515,-0.005260124,-0.000493297,0.000000116,0.000941517,b,2,3,3,2
6.410000,DS,0,0,0.103246756,0.291926144,-0.163551273,0.636573170,0.020596708,0.009376895,-0.032740196,ds_hold,0.122961550,-0.002715043,-0.005242173,-0.000494366,0.000000116,0.000910061,b,2,3,3,2
6.510000,DS,0,0,0.102226794,0.291675417,-0.161282426,0.637524232,0.018931997,0.007938328,-0.027978776,ds_hold,0.123192944,-0.002740602,-0.005224745,-0.000495154,0.000000108,0.000881103,b,2,3,3,2
6.610000,DS,0,0,0.101221599,0.291153332,-0.159190798,0.638042318,0.017564796,0.006535123,-0.023832930,ds_hold,0.123304054,-0.002764299,-0.005207741,-0.000495814,0.000000095,0.000824265,b,2,3,3,2
6.710000,DS,0,0,0.100230594,0.290473265,-0.157284411,0.638516575,0.016521943,0.005165111,-0.020220670,ds_hold,0.123301531,-0.002786410,-0.005191142,-0.000496422,0.000000079,0.000739079,b,2,3,3,2
6.810000,DS,0,0,0.099253143,0.289738472,-0.155557824,0.639198576,0.015729401,0.003866364,-0.017066042,ds_hold,0.123188917,-0.002807290,-0.005174977,-0.000496996,0.000000064,0.000641914,b,2,3,3,2
6.910000,DS,0,0,0.098288626,0.289029468,-0.153994084,0.640207406,0.015086959,0.002676154,-0.014290727,ds_hold,0.122968897,-0.002827296,-0.005159294,-0.000497516,0.000000050,0.000551195,b,2,3,3,2
7.010000,DS,0,0,0.097336486,0.288398455,-0.152569148,0.641556702,0.014507340,0.001614664,-0.011815168,ds_hold,0.122645063,-0.002846731,-0.005144149,-0.000497940,0.000000040,0.000478781,b,2,3,3,2
7.110000,DS,0,0,0.096396248,0.287870994,-0.151257150,0.643190620,0.013928813,0.000688208,-0.009575668,ds_hold,0.122222897,-0.002865827,-0.005129586,-0.000498219,0.000000033,0.000427426,b,2,3,3,2
