t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms,qp_solve_ms_sum,qp_solve_ms_max,qp_iter_sum,qp_n_solves,qp_n_failed,qp_status_worst,nmpc_status_str,aocs_tau_ff_x_Nm,aocs_tau_ff_y_Nm,aocs_tau_ff_z_Nm,aocs_tau_att_p_x_Nm,aocs_tau_att_p_y_Nm,aocs_tau_att_p_z_Nm,aocs_tau_rate_d_x_Nm,aocs_tau_rate_d_y_Nm,aocs_tau_rate_d_z_Nm,aocs_tau_accel_d_x_Nm,aocs_tau_accel_d_y_Nm,aocs_tau_accel_d_z_Nm,aocs_tau_antiwindup_x_Nm,aocs_tau_antiwindup_y_Nm,aocs_tau_antiwindup_z_Nm,aocs_tau_w_preclip_x_Nm,aocs_tau_w_preclip_y_Nm,aocs_tau_w_preclip_z_Nm,aocs_decomp_measured
27.8000,SS,2,b,6.5261,0.0926,0,1,1,6.195000e-03,0,1.926177e-01,1.470492e-01,2.068025e-01,3.185786e-01,1.737093e-01,1.203992e-01,2.033129e+00,2.044085e+00,-1.974566e-01,-1.550935e-01,-2.179050e-01,2.363475e-01,8.906605e-02,3.474243e-01,9.013924e-01,-5.308963e-01,-3.508927e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,3.639203e-02,-2.665852e-02,-2.013456e-02,2.140627e-03,-2.798762e-02,-2.105027e-02,2.264189e-03,-3.598891e-02,1.022203e-01,-2.004222e-01,4.661272e-02,2.794404e-01,1.026851e+00,-7.199853e-01,-3.340233e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,6.524556e+00,9.261568e-02,1,1,6.896528e+01,1.868293e+01,9,5.431815e-01,2.130718e+00,1.288267e-01,6.606429e-04,-3.787494e-04,1.232428e-03,,,,,5.054880e+01,5.207863e+00,902,10,0,0,Solve_Succeeded,-2.256531e-01,-1.369401e-01,-2.746077e-01,-6.316215e-04,1.788966e-03,-3.509779e-03,3.311841e-02,-1.891699e-02,6.165070e-02,-4.290246e-03,-1.025314e-03,-1.438202e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.974566e-01,-1.550935e-01,-2.179050e-01,1
27.9000,SS,2,b,6.1844,0.0795,0,1,1,6.127000e-03,0,2.191446e-01,1.291760e-01,3.102394e-01,4.011973e-01,2.188026e-01,5.331107e-02,2.325155e+00,2.336036e+00,-2.246027e-01,-1.345355e-01,-3.228757e-01,2.344758e-01,7.772702e-02,3.454548e-01,8.989461e-01,-5.331546e-01,-3.506889e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,3.316719e-02,-2.685894e-02,-1.939855e-02,2.011025e-03,-2.796152e-02,-2.018183e-02,2.131732e-03,-3.232534e-02,1.000584e-01,-1.934230e-01,4.249634e-02,2.547153e-01,1.023680e+00,-7.228108e-01,-3.340267e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,6.182822e+00,7.946872e-02,1,1,6.725638e+01,2.031990e+01,11,5.812857e-01,2.271392e+00,1.265038e-01,6.271369e-04,-3.797289e-04,1.216860e-03,,,,,4.884237e+01,5.114322e+00,908,10,0,0,Solve_Succeeded,-2.507002e-01,-1.164232e-01,-3.782426e-01,-5.675190e-04,1.751098e-03,-3.387535e-03,3.145274e-02,-1.896858e-02,6.088607e-02,-4.787734e-03,-8.947635e-04,-2.131565e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.246027e-01,-1.345355e-01,-3.228757e-01,1
28.0000,SS,2,b,5.8717,0.0667,0,1,1,6.049000e-03,0,2.341325e-01,1.098766e-01,3.880055e-01,4.663037e-01,2.451772e-01,-5.298756e-03,2.499894e+00,2.511894e+00,-2.347155e-01,-1.145784e-01,-3.947683e-01,2.314010e-01,6.738372e-02,3.398832e-01,8.964783e-01,-5.353398e-01,-3.504980e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,2.997901e-02,-2.695840e-02,-1.861220e-02,1.874271e-03,-2.786387e-02,-1.930071e-02,1.988773e-03,-2.885561e-02,9.789265e-02,-1.865209e-01,3.842007e-02,2.290362e-01,1.020481e+00,-7.255477e-01,-3.340445e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,5.870033e+00,6.666202e-02,1,1,6.752782e+01,1.975281e+01,11,6.166538e-01,2.382497e+00,1.517183e-01,5.929416e-04,-3.800462e-04,1.198904e-03,,,,,4.896673e+01,5.290391e+00,892,10,0,0,Solve_Succeeded,-2.589938e-01,-9.654085e-02,-4.488710e-01,-5.067860e-04,1.713169e-03,-3.266955e-03,2.974618e-02,-1.898703e-02,5.999814e-02,-4.961109e-03,-7.637030e-04,-2.628511e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.347155e-01,-1.145784e-01,-3.947683e-01,1
28.1000,SS,2,b,5.5915,0.0541,0,1,1,5.974000e-03,0,2.341237e-01,8.961803e-02,4.309175e-01,4.985330e-01,2.465047e-01,-5.053445e-02,2.499978e+00,2.512610e+00,-2.262228e-01,-9.647238e-02,-4.272051e-01,2.279988e-01,5.798863e-02,3.325694e-01,8.939976e-01,-5.374489e-01,-3.503204e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,2.683773e-02,-2.697489e-02,-1.783450e-02,1.736989e-03,-2.772116e-02,-1.848050e-02,1.839410e-03,-2.557869e-02,9.572678e-02,-1.797260e-01,3.439746e-02,2.025811e-01,1.017265e+00,-7.281913e-01,-3.340759e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,5.589718e+00,5.414693e-02,1,1,6.902636e+01,1.891118e+01,10,6.264960e-01,2.379236e+00,2.093496e-01,5.596366e-04,-3.797041e-04,1.179635e-03,,,,,5.090638e+01,5.408334e+00,900,10,0,0,Solve_Succeeded,-2.490431e-01,-7.854118e-02,-4.801997e-01,-4.494204e-04,1.675245e-03,-3.148229e-03,2.807804e-02,-1.897252e-02,5.904014e-02,-4.808313e-03,-6.339195e-04,-2.897380e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.262228e-01,-9.647238e-02,-4.272051e-01,1
28.2000,SS,2,b,5.3480,0.0419,0,1,1,5.922000e-03,0,2.342816e-01,6.910142e-02,4.731345e-01,5.324652e-01,2.501205e-01,-9.657080e-02,2.499987e+00,2.514323e+00,-2.261883e-01,-7.568257e-02,-4.683969e-01,2.243803e-01,4.947159e-02,3.235868e-01,8.915118e-01,-5.394829e-01,-3.501561e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,2.375222e-02,-2.691604e-02,-1.706940e-02,1.601175e-03,-2.749687e-02,-1.766504e-02,1.691635e-03,-2.248822e-02,9.356425e-02,-1.730456e-01,3.044134e-02,1.756736e-01,1.014043e+00,-7.307402e-01,-3.341199e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,5.346121e+00,4.186101e-02,1,1,6.799515e+01,2.042065e+01,11,6.465341e-01,2.389642e+00,2.658888e-01,5.272047e-04,-3.787450e-04,1.159052e-03,,,,,4.978602e+01,5.303215e+00,876,10,0,0,Solve_Succeeded,-2.474096e-01,-5.791463e-02,-5.201624e-01,-3.953119e-04,1.637385e-03,-3.031482e-03,2.645727e-02,-1.892776e-02,5.801750e-02,-4.840706e-03,-4.775552e-04,-3.220560e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.261883e-01,-7.568257e-02,-4.683969e-01,1
28.3000,SS,2,b,5.1459,0.0299,0,1,1,5.879000e-03,0,2.349261e-01,4.864289e-02,5.149592e-01,5.681016e-01,2.561604e-01,-1.441418e-01,2.499991e+00,2.517210e+00,-2.278369e-01,-5.320455e-02,-5.094931e-01,2.202853e-01,4.197758e-02,3.127274e-01,8.890285e-01,-5.414409e-01,-3.500048e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,2.073410e-02,-2.677793e-02,-1.629927e-02,1.469323e-03,-2.719714e-02,-1.685520e-02,1.547193e-03,-1.958112e-02,9.140897e-02,-1.664876e-01,2.656669e-02,1.486693e-01,1.010825e+00,-7.331926e-01,-3.341758e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,5.143999e+00,2.988481e-02,1,1,6.675400e+01,1.943191e+01,10,6.760798e-01,2.413015e+00,3.214413e-01,4.952009e-04,-3.770817e-04,1.137073e-03,,,,,4.795235e+01,5.007255e+00,860,10,0,0,Solve_Succeeded,-2.474634e-01,-3.564344e-02,-5.599663e-01,-3.444016e-04,1.599655e-03,-2.916853e-03,2.485787e-02,-1.884787e-02,5.692476e-02,-4.886901e-03,-3.128942e-04,-3.534661e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.278369e-01,-5.320455e-02,-5.094931e-01,1
28.4000,SS,2,b,4.9898,0.0186,1,1,1,5.833000e-03,0,2.352231e-01,2.814215e-02,5.552450e-01,6.036712e-01,2.615619e-01,-1.917471e-01,2.499992e+00,2.520941e+00,-2.269431e-01,-3.172969e-02,-5.471630e-01,2.158101e-01,3.550598e-02,3.001451e-01,8.865554e-01,-5.433219e-01,-3.498662e-01,8.694942e-01,-5.483917e-01,-3.500000e-01,1.779902e-02,-2.656132e-02,-1.553039e-02,1.340601e-03,-2.682184e-02,-1.603957e-02,1.408003e-03,-1.685459e-02,8.926497e-02,-1.600597e-01,2.279229e-02,1.218184e-01,1.007621e+00,-7.355473e-01,-3.342427e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,4.987773e+00,1.864326e-02,1,1,6.725244e+01,2.189173e+01,11,7.117027e-01,2.449357e+00,3.754880e-01,4.637748e-04,-3.747346e-04,1.113787e-03,,,,,4.828641e+01,5.074639e+00,832,10,0,0,Solve_Succeeded,-2.450417e-01,-1.440076e-02,-5.962953e-01,-2.966421e-04,1.562127e-03,-2.804476e-03,2.328665e-02,-1.873362e-02,5.576638e-02,-4.891419e-03,-1.574386e-04,-3.829549e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.269431e-01,-3.172969e-02,-5.471630e-01,1
28.5100,DS_interstep,2,b,4.6791,0.0391,1,1,1,5.781000e-03,1,1.003197e+00,-2.500000e+00,2.500000e+00,3.675106e+00,,,,,-9.812843e-01,2.484098e+00,-2.449886e+00,2.108920e-01,4.792256e-02,2.878812e-01,8.863043e-01,-5.434934e-01,-3.498087e-01,8.863043e-01,-5.434934e-01,-3.498087e-01,0.000000e+00,-2.781980e-02,-1.404646e-02,8.540850e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.652660e-02,8.918201e-02,-1.594490e-01,2.242974e-02,1.194200e-01,1.007306e+00,-7.357643e-01,-3.342409e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.551409e+00,,7.435594e-01,6.535637e-04,-1.133337e-05,1.071170e-03,-5.915102e-06,5.211280e-04,-6.413613e-04,8.264101e-04,7.388094e+00,7.388094e+00,112,1,0,0,NMPC_BYPASSED,-1.003197e+00,2.500000e+00,-2.500000e+00,-2.919911e-04,1.558375e-03,-2.793334e-03,2.220434e-02,-1.746084e-02,5.290777e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.812843e-01,2.484098e+00,-2.449886e+00,1
28.5200,DS_interstep,2,b,3.7427,0.0719,1,1,0,,,3.160174e-01,-2.500000e+00,2.500000e+00,3.549629e+00,,,,,2.400664e-01,2.500000e+00,-2.416687e+00,2.120816e-01,6.041950e-02,2.757836e-01,8.860371e-01,-5.436590e-01,-3.497115e-01,8.860371e-01,-5.436590e-01,-3.497115e-01,0.000000e+00,-2.892278e-02,-1.336527e-02,1.032456e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.613506e-02,8.920528e-02,-1.588352e-01,2.207018e-02,1.170955e-01,1.006990e+00,-7.359729e-01,-3.342286e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.569145e+00,,1.041962e+00,6.903814e-04,6.042891e-05,1.070598e-03,,,,,8.105108e+00,8.105108e+00,116,1,0,0,NMPC_BYPASSED,-3.160174e-01,2.500000e+00,-2.500000e+00,-2.862770e-04,1.556917e-03,-2.782680e-03,3.267818e-02,-5.666685e-04,5.355851e-02,5.236919e-01,8.447087e-01,3.253677e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.400664e-01,3.345699e+00,-2.416687e+00,1
28.5300,DS_interstep,2,b,2.8216,0.0939,1,1,0,,,-4.211635e-02,-2.500000e+00,2.500000e+00,3.535785e+00,,,,,1.684003e-01,2.500000e+00,-2.450673e+00,2.129131e-01,7.291635e-02,2.635168e-01,8.857616e-01,-5.438178e-01,-3.496089e-01,8.857616e-01,-5.438178e-01,-3.496089e-01,0.000000e+00,-2.944127e-02,-1.261781e-02,9.979235e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.574440e-02,8.923293e-02,-1.582234e-01,2.171017e-02,1.153177e-01,1.006670e+00,-7.361757e-01,-3.342092e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.927096e+00,,1.227935e+00,6.626914e-04,2.345164e-05,1.064859e-03,,,,,7.513867e+00,7.513867e+00,110,1,0,0,NMPC_BYPASSED,4.211635e-02,2.500000e+00,-2.500000e+00,-2.794512e-04,1.557313e-03,-2.771973e-03,3.451907e-02,3.021445e-03,5.352990e-02,9.204437e-02,1.794057e-01,-1.430590e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.684003e-01,2.683984e+00,-2.450673e+00,1
28.5400,DS_interstep,2,b,2.0474,0.1007,1,1,0,,,-2.172663e-01,-2.500000e+00,2.500000e+00,3.542203e+00,,,,,1.809031e-01,2.410287e+00,-2.463866e+00,2.138072e-01,8.496419e-02,2.511847e-01,8.854824e-01,-5.439695e-01,-3.495140e-01,8.854824e-01,-5.439695e-01,-3.495140e-01,0.000000e+00,-2.959415e-02,-1.187987e-02,8.950118e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.537666e-02,8.922741e-02,-1.576154e-01,2.134859e-02,1.142649e-01,1.006346e+00,-7.363738e-01,-3.341846e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.133369e+00,,1.298034e+00,6.160632e-04,-4.613635e-05,1.057707e-03,,,,,7.838278e+00,7.838278e+00,120,1,0,0,NMPC_BYPASSED,2.172663e-01,2.500000e+00,-2.500000e+00,-2.726405e-04,1.557784e-03,-2.761300e-03,3.313457e-02,1.172582e-03,5.324295e-02,-6.922507e-02,-9.244317e-02,-1.434724e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.809031e-01,2.410287e+00,-2.463866e+00,1
28.5500,DS_interstep,2,b,1.4463,0.0954,1,1,0,,,-2.949132e-01,-2.500000e+00,2.500000e+00,3.547813e+00,,,,,2.088796e-01,2.325281e+00,-2.467746e+00,2.148411e-01,9.658639e-02,2.388337e-01,8.852025e-01,-5.441144e-01,-3.494299e-01,8.852025e-01,-5.441144e-01,-3.494299e-01,0.000000e+00,-2.951216e-02,-1.118406e-02,7.881899e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.503604e-02,8.918115e-02,-1.570114e-01,2.098549e-02,1.139402e-01,1.006018e+00,-7.365675e-01,-3.341553e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.143069e+00,,1.288290e+00,5.704132e-04,-1.147932e-04,1.050585e-03,,,,,8.301290e+00,8.301290e+00,120,1,0,0,NMPC_BYPASSED,2.949132e-01,2.500000e+00,-2.500000e+00,-2.662307e-04,1.557678e-03,-2.750693e-03,3.080316e-02,-2.306818e-03,5.288534e-02,-1.165705e-01,-1.739700e-01,-1.788088e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.088796e-01,2.325281e+00,-2.467746e+00,1
28.5600,DS_interstep,2,b,1.0016,0.0832,1,1,0,,,-3.274236e-01,-2.500000e+00,2.500000e+00,3.550663e+00,,,,,2.415589e-01,2.324175e+00,-2.468016e+00,2.160383e-01,1.082024e-01,2.264820e-01,8.849240e-01,-5.442529e-01,-3.493556e-01,8.849240e-01,-5.442529e-01,-3.493556e-01,0.000000e+00,-2.927832e-02,-1.053908e-02,7.019767e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.471947e-02,8.909893e-02,-1.564114e-01,2.062141e-02,1.142794e-01,1.005686e+00,-7.367567e-01,-3.341216e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,4.014448e+00,,1.230917e+00,5.329096e-04,-1.703133e-04,1.043782e-03,,,,,8.264321e+00,8.264321e+00,118,1,0,0,NMPC_BYPASSED,3.274236e-01,2.500000e+00,-2.500000e+00,-2.602950e-04,1.556861e-03,-2.740157e-03,2.852066e-02,-5.739661e-03,5.252923e-02,-1.141250e-01,-1.716422e-01,-1.780537e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.415589e-01,2.324175e+00,-2.468016e+00,1
28.5700,DS_interstep,2,b,0.6829,0.0693,1,1,0,,,-3.433455e-01,-2.500000e+00,2.500000e+00,3.552166e+00,,,,,2.759772e-01,2.354240e+00,-2.467548e+00,2.174075e-01,1.199681e-01,2.141333e-01,8.846478e-01,-5.443855e-01,-3.492885e-01,8.846478e-01,-5.443855e-01,-3.492885e-01,0.000000e+00,-2.894906e-02,-9.943317e-03,6.421473e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.442168e-02,8.898933e-02,-1.558152e-01,2.025708e-02,1.152378e-01,1.005352e+00,-7.369413e-01,-3.340835e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.809496e+00,,1.148255e+00,5.049232e-04,-2.102024e-04,1.037103e-03,,,,,7.873688e+00,7.873688e+00,116,1,0,0,NMPC_BYPASSED,3.433455e-01,2.500000e+00,-2.500000e+00,-2.547799e-04,1.555417e-03,-2.729689e-03,2.664548e-02,-8.515665e-03,5.218909e-02,-9.375897e-02,-1.388002e-01,-1.700703e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.759772e-01,2.354240e+00,-2.467548e+00,1
28.5800,DS_interstep,2,b,0.4600,0.0579,1,1,0,,,-3.575044e-01,-2.500000e+00,2.500000e+00,3.553563e+00,,,,,3.125350e-01,2.391321e+00,-2.467560e+00,2.189594e-01,1.319186e-01,2.017852e-01,8.843749e-01,-5.445125e-01,-3.492260e-01,8.843749e-01,-5.445125e-01,-3.492260e-01,0.000000e+00,-2.857259e-02,-9.379415e-03,6.066847e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.413751e-02,8.886100e-02,-1.552230e-01,1.989327e-02,1.168514e-01,1.005016e+00,-7.371211e-01,-3.340409e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.573427e+00,,1.053841e+00,4.850371e-04,-2.361045e-04,1.029772e-03,,,,,7.673093e+00,7.673093e+00,116,1,0,0,NMPC_BYPASSED,3.575044e-01,2.500000e+00,-2.500000e+00,-2.495932e-04,1.553496e-03,-2.719288e-03,2.524616e-02,-1.051012e-02,5.185517e-02,-6.996601e-02,-9.972267e-02,-1.669606e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.125350e-01,2.391321e+00,-2.467560e+00,1
28.5900,DS_interstep,2,b,0.3069,0.0527,1,1,0,,,-3.756852e-01,-2.500000e+00,2.500000e+00,3.555438e+00,,,,,3.499771e-01,2.424991e+00,-2.469548e+00,2.206983e-01,1.440367e-01,1.894277e-01,8.841053e-01,-5.446341e-01,-3.491660e-01,8.841053e-01,-5.446341e-01,-3.491660e-01,0.000000e+00,-2.819109e-02,-8.837072e-03,5.909271e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.386292e-02,8.872109e-02,-1.546353e-01,1.953073e-02,1.192732e-01,1.004678e+00,-7.372962e-01,-3.339937e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.329726e+00,,9.522514e-01,4.713132e-04,-2.510524e-04,1.021494e-03,,,,,9.261032e+00,9.261032e+00,124,1,0,0,NMPC_BYPASSED,3.756852e-01,2.500000e+00,-2.500000e+00,-2.446447e-04,1.551248e-03,-2.708956e-03,2.425185e-02,-1.180523e-02,5.148862e-02,-4.971531e-02,-6.475538e-02,-1.832749e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.499771e-01,2.424991e+00,-2.469548e+00,1
28.6000,DS_interstep,2,b,0.2034,0.0541,1,1,0,,,-3.163671e-01,-2.390836e+00,2.500000e+00,3.473641e+00,,,,,3.053833e-01,2.342462e+00,-2.472319e+00,2.222142e-01,1.557415e-01,1.770570e-01,8.838392e-01,-5.447507e-01,-3.491069e-01,8.838392e-01,-5.447507e-01,-3.491069e-01,0.000000e+00,-2.781510e-02,-8.345885e-03,5.878567e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.359465e-02,8.857494e-02,-1.540522e-01,1.917008e-02,1.226987e-01,1.004340e+00,-7.374664e-01,-3.339419e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.079856e+00,,8.496608e-01,4.628392e-04,-2.583316e-04,1.013618e-03,,,,,8.388342e+00,8.388342e+00,123,1,0,0,NMPC_BYPASSED,3.163671e-01,2.390836e+00,-2.500000e+00,-2.398635e-04,1.548798e-03,-2.698703e-03,2.356566e-02,-1.255262e-02,5.107472e-02,-3.430965e-02,-3.736969e-02,-2.069502e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.053833e-01,2.342462e+00,-2.472319e+00,1
28.6100,DS_interstep,2,b,0.1340,0.0591,1,1,0,,,-1.769154e-01,-2.163826e+00,2.500000e+00,3.311109e+00,,,,,1.786371e-01,2.134258e+00,-2.471697e+00,2.230963e-01,1.664048e-01,1.646900e-01,8.835764e-01,-5.448628e-01,-3.490476e-01,8.835764e-01,-5.448628e-01,-3.490476e-01,0.000000e+00,-2.743942e-02,-7.929094e-03,5.910011e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.332995e-02,8.842611e-02,-1.534733e-01,1.881170e-02,1.272744e-01,1.004002e+00,-7.376319e-01,-3.338859e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.823672e+00,,7.462559e-01,4.586217e-04,-2.607149e-04,1.007131e-03,,,,,8.147508e+00,8.147508e+00,119,1,0,0,NMPC_BYPASSED,1.769154e-01,2.163826e+00,-2.500000e+00,-2.351925e-04,1.546240e-03,-2.688530e-03,2.314196e-02,-1.291658e-02,5.068092e-02,-2.118500e-02,-1.819804e-02,-1.968976e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.786371e-01,2.134258e+00,-2.471697e+00,1
28.6200,DS_interstep,2,b,0.0878,0.0640,1,1,0,,,-1.431749e-01,-2.055073e+00,2.500000e+00,3.239417e+00,,,,,1.553315e-01,2.037623e+00,-2.468540e+00,2.238618e-01,1.765843e-01,1.523394e-01,8.833171e-01,-5.449709e-01,-3.489877e-01,8.833171e-01,-5.449709e-01,-3.489877e-01,0.000000e+00,-2.705724e-02,-7.556779e-03,5.993007e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.306687e-02,8.827705e-02,-1.528980e-01,1.845594e-02,1.330926e-01,1.003663e+00,-7.377931e-01,-3.338259e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.620408e+00,,6.487219e-01,4.570241e-04,-2.594122e-04,1.000784e-03,,,,,8.909369e+00,8.909369e+00,123,1,0,0,NMPC_BYPASSED,1.431749e-01,2.055073e+00,-2.500000e+00,-2.305840e-04,1.543635e-03,-2.678429e-03,2.293108e-02,-1.303574e-02,5.035657e-02,-1.054388e-02,-5.958226e-03,-1.621772e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.553315e-01,2.037623e+00,-2.468540e+00,1
28.6300,DS_interstep,2,b,0.0573,0.0672,1,1,0,,,-1.516264e-01,-1.993120e+00,2.500000e+00,3.200862e+00,,,,,1.702578e-01,1.984947e+00,-2.468498e+00,2.247019e-01,1.865000e-01,1.399896e-01,8.830613e-01,-5.450755e-01,-3.489267e-01,8.830613e-01,-5.450755e-01,-3.489267e-01,0.000000e+00,-2.667168e-02,-7.207582e-03,6.114752e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.280424e-02,8.812954e-02,-1.523264e-01,1.810325e-02,1.402059e-01,1.003326e+00,-7.379500e-01,-3.337622e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.470026e+00,,5.650251e-01,4.568969e-04,-2.554898e-04,9.938856e-04,,,,,8.579850e+00,8.579850e+00,119,1,0,0,NMPC_BYPASSED,1.516264e-01,1.993120e+00,-2.500000e+00,-2.260036e-04,1.541026e-03,-2.668392e-03,2.285121e-02,-1.297061e-02,5.003920e-02,-3.993852e-03,3.256865e-03,-1.586838e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.702578e-01,1.984947e+00,-2.468498e+00,1
28.6400,DS_interstep,2,b,0.0377,0.0685,1,1,0,,,-1.746766e-01,-1.951981e+00,2.500000e+00,3.176593e+00,,,,,1.969821e-01,1.950550e+00,-2.470210e+00,2.256755e-01,1.962431e-01,1.276319e-01,8.828090e-01,-5.451766e-01,-3.488643e-01,8.828090e-01,-5.451766e-01,-3.488643e-01,0.000000e+00,-2.628949e-02,-6.870191e-03,6.263132e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.254147e-02,8.798481e-02,-1.517591e-01,1.775409e-02,1.486264e-01,1.002989e+00,-7.381028e-01,-3.336948e-01,9.859033e-01,-7.421369e-01,-3.363427e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,2.358082e+00,,4.963025e-01,4.574556e-04,-2.498488e-04,9.861781e-04,,,,,1.052215e+01,1.052215e+01,125,1,0,0,NMPC_BYPASSED,1.746766e-01,1.951981e+00,-2.500000e+00,-2.214310e-04,1.538444e-03,-2.658421e-03,2.284485e-02,-1.277449e-02,4.969428e-02,-3.180117e-04,9.805914e-03,-1.724581e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.969821e-01,1.950550e+00,-2.470210e+00,1
