t,phase,step_idx,mask_ss,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
46.280000,DS,4,0,0.664702412,-0.945883999,6.016059392,0.019759103,0.086128117,-0.008410310,0.508771221,-0.000032062,-0.000232203,-0.000030956,nan,0.001343447,b,4,5,-1,10
46.380000,DS,4,0,0.661299785,-0.976966715,6.016621904,0.020311350,0.086510892,-0.006943181,0.505840786,-0.000035118,-0.000233366,-0.000032099,nan,0.001273253,b,4,5,-1,10
46.480000,DS,4,0,0.658068112,-1.007798155,6.017174857,0.020681918,0.086729614,-0.005946535,0.502715474,-0.000038050,-0.000234391,-0.000033253,nan,0.001217441,b,4,5,-1,10
46.580000,DS,4,0,0.655010943,-1.038353211,6.017724197,0.020805970,0.086669290,-0.005546157,0.499419839,-0.000040872,-0.000235282,-0.000034426,nan,0.001179482,b,4,5,-1,10
46.680000,DS,4,0,0.652108594,-1.068652832,6.018278069,0.020699124,0.086327932,-0.005683750,0.495977683,-0.000043606,-0.000236065,-0.000035619,nan,0.001157097,b,4,5,-1,10
46.780000,DS,4,0,0.649329789,-1.098740577,6.018843531,0.020419995,0.085770302,-0.006210417,0.492411495,-0.000046272,-0.000236772,-0.000036824,nan,0.001145676,b,4,5,-1,10
46.880000,DS,4,0,0.646640725,-1.128662890,6.019424160,0.020039567,0.085085809,-0.006957148,0.488741966,-0.000048887,-0.000237430,-0.000038036,nan,0.001140478,b,4,5,-1,10
46.980000,DS,4,0,0.643959269,-1.158454180,6.019979659,0.019622218,0.084358533,-0.007773293,0.484987698,-0.000051456,-0.000238052,-0.000039249,nan,0.001137635,b,4,5,-1,10
47.080000,DS,4,0,0.641173826,-1.188132711,6.020439148,0.019215668,0.083651730,-0.008548445,0.481165108,-0.000053979,-0.000238629,-0.000040459,nan,0.001134441,b,4,5,-1,10
47.180000,DS,4,0,0.638404595,-1.217714176,6.020901961,0.018842863,0.083002722,-0.009241421,0.477288498,-0.000056469,-0.000239199,-0.000041663,nan,0.001129473,b,4,5,-1,10
47.280000,DS,4,0,0.635662757,-1.247198468,6.021378371,0.018511258,0.082422602,-0.009838212,0.473370286,-0.000058925,-0.000239765,-0.000042858,nan,0.001122364,b,4,5,-1,10
47.380000,DS,4,0,0.632947294,-1.276577203,6.021865752,0.018217492,0.081905875,-0.010346910,0.469421265,-0.000061348,-0.000240326,-0.000044047,nan,0.001113357,b,4,5,-1,10
47.480000,DS,4,0,0.630258286,-1.305840279,6.022361500,0.017952762,0.081439027,-0.010787892,0.465450845,-0.000063734,-0.000240880,-0.000045229,nan,0.001102983,b,4,5,-1,10
47.580000,DS,4,0,0.627595914,-1.334978725,6.022863526,0.017706945,0.081006507,-0.011184425,0.461467270,-0.000066086,-0.000241426,-0.000046407,nan,0.001091829,b,4,5,-1,10
47.680000,DS,4,0,0.624959798,-1.363985848,6.023370185,0.017471222,0.080594577,-0.011556676,0.457477802,-0.000068400,-0.000241960,-0.000047581,nan,0.001080398,b,4,5,-1,10
47.780000,DS,4,0,0.622348916,-1.392857464,6.023880325,0.017239316,0.080193192,-0.011918971,0.453488856,-0.000070679,-0.000242485,-0.000048752,nan,0.001069043,b,4,5,-1,10
47.880000,DS,4,0,0.619761641,-1.421591533,6.024393136,0.017007692,0.079796337,-0.012279427,0.449506105,-0.000072923,-0.000242999,-0.000049920,nan,0.001057962,b,4,5,-1,10
47.980000,DS,4,0,0.617195969,-1.450187528,6.024908031,0.016775087,0.079401397,-0.012641040,0.445534565,-0.000075132,-0.000243505,-0.000051086,nan,0.001047228,b,4,5,-1,10
48.080000,DS,4,0,0.614649777,-1.478645765,6.025424555,0.016541780,0.079008101,-0.013003362,0.441578656,-0.000077308,-0.000244002,-0.000052250,nan,0.001036828,b,4,5,-1,10
48.180000,DS,4,0,0.612121036,-1.506966857,6.025942317,0.016308844,0.078617433,-0.013364166,0.437642256,-0.000079452,-0.000244493,-0.000053412,nan,0.001026706,b,4,5,-1,10
48.280000,DS,4,0,0.609607958,-1.535151350,6.026460952,0.016077555,0.078230765,-0.013720765,0.433728750,-0.000081564,-0.000244979,-0.000054571,nan,0.001016795,b,4,5,-1,10
48.380000,DS,4,0,0.607109058,-1.563199540,6.026980105,0.015849009,0.077849281,-0.014070854,0.429841079,-0.000083645,-0.000245459,-0.000055728,nan,0.001007034,b,4,5,-1,10
48.480000,DS,4,0,0.604623161,-1.591111422,6.027499434,0.015623948,0.077473705,-0.014412898,0.425981784,-0.000085696,-0.000245936,-0.000056882,nan,0.000997381,b,4,5,-1,10
48.580000,DS,4,0,0.602149358,-1.618886748,6.028018603,0.015402724,0.077104244,-0.014746201,0.422153047,-0.000087718,-0.000246409,-0.000058034,nan,0.000987815,b,4,5,-1,10
48.680000,DS,4,0,0.599686960,-1.646525104,6.028537309,0.015185371,0.076740680,-0.015070750,0.418356730,-0.000089711,-0.000246879,-0.000059183,nan,0.000978327,b,4,5,-1,10
48.780000,DS,4,0,0.597235433,-1.674026023,6.029055287,0.014971707,0.076382514,-0.015386995,0.414594417,-0.000091675,-0.000247345,-0.000060330,nan,0.000968924,b,4,5,-1,10
48.880000,DS,4,0,0.594794350,-1.701389067,6.029572333,0.014761441,0.076029120,-0.015695607,0.410867440,-0.000093612,-0.000247809,-0.000061474,nan,0.000959614,b,4,5,-1,10
48.980000,DS,4,0,0.592363078,-1.728615327,6.030089086,0.014554247,0.075679870,-0.015997375,0.407176916,-0.000095520,-0.000248270,-0.000062616,nan,0.000950405,b,4,5,-1,10
49.080000,DS,4,0,0.589939639,-1.755713530,6.030610524,0.014349764,0.075334215,-0.016293344,0.403523765,-0.000097400,-0.000248730,-0.000063756,nan,0.000941292,b,4,5,-1,10
49.180000,DS,4,0,0.587524471,-1.782679879,6.031134559,0.014147826,0.074991559,-0.016583576,0.399908737,-0.000099251,-0.000249188,-0.000064895,nan,0.000932287,b,4,5,-1,10
49.280000,DS,4,0,0.585118655,-1.809507252,6.031657208,0.013948343,0.074651515,-0.016867967,0.396332431,-0.000101075,-0.000249643,-0.000066031,nan,0.000923411,b,4,5,-1,10
49.380000,DS,4,0,0.582722093,-1.836194868,6.032178016,0.013751201,0.074313948,-0.017146901,0.392795316,-0.000102875,-0.000250097,-0.000067165,nan,0.000914669,b,4,5,-1,10
49.480000,DS,4,0,0.580334596,-1.862742614,6.032696883,0.013556316,0.073978749,-0.017420718,0.389297743,-0.000104649,-0.000250547,-0.000068296,nan,0.000906059,b,4,5,-1,10
49.580000,DS,4,0,0.577956040,-1.889150354,6.033213731,0.013363619,0.073645787,-0.017689622,0.385839959,-0.000106398,-0.000250996,-0.000069424,nan,0.000897576,b,4,5,-1,10
49.680000,DS,4,0,0.575586344,-1.915417948,6.033728498,0.013173052,0.073314920,-0.017953741,0.382422118,-0.000108123,-0.000251441,-0.000070550,nan,0.000889216,b,4,5,-1,10
49.780000,DS,4,0,0.573225461,-1.941545267,6.034241130,0.012984560,0.072986011,-0.018213181,0.379044295,-0.000109824,-0.000251885,-0.000071673,nan,0.000880976,b,4,5,-1,10
49.880000,DS,4,0,0.570873364,-1.967532197,6.034751580,0.012798087,0.072658936,-0.018468043,0.375706492,-0.000111502,-0.000252326,-0.000072793,nan,0.000872852,b,4,5,-1,10
49.980000,DS,4,0,0.568530042,-1.993378648,6.035259806,0.012613576,0.072333582,-0.018718436,0.372408648,-0.000113156,-0.000252765,-0.000073910,nan,0.000864841,b,4,5,-1,10
50.080000,DS,4,0,0.566195502,-2.019084547,6.035765772,0.012430972,0.072009844,-0.018964473,0.369150647,-0.000114788,-0.000253202,-0.000075025,nan,0.000856942,b,4,5,-1,10
50.180000,DS,4,0,0.563869763,-2.044649840,6.036269445,0.012250218,0.071687629,-0.019206268,0.365932325,-0.000116398,-0.000253636,-0.000076137,nan,0.000849152,b,4,5,-1,10
50.280000,DS,4,0,0.561552856,-2.070074489,6.036770800,0.012071258,0.071366852,-0.019443933,0.362753475,-0.000117985,-0.000254068,-0.000077245,nan,0.000841471,b,4,5,-1,10
50.380000,DS,4,0,0.559244819,-2.095358472,6.037269813,0.011894040,0.071047433,-0.019677576,0.359613851,-0.000119551,-0.000254498,-0.000078350,nan,0.000833898,b,4,5,-1,10
50.480000,DS,4,0,0.556945702,-2.120501786,6.037766465,0.011718514,0.070729305,-0.019907301,0.356513179,-0.000121096,-0.000254925,-0.000079453,nan,0.000826431,b,4,5,-1,10
50.580000,DS,4,0,0.554655558,-2.145504444,6.038260741,0.011544631,0.070412405,-0.020133201,0.353451152,-0.000122619,-0.000255350,-0.000080552,nan,0.000819068,b,4,5,-1,10
50.680000,DS,4,0,0.552374444,-2.170366476,6.038752626,0.011372350,0.070096680,-0.020355366,0.350427442,-0.000124122,-0.000255773,-0.000081648,nan,0.000811810,b,4,5,-1,10
50.780000,DS,4,0,0.550102422,-2.195087930,6.039242111,0.011201627,0.069782082,-0.020573878,0.347441700,-0.000125604,-0.000256193,-0.000082740,nan,0.000804653,b,4,5,-1,10
50.880000,DS,4,0,0.547839555,-2.219668870,6.039729185,0.011032427,0.069468570,-0.020788816,0.344493557,-0.000127067,-0.000256611,-0.000083830,nan,0.000797598,b,4,5,-1,10
50.980000,DS,4,0,0.545585909,-2.244109376,6.040213842,0.010864713,0.069156109,-0.021000251,0.341582630,-0.000128510,-0.000257027,-0.000084915,nan,0.000790642,b,4,5,-1,10
51.080000,DS,4,0,0.543341551,-2.268409544,6.040696074,0.010698451,0.068844668,-0.021208255,0.338708524,-0.000129933,-0.000257440,-0.000085998,nan,0.000783783,b,4,5,-1,10
51.180000,DS,4,0,0.541106548,-2.292569488,6.041175878,0.010533610,0.068534222,-0.021412892,0.335870832,-0.000131337,-0.000257851,-0.000087076,nan,0.000777022,b,4,5,-1,10
51.280000,DS,4,0,0.538880967,-2.316589335,6.041653249,0.010370160,0.068224746,-0.021614228,0.333069137,-0.000132722,-0.000258260,-0.000088152,nan,0.000770356,b,4,5,-1,10
51.380000,DS,4,0,0.536664875,-2.340469227,6.042128183,0.010208072,0.067916223,-0.021812323,0.330303016,-0.000134089,-0.000258666,-0.000089223,nan,0.000763784,b,4,5,-1,10
51.480000,DS,4,0,0.534458338,-2.364209324,6.042600679,0.010047320,0.067608635,-0.022007236,0.327572040,-0.000135438,-0.000259070,-0.000090291,nan,0.000757305,b,4,5,-1,10
51.580000,DS,4,0,0.532261420,-2.387809796,6.043070734,0.009887876,0.067301970,-0.022199025,0.324875775,-0.000136768,-0.000259472,-0.000091355,nan,0.000750917,b,4,5,-1,10
51.680000,DS,4,0,0.530074187,-2.411270831,6.043538348,0.009729718,0.066996215,-0.022387744,0.322213783,-0.000138080,-0.000259871,-0.000092415,nan,0.000744620,b,4,5,-1,10
51.780000,DS,4,0,0.527896700,-2.434592630,6.044003519,0.009572822,0.066691362,-0.022573447,0.319585626,-0.000139376,-0.000260268,-0.000093471,nan,0.000738412,b,4,5,-1,10
51.880000,DS,4,0,0.525729018,-2.457775406,6.044466247,0.009417166,0.066387405,-0.022756184,0.316990860,-0.000140653,-0.000260662,-0.000094524,nan,0.000732292,b,4,5,-1,10
51.980000,DS,4,0,0.523571202,-2.480819388,6.044926532,0.009262728,0.066084338,-0.022936004,0.314429045,-0.000141914,-0.000261054,-0.000095572,nan,0.000726259,b,4,5,-1,10
52.080000,DS,4,0,0.521423309,-2.503724817,6.045384376,0.009109489,0.065782157,-0.023112956,0.311899739,-0.000143158,-0.000261444,-0.000096617,nan,0.000720312,b,4,5,-1,10
52.180000,DS,4,0,0.519285394,-2.526491947,6.045839779,0.008957430,0.065480862,-0.023287086,0.309402501,-0.000144386,-0.000261831,-0.000097657,nan,0.000714450,b,4,5,-1,10
52.280000,DS,4,0,0.517157509,-2.549121044,6.046292743,0.008806533,0.065180452,-0.023458438,0.306936890,-0.000145597,-0.000262216,-0.000098693,nan,0.000708672,b,4,5,-1,10
52.380000,DS,4,0,0.515039708,-2.571612389,6.046743272,0.008656781,0.064880927,-0.023627055,0.304502468,-0.000146792,-0.000262598,-0.000099725,nan,0.000702976,b,4,5,-1,10
52.480000,DS,4,0,0.512932043,-2.593966278,6.047191377,0.008508157,0.064582290,-0.023792981,0.302098800,-0.000147971,-0.000262979,-0.000100753,nan,0.000697362,b,4,5,-1,10
52.580000,DS,4,0,0.510834576,-2.616183032,6.047637084,0.008360646,0.064284542,-0.023956259,0.299725453,-0.000149135,-0.000263356,-0.000101777,nan,0.000691828,b,4,5,-1,10
52.680000,DS,4,0,0.508747324,-2.638262928,6.048080353,0.008214232,0.063987687,-0.024116922,0.297381995,-0.000150284,-0.000263731,-0.000102797,nan,0.000686375,b,4,5,-1,10
52.780000,DS,4,0,0.506670487,-2.660206491,6.048521452,0.008068896,0.063691728,-0.024275035,0.295068001,-0.000151417,-0.000264104,-0.000103812,nan,0.000680999,b,4,5,-1,10
52.880000,DS,4,0,0.504604598,-2.682014686,6.048961233,0.007924604,0.063396654,-0.024430706,0.292783047,-0.000152535,-0.000264475,-0.000104823,nan,0.000675700,b,4,5,-1,10
52.980000,DS,4,0,0.502551377,-2.703689996,6.049402585,0.007781271,0.063102421,-0.024584208,0.290526713,-0.000153637,-0.000264845,-0.000105830,nan,0.000670473,b,4,5,-1,10
53.080000,DS,4,0,0.500511679,-2.725233767,6.049846873,0.007638858,0.062808969,-0.024735607,0.288298584,-0.000154724,-0.000265213,-0.000106832,nan,0.000665316,b,4,5,-1,10
53.180000,DS,4,0,0.498483754,-2.746644005,6.050290978,0.007497447,0.062516318,-0.024884513,0.286098250,-0.000155797,-0.000265580,-0.000107831,nan,0.000660233,b,4,5,-1,10
53.280000,DS,4,0,0.496466605,-2.767919780,6.050733149,0.007357102,0.062224561,-0.025030749,0.283925304,-0.000156855,-0.000265945,-0.000108825,nan,0.000655228,b,4,5,-1,10
53.380000,DS,4,0,0.494459841,-2.789061035,6.051172737,0.007217848,0.061933798,-0.025174338,0.281779344,-0.000157899,-0.000266308,-0.000109815,nan,0.000650300,b,4,5,-1,10
53.480000,DS,4,0,0.492463533,-2.810068297,6.051609868,0.007079669,0.061644079,-0.025315404,0.279659972,-0.000158930,-0.000266668,-0.000110800,nan,0.000645446,b,4,5,-1,10
53.580000,DS,4,0,0.490477666,-2.830941930,6.052044491,0.006942542,0.061355405,-0.025454045,0.277566794,-0.000159947,-0.000267026,-0.000111780,nan,0.000640664,b,4,5,-1,10
53.680000,DS,4,0,0.488502257,-2.851682316,6.052476593,0.006806435,0.061067755,-0.025590340,0.275499422,-0.000160951,-0.000267381,-0.000112756,nan,0.000635953,b,4,5,-1,10
53.780000,DS,4,0,0.486537334,-2.872289852,6.052906172,0.006671318,0.060781106,-0.025724362,0.273457472,-0.000161941,-0.000267734,-0.000113728,nan,0.000631312,b,4,5,-1,10
53.880000,DS,4,0,0.484582918,-2.892764946,6.053333230,0.006537167,0.060495439,-0.025856168,0.271440567,-0.000162919,-0.000268085,-0.000114695,nan,0.000626741,b,4,5,-1,10
53.980000,DS,4,0,0.482639029,-2.913108025,6.053757772,0.006403964,0.060210747,-0.025985806,0.269448332,-0.000163884,-0.000268433,-0.000115657,nan,0.000622238,b,4,5,-1,10
54.080000,DS,4,0,0.480705680,-2.933319525,6.054179802,0.006271696,0.059927032,-0.026113313,0.267480400,-0.000164836,-0.000268779,-0.000116614,nan,0.000617803,b,4,5,-1,10
54.180000,DS,4,0,0.478782885,-2.953399893,6.054599325,0.006140355,0.059644301,-0.026238717,0.265536408,-0.000165776,-0.000269122,-0.000117567,nan,0.000613435,b,4,5,-1,10
54.280000,DS,4,0,0.476870653,-2.973349585,6.055016347,0.006009934,0.059362569,-0.026362042,0.263615997,-0.000166703,-0.000269464,-0.000118516,nan,0.000609133,b,4,5,-1,10
54.380000,DS,4,0,0.474968990,-2.993169059,6.055430869,0.005880430,0.059081847,-0.026483310,0.261718814,-0.000167618,-0.000269802,-0.000119459,nan,0.000604897,b,4,5,-1,10
54.480000,DS,4,0,0.473077905,-3.012858784,6.055842901,0.005751838,0.058802149,-0.026602542,0.259844513,-0.000168522,-0.000270139,-0.000120398,nan,0.000600725,b,4,5,-1,10
54.580000,DS,4,0,0.471197403,-3.032419229,6.056252446,0.005624153,0.058523487,-0.026719760,0.257992749,-0.000169413,-0.000270473,-0.000121332,nan,0.000596616,b,4,5,-1,10
54.680000,DS,4,0,0.469327487,-3.051850873,6.056659512,0.005497370,0.058245871,-0.026834986,0.256163185,-0.000170293,-0.000270805,-0.000122262,nan,0.000592571,b,4,5,-1,10
54.780000,DS,4,0,0.467468161,-3.071154195,6.057064102,0.005371481,0.057969311,-0.026948244,0.254355488,-0.000171162,-0.000271135,-0.000123186,nan,0.000588588,b,4,5,-1,10
54.880000,DS,4,0,0.465619427,-3.090329681,6.057466224,0.005246483,0.057693815,-0.027059558,0.252569330,-0.000172019,-0.000271462,-0.000124106,nan,0.000584666,b,4,5,-1,10
54.980000,DS,4,0,0.463781284,-3.109377825,6.057865883,0.005122366,0.057419390,-0.027168952,0.250804388,-0.000172865,-0.000271787,-0.000125021,nan,0.000580805,b,4,5,-1,10
55.080000,DS,4,0,0.461953730,-3.128299121,6.058263085,0.004999127,0.057146045,-0.027276449,0.249060345,-0.000173700,-0.000272110,-0.000125932,nan,0.000577004,b,4,5,-1,10
55.180000,DS,4,0,0.460136762,-3.147094072,6.058657837,0.004876758,0.056873786,-0.027382073,0.247336888,-0.000174524,-0.000272431,-0.000126837,nan,0.000573262,b,4,5,-1,10
55.280000,DS,4,0,0.458330376,-3.165763184,6.059050145,0.004755253,0.056602621,-0.027485847,0.245633707,-0.000175338,-0.000272749,-0.000127738,nan,0.000569578,b,4,5,-1,10
55.380000,DS,4,0,0.456534566,-3.184306968,6.059440014,0.004634608,0.056332557,-0.027587793,0.243950501,-0.000176141,-0.000273065,-0.000128634,nan,0.000565953,b,4,5,-1,10
55.480000,DS,4,0,0.454749324,-3.202725938,6.059827453,0.004514816,0.056063602,-0.027687934,0.242286970,-0.000176933,-0.000273379,-0.000129525,nan,0.000562385,b,4,5,-1,10
55.580000,DS,4,0,0.452974641,-3.221020615,6.060212468,0.004395873,0.055795764,-0.027786289,0.240642820,-0.000177715,-0.000273691,-0.000130411,nan,0.000558873,b,4,5,-1,10
55.680000,DS,4,0,0.451210507,-3.239191522,6.060595065,0.004277773,0.055529049,-0.027882881,0.239017764,-0.000178487,-0.000274000,-0.000131293,nan,0.000555417,b,4,5,-1,10
55.780000,DS,4,0,0.449456911,-3.257239186,6.060975251,0.004160512,0.055263465,-0.027977728,0.237411516,-0.000179250,-0.000274307,-0.000132170,nan,0.000552016,b,4,5,-1,10
55.880000,DS,4,0,0.447713840,-3.275164138,6.061353034,0.004044086,0.054999020,-0.028070852,0.235823796,-0.000180002,-0.000274612,-0.000133042,nan,0.000548670,b,4,5,-1,10
55.980000,DS,4,0,0.445981281,-3.292966913,6.061728421,0.003928490,0.054735720,-0.028162272,0.234254329,-0.000180744,-0.000274915,-0.000133909,nan,0.000545377,b,4,5,-1,10
56.080000,DS,4,0,0.444259218,-3.310648047,6.062101419,0.003813719,0.054473572,-0.028252008,0.232702845,-0.000181477,-0.000275216,-0.000134771,nan,0.000542138,b,4,5,-1,10
56.180000,DS,4,0,0.442547635,-3.328208083,6.062472035,0.003699769,0.054212583,-0.028340078,0.231169077,-0.000182201,-0.000275515,-0.000135629,nan,0.000538951,b,4,5,-1,10
56.280000,DS,4,0,0.440846516,-3.345647563,6.062840278,0.003586636,0.053952760,-0.028426501,0.229652764,-0.000182915,-0.000275811,-0.000136481,nan,0.000535816,b,4,5,-1,10
56.380000,DS,4,0,0.439155842,-3.362967035,6.063206154,0.003474316,0.053694108,-0.028511295,0.228153647,-0.000183619,-0.000276105,-0.000137329,nan,0.000532732,b,4,5,-1,10
56.480000,DS,4,0,0.437475594,-3.380167048,6.063569671,0.003362804,0.053436634,-0.028594480,0.226671474,-0.000184315,-0.000276398,-0.000138172,nan,0.000529698,b,4,5,-1,10
56.580000,DS,4,0,0.435805751,-3.397248154,6.063930837,0.003252098,0.053180344,-0.028676072,0.225205995,-0.000185002,-0.000276688,-0.000139011,nan,0.000526715,b,4,5,-1,10
56.680000,DS,4,0,0.434146293,-3.414210909,6.064289659,0.003142193,0.052925244,-0.028756090,0.223756966,-0.000185680,-0.000276976,-0.000139844,nan,0.000523781,b,4,5,-1,10
56.780000,DS,4,0,0.432497197,-3.431055870,6.064646147,0.003033085,0.052671340,-0.028834551,0.222324146,-0.000186349,-0.000277262,-0.000140673,nan,0.000520895,b,4,5,-1,10
56.880000,DS,4,0,0.430858439,-3.447783595,6.065000308,0.002924771,0.052418637,-0.028911471,0.220907297,-0.000187010,-0.000277546,-0.000141497,nan,0.000518057,b,4,5,-1,10
56.980000,DS,4,0,0.429229997,-3.464394647,6.065352150,0.002817247,0.052167141,-0.028986868,0.219506188,-0.000187662,-0.000277827,-0.000142316,nan,0.000515267,b,4,5,-1,10
57.080000,DS,4,0,0.427611844,-3.480889590,6.065701681,0.002710509,0.051916857,-0.029060758,0.218120590,-0.000188305,-0.000278107,-0.000143130,nan,0.000512524,b,4,5,-1,10
57.180000,DS,4,0,0.426003955,-3.497268988,6.066048910,0.002604556,0.051667790,-0.029133157,0.216750277,-0.000188941,-0.000278385,-0.000143939,nan,0.000509827,b,4,5,-1,10
57.280000,DS,4,0,0.424406304,-3.513533409,6.066393844,0.002499382,0.051419946,-0.029204082,0.215395028,-0.000189568,-0.000278660,-0.000144744,nan,0.000507175,b,4,5,-1,10
57.380000,DS,4,0,0.422818863,-3.529683423,6.066736494,0.002394985,0.051173329,-0.029273547,0.214054627,-0.000190187,-0.000278934,-0.000145544,nan,0.000504569,b,4,5,-1,10
57.480000,DS,4,0,0.421241604,-3.545719599,6.067076866,0.002291361,0.050927944,-0.029341570,0.212728859,-0.000190798,-0.000279206,-0.000146339,nan,0.000502007,b,4,5,-1,10
57.580000,DS,4,0,0.419674497,-3.561642511,6.067414970,0.002188508,0.050683795,-0.029408164,0.211417515,-0.000191402,-0.000279475,-0.000147130,nan,0.000499489,b,4,5,-1,10
57.680000,DS,4,0,0.418117513,-3.577452731,6.067750815,0.002086422,0.050440888,-0.029473345,0.210120388,-0.000191997,-0.000279743,-0.000147915,nan,0.000497014,b,4,5,-1,10
57.780000,DS,4,0,0.416570622,-3.593150834,6.068084409,0.001985101,0.050199226,-0.029537128,0.208837275,-0.000192585,-0.000280009,-0.000148696,nan,0.000494582,b,4,5,-1,10
57.880000,DS,4,0,0.415033793,-3.608737397,6.068415761,0.001884541,0.049958814,-0.029599527,0.207567978,-0.000193166,-0.000280272,-0.000149472,nan,0.000492192,b,4,5,-1,10
57.980000,DS,4,0,0.413506993,-3.624212996,6.068744879,0.001784740,0.049719656,-0.029660557,0.206312300,-0.000193739,-0.000280534,-0.000150244,nan,0.000489843,b,4,5,-1,10
58.080000,DS,4,0,0.411990190,-3.639578210,6.069071774,0.001685695,0.049481755,-0.029720232,0.205070048,-0.000194305,-0.000280794,-0.000151011,nan,0.000487536,b,4,5,-1,10
58.180000,DS,4,0,0.410483351,-3.654833617,6.069396454,0.001587402,0.049245117,-0.029778566,0.203841033,-0.000194863,-0.000281052,-0.000151773,nan,0.000485269,b,4,5,-1,10
58.280000,DS,4,0,0.408986442,-3.669979797,6.069718928,0.001489860,0.049009743,-0.029835572,0.202625070,-0.000195414,-0.000281308,-0.000152530,nan,0.000483042,b,4,5,-1,10
58.380000,DS,4,0,0.407499429,-3.685017331,6.070039205,0.001393065,0.048775638,-0.029891265,0.201421975,-0.000195959,-0.000281562,-0.000153283,nan,0.000480854,b,4,5,-1,10
58.480000,DS,4,0,0.406022277,-3.699946800,6.070357295,0.001297015,0.048542806,-0.029945657,0.200231569,-0.000196496,-0.000281814,-0.000154031,nan,0.000478706,b,4,5,-1,10
58.580000,DS,4,0,0.404554951,-3.714768786,6.070673207,0.001201707,0.048311250,-0.029998762,0.199053675,-0.000197026,-0.000282065,-0.000154774,nan,0.000476595,b,4,5,-1,10
58.680000,DS,4,0,0.403097413,-3.729483871,6.070986949,0.001107139,0.048080973,-0.030050593,0.197888120,-0.000197550,-0.000282313,-0.000155513,nan,0.000474523,b,4,5,-1,10
58.780000,DS,4,0,0.401649629,-3.744092638,6.071298532,0.001013308,0.047851977,-0.030101163,0.196734734,-0.000198067,-0.000282560,-0.000156247,nan,0.000472487,b,4,5,-1,10
58.880000,DS,4,0,0.400211560,-3.758595669,6.071607966,0.000920212,0.047624268,-0.030150483,0.195593348,-0.000198578,-0.000282804,-0.000156976,nan,0.000470489,b,4,5,-1,10
58.980000,DS,4,0,0.398783169,-3.772993547,6.071915258,0.000827849,0.047397846,-0.030198568,0.194463799,-0.000199081,-0.000283047,-0.000157701,nan,0.000468526,b,4,5,-1,10
59.080000,DS,4,0,0.397364418,-3.787286858,6.072220420,0.000736215,0.047172715,-0.030245428,0.193345923,-0.000199579,-0.000283288,-0.000158421,nan,0.000466600,b,4,5,-1,10
59.180000,DS,4,0,0.395955269,-3.801476182,6.072523460,0.000645309,0.046948879,-0.030291077,0.192239563,-0.000200070,-0.000283528,-0.000159137,nan,0.000464709,b,4,5,-1,10
59.280000,DS,4,0,0.394555682,-3.815562106,6.072824388,0.000555128,0.046726338,-0.030335525,0.191144562,-0.000200555,-0.000283765,-0.000159848,nan,0.000462852,b,4,5,-1,10
59.380000,DS,4,0,0.393165619,-3.829545211,6.073123214,0.000465670,0.046505097,-0.030378785,0.190060766,-0.000201034,-0.000284001,-0.000160555,nan,0.000461030,b,4,5,-1,10
59.480000,DS,4,0,0.391785038,-3.843426081,6.073419948,0.000376933,0.046285158,-0.030420869,0.188988025,-0.000201507,-0.000284235,-0.000161257,nan,0.000459241,b,4,5,-1,10
59.580000,DS,4,0,0.390413901,-3.857205300,6.073714599,0.000288915,0.046066522,-0.030461787,0.187926189,-0.000201973,-0.000284467,-0.000161954,nan,0.000457486,b,4,5,-1,10
59.680000,DS,4,0,0.389052166,-3.870883451,6.074007177,0.000201613,0.045849192,-0.030501551,0.186875114,-0.000202434,-0.000284697,-0.000162647,nan,0.000455764,b,4,5,-1,10
59.780000,DS,4,0,0.387699793,-3.884461116,6.074297691,0.000115025,0.045633171,-0.030540173,0.185834655,-0.000202889,-0.000284926,-0.000163336,nan,0.000454074,b,4,5,-1,10
59.880000,DS,4,0,0.386356739,-3.897938879,6.074586153,0.000029149,0.045418461,-0.030577663,0.184804673,-0.000203338,-0.000285153,-0.000164020,nan,0.000452416,b,4,5,-1,10
59.980000,DS,4,0,0.385022964,-3.911317320,6.074872571,-0.000056017,0.045205063,-0.030614032,0.183785028,-0.000203782,-0.000285378,-0.000164699,nan,0.000450790,b,4,5,-1,10
60.080000,DS,4,0,0.383698425,-3.924597022,6.075156956,-0.000140474,0.044992981,-0.030649291,0.182775585,-0.000204220,-0.000285601,-0.000165375,nan,0.000449195,b,4,5,-1,10
60.180000,DS,4,0,0.382383080,-3.937778567,6.075439317,-0.000224226,0.044782215,-0.030683451,0.181776209,-0.000204652,-0.000285823,-0.000166045,nan,0.000447630,b,4,5,-1,10
60.280000,DS,4,0,0.381076886,-3.950862533,6.075719664,-0.000307274,0.044572768,-0.030716521,0.180786769,-0.000205079,-0.000286043,-0.000166712,nan,0.000446095,b,4,5,-1,10
60.380000,DS,4,0,0.379779800,-3.963849503,6.075998008,-0.000389619,0.044364641,-0.030748512,0.179807137,-0.000205500,-0.000286261,-0.000167373,nan,0.000444590,b,4,5,-1,10
